year,question_number,option_label,option_id,question_id,option_text
2023,71,c,d4bea39e-3d9d-4697-85cc-4ba075c889df,7fc0eef2-b185-4113-b3c7-ea3574853c5b,Both 1 and 2
2023,71,d,aa8b882d-f0f6-43f4-8828-256ab890393e,7fc0eef2-b185-4113-b3c7-ea3574853c5b,Neither 1 nor 2
2023,72,a,5207dfa0-716c-4c05-be5a-99830a1e35ea,a2813f1c-2888-4a92-b101-5a62aee113c3,1 only
2023,72,b,4b89509d-0467-4f6b-a9c4-cbcc96de57d1,a2813f1c-2888-4a92-b101-5a62aee113c3,2 only
2023,72,c,d1f61f90-170b-46f1-825c-8eeddb735847,a2813f1c-2888-4a92-b101-5a62aee113c3,Both 1 and 2
2023,72,d,25c8ced8-495a-4745-b2d3-6c69e8c2da6a,a2813f1c-2888-4a92-b101-5a62aee113c3,Neither 1 nor 2
2023,73,a,8b4318c5-1917-436b-8aab-d66bf3389158,7e1f182d-bfcc-4f5b-baf4-fd04812d6977,the process of simultaneous buying and selling of an asset from different platforms ·
2023,73,b,88f85e1c-d31e-4963-928e-7232480c8a33,7e1f182d-bfcc-4f5b-baf4-fd04812d6977,an investment strategy of a portfolio manager to balance risk versus reward.
2023,73,c,94a5c052-d878-4081-a98b-30ffeec60bb6,7e1f182d-bfcc-4f5b-baf4-fd04812d6977,a type of systemic risk that arises where perfect hedging is not possible.
2023,73,d,fad6114b-3b97-49a1-bc98-fe156f281c36,7e1f182d-bfcc-4f5b-baf4-fd04812d6977,a numeric value that measures the fluctuations. of a stock to changes in the overall stock market.
2023,74,a,8ad1e30e-8132-4c66-a16d-c322aaf1913d,dca0579c-f6c8-4116-a55c-b9dfb1e884e4,Only one
2023,74,b,ae644d29-2580-4452-97e4-a471a4c7992d,dca0579c-f6c8-4116-a55c-b9dfb1e884e4,Only two
2023,74,c,698f450e-b091-4816-ad65-7cae98ae4993,dca0579c-f6c8-4116-a55c-b9dfb1e884e4,All three
2023,74,d,ec0e27c0-cc6b-4211-846f-3f00d9de810d,dca0579c-f6c8-4116-a55c-b9dfb1e884e4,None
2023,75,a,ce8c0bba-6793-43e9-b6ba-aa65b6e6bd26,95159c24-4c73-4fbb-85d3-05ac3f4b534a,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I
2023,75,b,24567fe2-e4cf-4853-9e95-219835c4be57,95159c24-4c73-4fbb-85d3-05ac3f4b534a,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I
2023,75,c,9bdaf45c-56cc-4309-b6da-bc0dda279565,95159c24-4c73-4fbb-85d3-05ac3f4b534a,Statement-I is correct but Statement-II is incorrect
2023,75,d,387950b8-32b7-4901-80d4-45768c4fd147,95159c24-4c73-4fbb-85d3-05ac3f4b534a,Statement-l is incorrect but Statement-II is correct
2023,76,a,37f55f23-b132-4d91-8052-3d25c02109f5,a6cafa6f-1da8-4502-99bf-1faea2677006,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I
2023,76,b,15e36d94-b757-4a5f-93b4-b90feaf92e25,a6cafa6f-1da8-4502-99bf-1faea2677006,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I
2023,76,c,a1912c87-e293-46b6-9c2c-b020a0373650,a6cafa6f-1da8-4502-99bf-1faea2677006,Statement-I is correct but Statement-II is incorrect
2023,76,d,df4f8fbe-7cbb-49b5-8c79-6cb346a07647,a6cafa6f-1da8-4502-99bf-1faea2677006,Statement-I is incorrect but Statement-II is correct
2023,77,a,ae480908-df68-4b91-9438-a059b2800fe9,82f374c2-b0a1-4e23-a177-30dc95c9689a,Only one
2023,77,b,c9d281a4-62d9-498e-9c04-56f32e61363d,82f374c2-b0a1-4e23-a177-30dc95c9689a,Only two
2023,77,c,fda44762-8d74-426b-b723-d0f8d55199c9,82f374c2-b0a1-4e23-a177-30dc95c9689a,All three
2023,77,d,61b82696-37eb-4264-9142-02ff74b9a0e8,82f374c2-b0a1-4e23-a177-30dc95c9689a,None
2023,78,a,b7e6563d-c73f-4b92-be32-c342cb0b0d1f,298b6c95-6d78-406d-8561-236c114cfc64,Angola
2023,78,b,5d82cf6e-4161-446c-81b1-0537d49a78a0,298b6c95-6d78-406d-8561-236c114cfc64,Costa Rica
2023,78,c,64f11290-c503-4edc-bb2d-4b392cf9a5ef,298b6c95-6d78-406d-8561-236c114cfc64,Ecuador
2023,78,d,f8d8f0a9-185a-4312-ba50-609228a005e6,298b6c95-6d78-406d-8561-236c114cfc64,Somalia
2023,79,a,e10ce29c-2aa1-4ba5-85f1-a49afec260a9,18cfaba7-3872-4e17-b945-99c075361773,1 only
2023,79,b,ea546600-7b40-4be5-9fc0-4371ae989b6d,18cfaba7-3872-4e17-b945-99c075361773,2 only
2023,79,c,0ed1f2d1-8e79-43e3-b36d-8d12a45852f1,18cfaba7-3872-4e17-b945-99c075361773,Both 1 and 2
2023,79,d,fed529a5-2a96-45e3-8284-1656b81be30e,18cfaba7-3872-4e17-b945-99c075361773,Neither 1 nor 2
2023,80,a,ce048c5e-63b9-4fcf-8e0b-3a4018a9960b,1557cdf5-36c3-4efe-9e76-85dab01953db,Only one
2023,80,b,0e9502bf-23d0-4631-8d1d-d9f045330abe,1557cdf5-36c3-4efe-9e76-85dab01953db,Only two
2023,80,c,7acf1ab7-2681-43f2-9449-803819f80278,1557cdf5-36c3-4efe-9e76-85dab01953db,Only three
2023,80,d,66cdf7cc-44a1-402f-bc97-62632eb46767,1557cdf5-36c3-4efe-9e76-85dab01953db,All four
2023,81,a,93200b37-035e-4342-add3-b04c83c7d43e,bb393ccc-12ec-4d95-a8a5-2732a3b8f514,archaeological excavations
2023,81,b,e34b9a33-b157-4285-b7d1-a5c018a83505,bb393ccc-12ec-4d95-a8a5-2732a3b8f514,establishment of English Press in Colonial India
2023,81,c,5a73282e-180c-4008-a812-e014f738bcdf,bb393ccc-12ec-4d95-a8a5-2732a3b8f514,establishment of Churches in Princely States
2023,81,d,e0c55749-a0fd-41b1-b74e-ac7d6f833d3a,bb393ccc-12ec-4d95-a8a5-2732a3b8f514,construction of railways in Colonial India
2023,82,a,b41c61c1-4870-4fe4-8910-2c91186c33fd,32e1d3d4-8b35-4001-acdc-349807c52e31,Only one
2023,82,b,1e5a0991-fb01-4de3-97ad-0b5784dc0b9b,32e1d3d4-8b35-4001-acdc-349807c52e31,Only two
2023,82,c,38584af3-e00c-41b3-b287-cd3868ce3a69,32e1d3d4-8b35-4001-acdc-349807c52e31,All three
2023,82,d,06fa2cc7-e6eb-4f53-82b6-f606985c2f9c,32e1d3d4-8b35-4001-acdc-349807c52e31,None
2023,83,a,7c974db8-db9c-44c0-b4b9-f8cb5dc99ab7,d6c6635c-d8ce-4965-8264-688fabf9b744,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I
2023,83,b,ba111a27-5091-4576-bed6-6f12e39f813a,d6c6635c-d8ce-4965-8264-688fabf9b744,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I
2023,83,c,d50aa283-3cf0-428b-8d65-21b8d93aaa97,d6c6635c-d8ce-4965-8264-688fabf9b744,Statement-I is correct but Statement-II is incorrect
2023,83,d,931a904e-c678-4243-8dce-7c34e8fd272f,d6c6635c-d8ce-4965-8264-688fabf9b744,Statement-I is incorrect but Stateinent-II is correct
2023,84,a,5e2f2a02-7e1c-403e-ae42-32ecbc7b95d6,0e73738b-aa96-455b-9011-d5ee2ce20713,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I
2023,84,b,871c71e0-e83b-4731-830e-f539b15bbc3a,0e73738b-aa96-455b-9011-d5ee2ce20713,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I
2023,84,c,b969c63f-fc55-4162-859a-e9b907e85345,0e73738b-aa96-455b-9011-d5ee2ce20713,Statement-I is correct but Statement-II is incorrect
2023,84,d,117d650a-d4c1-4913-a2bf-85429993d8c0,0e73738b-aa96-455b-9011-d5ee2ce20713,Statement-I is incorrect but Statement- II is correct
2023,85,a,1292499b-9121-45e9-a925-8b3679a21605,f535d488-5223-4dc6-971b-9966682419ef,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I
2023,85,b,29ba64fc-1f20-4df2-b4fe-95a4e79bcdc6,f535d488-5223-4dc6-971b-9966682419ef,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I
2023,85,c,4c613ba8-4c7f-4ca2-a017-5a0e7f1e2a67,f535d488-5223-4dc6-971b-9966682419ef,Statement-I is correct but Statement-II is incorrect
2023,85,d,a0b92f11-8183-4596-813b-4730862b9ef8,f535d488-5223-4dc6-971b-9966682419ef,Statement-I is incorrect but Statement- II is correct
2023,86,a,51c77bda-9e36-4bb5-ad4b-bff937111212,e062b164-c187-41f9-b1f1-95015deea187,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I
2023,86,b,a5152662-6b31-46a3-a1a7-fcd03bfc9e3e,e062b164-c187-41f9-b1f1-95015deea187,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I
2023,86,c,cfe15944-056c-4586-8d4d-f41951ec8e90,e062b164-c187-41f9-b1f1-95015deea187,Statement-I is correct but Statement-II is incorrect
2023,86,d,652aa2e0-e46f-42e7-be9d-1bf5501a99bf,e062b164-c187-41f9-b1f1-95015deea187,Statement-I is incorrect but Statement- II is correct
2023,87,a,3650d378-5348-475a-a936-aee3eecc84d3,3db7cf87-752f-4917-82ad-ea0ea7afbfb6,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I
2023,87,b,5a1b75f9-dbc4-47c3-b03b-825ee71edd70,3db7cf87-752f-4917-82ad-ea0ea7afbfb6,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I
2023,87,c,82275ec5-5566-41ae-a047-520b595453b6,3db7cf87-752f-4917-82ad-ea0ea7afbfb6,Statement-I is correct but Statement-II is incorrect
2023,87,d,df134f44-f153-4c4e-9dfa-12c778bdbc60,3db7cf87-752f-4917-82ad-ea0ea7afbfb6,Statement-I is incorrect but Statement- II is correct
2023,88,a,71f5aa16-6d9e-48d1-927b-9bde3ed1890d,6f1c9529-365c-4f05-a8ae-e13c748b064b,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I
2023,88,b,800dd987-5157-4c4f-8569-0b915032c89a,6f1c9529-365c-4f05-a8ae-e13c748b064b,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I
2023,88,c,7a0e12b6-d634-4f6e-a6a5-104d74aadd6a,6f1c9529-365c-4f05-a8ae-e13c748b064b,Statement-I is correct but Statement-II is incorrect
2023,88,d,bddc63e4-16a0-4172-b52d-39517199129b,6f1c9529-365c-4f05-a8ae-e13c748b064b,Statement-I is incorrect but Statement- II is correct
2023,89,a,e93529bb-50a4-4dcc-82f5-d9ccf6ab0a07,bbf681a2-7ba7-4073-9db8-04dcde8d2e38,Only one
2023,89,b,b3b48397-5882-42ea-a017-621214887585,bbf681a2-7ba7-4073-9db8-04dcde8d2e38,Only two
2023,89,c,07502860-a43d-449e-8f47-fca9a0a5c7e1,bbf681a2-7ba7-4073-9db8-04dcde8d2e38,All three
2023,89,d,7ef32bde-0fea-4f69-a33a-be1ca65b6e30,bbf681a2-7ba7-4073-9db8-04dcde8d2e38,None
2023,90,a,d1709318-f7fd-46db-8f65-9dea6aa880a5,0d584bcf-f58e-4c42-97fa-b9fc5b4a6383,Only one
2023,90,b,0d9442e3-42ce-4640-8ca1-77c23b9f63c5,0d584bcf-f58e-4c42-97fa-b9fc5b4a6383,Only two
2023,90,c,83e617ae-7818-4867-8937-4e6a634df6e5,0d584bcf-f58e-4c42-97fa-b9fc5b4a6383,All three
2023,90,d,896e884e-5e4c-4d96-ac74-5dde5db63921,0d584bcf-f58e-4c42-97fa-b9fc5b4a6383,None
2023,91,a,424658f0-f039-4aac-bb0d-ffbe1f8d485f,bfb7dfac-0ee4-4a21-b9da-fcd662f5867f,Only one
2023,91,b,23c61cc2-9e61-4196-959d-fdc3c9009e54,bfb7dfac-0ee4-4a21-b9da-fcd662f5867f,Only two
2023,91,c,31fcca2a-bdee-44c2-8b7a-96527c728937,bfb7dfac-0ee4-4a21-b9da-fcd662f5867f,All three
2023,91,d,ab68049b-be68-4ccb-8c62-b14313112ea2,bfb7dfac-0ee4-4a21-b9da-fcd662f5867f,None
2023,92,a,64c1fc2e-de44-4223-af7c-fa9747695953,d545a468-0cc9-4312-b403-7218067190b2,Only one
2023,92,b,65b98189-9846-49ee-96bf-3f812feb26ae,d545a468-0cc9-4312-b403-7218067190b2,Only two
2023,92,c,fd6e25dc-553d-43f7-a4a8-1bc9467d15cf,d545a468-0cc9-4312-b403-7218067190b2,All three
2023,92,d,97c377f9-1afb-4de7-a10a-80dc6b501233,d545a468-0cc9-4312-b403-7218067190b2,None
2023,93,a,e022a739-dc2f-4576-a8ae-ad4925474f92,0b00a6ba-1804-4e59-b2eb-d7c233a9704f,Only one
2023,93,b,c20c9725-699b-4338-927c-3d8ad89e061c,0b00a6ba-1804-4e59-b2eb-d7c233a9704f,Only two
2023,93,c,b1724b31-17a0-4005-9f96-05855bd04b5f,0b00a6ba-1804-4e59-b2eb-d7c233a9704f,All three
2023,93,d,0367d7fb-82f4-4054-abf6-98907ef19b8c,0b00a6ba-1804-4e59-b2eb-d7c233a9704f,None
2023,94,a,0d5f2542-171e-4c0f-b380-cca03c466c74,7841291f-6c2c-4f63-a970-adeb7a969ea3,Both Statement-I and Statement-II are correct and Statement-II is the correct explanation for Statement-I
2023,94,b,2a83bd8b-7abe-4c0f-85b4-1850dfb36005,7841291f-6c2c-4f63-a970-adeb7a969ea3,Both Statement-I and Statement-II are correct and Statement-II is not the correct explanation for Statement-I
2023,94,c,ac9a082b-ada9-4b3d-bb32-9d3f0a3064d0,7841291f-6c2c-4f63-a970-adeb7a969ea3,Statement-I is correct but Statement-II is incorrect
2023,94,d,bf0898f1-85ee-48cc-a1e8-b4b384903b07,7841291f-6c2c-4f63-a970-adeb7a969ea3,Statement-I is incorrect but Statement- II is correct
2023,95,a,a4c735f1-4544-45c6-abff-00dee2994ca0,261b26be-6024-450d-bb9d-295094423309,Only one
2023,95,b,70f3de7d-24af-4055-b152-0ace0f65dfd8,261b26be-6024-450d-bb9d-295094423309,Only two
2023,95,c,717c7aa9-c3ec-49a3-abbf-c9987a93be65,261b26be-6024-450d-bb9d-295094423309,Only three
2023,95,d,03b7a25d-a288-4bd5-b57c-6d980c4bf396,261b26be-6024-450d-bb9d-295094423309,All four
2023,96,a,2800c823-4d3b-464e-9f9f-274511b3849c,2fa2a6bd-ebde-4397-b4d6-fcee813a224f,Only one
2023,96,b,1b991d0e-0767-4c2a-ac90-9a0248bb62a8,2fa2a6bd-ebde-4397-b4d6-fcee813a224f,Only two
2023,96,c,46248d67-2493-42aa-896a-b095c45a5dbc,2fa2a6bd-ebde-4397-b4d6-fcee813a224f,Only three
2023,96,d,c3c6cedb-eea5-4794-a82d-d4693832ddd1,2fa2a6bd-ebde-4397-b4d6-fcee813a224f,All four
2023,97,a,6755a1c7-8cd8-4a27-aaa8-a9de1c60929b,861ae35c-7d8e-49d8-9800-65d36ca15381,Only one
2023,97,b,03fe2cc7-88d8-4e67-bf4f-375c250d838f,861ae35c-7d8e-49d8-9800-65d36ca15381,Only two
2023,97,c,208d52a9-3cd5-434b-b01f-5d461f472e4f,861ae35c-7d8e-49d8-9800-65d36ca15381,All three
2023,97,d,f8a8c68d-2fd8-4cb8-ba28-d4373497f282,861ae35c-7d8e-49d8-9800-65d36ca15381,None
2023,98,a,d087a3bd-e179-467d-b927-2a431d77d19f,29ac47a2-0e68-4dd9-8b5b-980966d633eb,Discovery of rich deposits of rare earth elements
2023,98,b,fb64b28c-2582-4da0-86c0-006b187bffcf,29ac47a2-0e68-4dd9-8b5b-980966d633eb,Establishment of Chinese military bases.
2023,98,c,44991c79-143a-432d-af5c-526b5dbeca8f,29ac47a2-0e68-4dd9-8b5b-980966d633eb,Southward expansion of Sahara Desert
2023,98,d,8921e326-1b5e-4f10-8380-7bba9c4b3df1,29ac47a2-0e68-4dd9-8b5b-980966d633eb,Successful coups
2023,99,a,3236d376-6058-41c5-9809-68a671828aeb,c8f0d638-c8dc-403a-8487-fdbc78fa690b,Only one
2023,99,b,812200fe-f3e1-4cee-b8e6-82ff6052d8f2,c8f0d638-c8dc-403a-8487-fdbc78fa690b,Only two
2023,99,c,2bbac3ae-24a8-4348-8803-61460a378303,c8f0d638-c8dc-403a-8487-fdbc78fa690b,All three
2023,99,d,8bfdea3b-db6f-452b-b717-2558f2635afb,c8f0d638-c8dc-403a-8487-fdbc78fa690b,None
2023,100,a,62a0a770-6dc0-49df-9510-8f8fe3bab039,29ef8426-0fa6-41f1-a20a-7c77beaf762b,1 only
2023,100,b,eb5c3abe-5c97-415b-bde1-a4f50153c4af,29ef8426-0fa6-41f1-a20a-7c77beaf762b,2 only
2023,100,c,08f674c1-d1f7-4c31-b286-84457a14f3a0,29ef8426-0fa6-41f1-a20a-7c77beaf762b,Both 1 and 2
2023,100,d,92befd15-7efe-4587-9193-18d63641227c,29ef8426-0fa6-41f1-a20a-7c77beaf762b,Neither 1 nor 2
2024,1,a,97a3dc7c-659b-47da-b26d-3c4d66acf928,839ee115-0e11-4752-bf5c-0f07acab5e2e,One
2024,1,b,0a0a2048-3eb1-4247-ab5b-1e2b3abd7454,839ee115-0e11-4752-bf5c-0f07acab5e2e,Two
2024,1,c,6aac0b09-2914-41cc-bc9f-eebd96bb8ab7,839ee115-0e11-4752-bf5c-0f07acab5e2e,Three
2024,1,d,3b7f8f04-c2e9-49bb-9ee2-95ad0a136931,839ee115-0e11-4752-bf5c-0f07acab5e2e,Four
2024,2,a,6f61e6fd-ddd5-4c55-9320-b3aa14810df9,419166da-a673-47c1-b4c5-37f8fc1b8c3a,"1, 2 and 3"
2024,2,b,b1337594-959b-4722-b248-2ef112cd39f7,419166da-a673-47c1-b4c5-37f8fc1b8c3a,"1, 2 and 4"
2024,2,c,023bbe2e-e8cd-4e64-ad37-85afcbef5513,419166da-a673-47c1-b4c5-37f8fc1b8c3a,"1, 3 and 4"
2024,2,d,b26aac05-158d-4857-a971-fe3626697503,419166da-a673-47c1-b4c5-37f8fc1b8c3a,"2, 3 and 4"
2024,3,a,1c4a9f22-3a88-402f-a05e-7809beae82cd,0b121439-e875-40ee-a4b9-b3e96ff7809e,Only one
2024,3,b,5c25e53e-9841-49ec-ae85-d766577a9753,0b121439-e875-40ee-a4b9-b3e96ff7809e,Only two
2024,3,c,2c7cce2c-28b5-40b9-a310-f75a9d2e654b,0b121439-e875-40ee-a4b9-b3e96ff7809e,Only three
2024,3,d,868a621a-a7e6-490a-adb4-815870a92edb,0b121439-e875-40ee-a4b9-b3e96ff7809e,All four
2024,4,a,87761562-6372-4450-8e49-f7e08941e9a9,ecf47fe9-6523-4356-9009-9ff2a5d04ad2,1 and 2 only
2024,4,b,add8c941-025f-4606-9066-7feeb8c7db2d,ecf47fe9-6523-4356-9009-9ff2a5d04ad2,2 and 3 only
2024,4,c,5c53db7d-83af-4d24-8e0c-2e02e904053d,ecf47fe9-6523-4356-9009-9ff2a5d04ad2,1 and 3 only
2024,4,d,a4ef07dc-79a0-4726-aadb-ff65af06a5e3,ecf47fe9-6523-4356-9009-9ff2a5d04ad2,"1, 2 and 3"
2024,5,a,6dcbd226-6ee1-4169-b9fe-a28a0ea0f521,5ac5cead-d026-4622-b41d-4b95d4903459,Inter-State trade and commerce is a State subject under the State List.
2024,5,b,ed56aac8-d4a5-449a-886a-092dc6411c6d,5ac5cead-d026-4622-b41d-4b95d4903459,Inter-State migration is a State subject under the State List.
2024,5,c,4bc52042-6d52-40fb-8991-e9c5a0579137,5ac5cead-d026-4622-b41d-4b95d4903459,Inter-State quarantine is a Union subject under the Union List.
2024,5,d,9ab5848a-f6ec-4d64-bfc8-6ca9985a0392,5ac5cead-d026-4622-b41d-4b95d4903459,Corporation tax is a State subject under the State List.
2024,6,a,b9ddde30-543c-4965-be4a-23c88ac7c570,9bb3f4e6-2f1f-443c-a767-205e0e11ab96,Article 15
2024,6,b,0dc27cf2-f5ab-4012-b3e2-fcadf087b48e,9bb3f4e6-2f1f-443c-a767-205e0e11ab96,Article 16
2024,6,c,cf0931cf-8be1-4f9d-972a-9a8fa3f8441b,9bb3f4e6-2f1f-443c-a767-205e0e11ab96,Article 19
2024,6,d,e606b6cf-4bfd-44b0-ac08-7c8bbe248854,9bb3f4e6-2f1f-443c-a767-205e0e11ab96,Article 21
2024,7,a,ee1cb0e1-d4fa-46a7-831d-00fe0b4bb85d,64c264f2-89dd-4974-a7ef-41565b3d38ae,"1, 2 and 3"
2024,7,b,1d64795a-0ff0-40c9-9d1a-8309c2ba8d7e,64c264f2-89dd-4974-a7ef-41565b3d38ae,1 and 2 only
2024,7,c,28086d77-692c-47e5-b2e9-47e2e0fa24f7,64c264f2-89dd-4974-a7ef-41565b3d38ae,2 and 3 only
2024,7,d,13be550e-949a-4752-a847-b65c64d1a7a9,64c264f2-89dd-4974-a7ef-41565b3d38ae,1 and 3 only
2024,8,a,7a7c9e24-f077-4b41-addf-e0800a11894f,4092070a-0926-4f29-b728-4fc0f4c3a873,Operations Sankalp
2024,8,b,50d00719-da89-43db-8d7e-5a4e9d5ae10a,4092070a-0926-4f29-b728-4fc0f4c3a873,Operation Maitri
2024,8,c,315a70bf-2881-46d5-95e6-34b449806448,4092070a-0926-4f29-b728-4fc0f4c3a873,Operation Sadbhavana
2024,8,d,35934578-65fe-4f0a-8321-3c446fd2e9f3,4092070a-0926-4f29-b728-4fc0f4c3a873,Operation Madad
2024,9,a,228cebf0-504e-4501-aba1-fa1fa3ec7704,5d2ce052-06c0-40e5-bb91-95235e936027,Canada and the United States of America
2024,9,b,3ec46e38-5571-4415-8c23-c5eef2913388,5d2ce052-06c0-40e5-bb91-95235e936027,Chile and Argentina
2024,9,c,75a48322-7569-4b51-8c6f-84c50998aa82,5d2ce052-06c0-40e5-bb91-95235e936027,China and India
2024,9,d,4dd309b2-4d22-4143-9d96-8a2c18edebe3,5d2ce052-06c0-40e5-bb91-95235e936027,Kazakhstan and Russian Federation
2024,10,a,692f99f0-44a8-46d0-bcc0-cce8c9e8c5d9,03ddf8f8-5af1-49d6-b616-33f6dda05381,1 and 2 only
2024,10,b,efc864ee-8ef5-4709-a870-5a2545189b48,03ddf8f8-5af1-49d6-b616-33f6dda05381,2 and 3 only
2024,10,c,a23efc1e-d510-4977-8ee3-dc227be225a1,03ddf8f8-5af1-49d6-b616-33f6dda05381,1 and 3 only
2024,10,d,66f78c25-af92-49fe-a7ea-c2d6c6675abb,03ddf8f8-5af1-49d6-b616-33f6dda05381,"1, 2 and 3"
2024,11,a,cc5db76a-1a1e-4471-8c7a-860d35c4518e,7a84bbd6-b19b-427f-af1e-fee17b439ee9,C. Rajagopalachari
2024,11,b,2002d212-e88b-4aaa-8f4b-fc625a157016,7a84bbd6-b19b-427f-af1e-fee17b439ee9,Dr. B.R. Ambedkar
2024,11,c,20efeb3a-882b-45f7-8111-4f5012f3cccf,7a84bbd6-b19b-427f-af1e-fee17b439ee9,T.T. Krishnamachari
2024,11,d,19c6d54a-7aa0-42b9-afff-bd30b23ea143,7a84bbd6-b19b-427f-af1e-fee17b439ee9,Dr. Sachchidananda Sinha
2024,12,a,375ae824-7967-4d78-84a2-423e24d84574,45b67036-b975-4848-8c6f-2e9ff8d5f615,1 only
2024,12,b,56e379d3-654e-414c-b85f-531fa4965334,45b67036-b975-4848-8c6f-2e9ff8d5f615,2 only
2024,12,c,54d61574-2aa9-4a30-9485-93aac7046449,45b67036-b975-4848-8c6f-2e9ff8d5f615,Both 1 and 2
2024,12,d,35b979fd-ff6d-41f1-b669-daf0fceeb753,45b67036-b975-4848-8c6f-2e9ff8d5f615,Neither 1 nor 2
2024,13,a,b74ffa3d-0d18-42ac-9972-8d6b99ee3d4b,c5279362-2cb0-405b-9cf9-62c0b1802e71,Kavyalankara
2024,13,b,5ab7bebb-39b6-4803-bf10-63401deca6fe,c5279362-2cb0-405b-9cf9-62c0b1802e71,Natyashastra
2024,13,c,1cbe9dd9-d2f3-4762-b458-920a1021b927,c5279362-2cb0-405b-9cf9-62c0b1802e71,Madhyama vyayoga
2024,13,d,9a545623-d2d6-4835-ba5d-e769c043bcdb,c5279362-2cb0-405b-9cf9-62c0b1802e71,Mahabhashya
2024,14,a,d287edf9-0eca-43e0-b9f1-9ccc9cd6bde2,49e03c74-dd7f-4829-92ff-d914ba2982e3,Prajnaparamita Sutra
2024,14,b,7869ac5d-cea7-4ede-879c-8784f73cfd63,49e03c74-dd7f-4829-92ff-d914ba2982e3,Visuddhimagga
2024,14,c,ac09d754-f6a2-4d61-87e6-437409c70eca,49e03c74-dd7f-4829-92ff-d914ba2982e3,Sarvastivada Vinaya
2024,14,d,53a03172-fdd2-4bb3-a9bf-5d14046a1465,49e03c74-dd7f-4829-92ff-d914ba2982e3,Lalitavistara
2024,15,a,20dea81d-36a2-48ba-8aab-d6dadaabb60a,c7a15a6d-9db6-4ecf-bcdd-0964e1af810c,Only one
2024,15,b,46c23715-8aad-402f-bfef-b48cfb222542,c7a15a6d-9db6-4ecf-bcdd-0964e1af810c,Only two
2024,15,c,315ac887-5d7f-4b7b-b852-29d409e9545f,c7a15a6d-9db6-4ecf-bcdd-0964e1af810c,Only three
2024,15,d,7c01dcd1-ac17-422d-be82-83788fbf26c6,c7a15a6d-9db6-4ecf-bcdd-0964e1af810c,All four
2024,16,a,c88dee66-fd4f-423a-a0e4-3be6ef5bccc0,40529684-21c8-42fa-a8ce-4948200be6a8,1 and 2 only
2024,16,b,44ce0bb2-1e34-4eb8-91b3-79939b8618c6,40529684-21c8-42fa-a8ce-4948200be6a8,2 and 3 only
2024,16,c,6011a1db-3cca-4168-8925-26ea8f006c1a,40529684-21c8-42fa-a8ce-4948200be6a8,1 and 3 only
2024,16,d,ca3f0fbc-df67-4f8d-972c-662a4af08a97,40529684-21c8-42fa-a8ce-4948200be6a8,1 2 and 3
2024,17,a,7725d039-cc9c-4bdd-b8bb-360b786c7a0e,d6e1ee2a-7da5-45c8-8bc4-4cb22ecfe8a8,"1, 2 and 4"
2024,17,b,1a3c99fe-0fe8-4a19-81e2-54f2188aa3b0,d6e1ee2a-7da5-45c8-8bc4-4cb22ecfe8a8,"1, 3 and 5"
2024,17,c,f01c2481-cffd-4ec9-beae-0fddc38d78ba,d6e1ee2a-7da5-45c8-8bc4-4cb22ecfe8a8,2 and 4 only
2024,17,d,c459d6df-3dd1-48bf-bd03-2a32082237bc,d6e1ee2a-7da5-45c8-8bc4-4cb22ecfe8a8,3 and 5 only
2024,18,a,15e6eac7-3776-4577-b707-2490dfdc5362,95aaeb13-7786-4130-aa1f-66fe9dac4f69,1 and 2 only
2024,18,b,0754cd84-9ace-455c-a4c1-dc17cededaaf,95aaeb13-7786-4130-aa1f-66fe9dac4f69,2 and 3 only
2024,18,c,96883481-923f-4eb4-962d-073306bd8769,95aaeb13-7786-4130-aa1f-66fe9dac4f69,"1, 2 and 3"
2024,18,d,184b0dcc-997b-4fe8-b2d3-df726112ac25,95aaeb13-7786-4130-aa1f-66fe9dac4f69,"1, 3 and 4"
2024,19,a,66ad4fd3-5588-4931-9540-78cd92b56f32,10ba934c-1cab-4906-a31b-96e3fec57636,1 and 4
2024,19,b,9ba58e69-9283-4cae-b36e-bd38fb44b8fc,10ba934c-1cab-4906-a31b-96e3fec57636,1 and 3
2024,19,c,14a7e8f2-5e06-4623-b4e3-4869b5c0bee5,10ba934c-1cab-4906-a31b-96e3fec57636,"2, 3 and 4"
