paper_code,content_hash,year,paper,official_number,sub_part,text,kind,subject_slug,status,proposed_slug,proposed_name,score,runner_up_slug,runner_up_name,runner_up_score,proposer_version,approved,edited_slug,essay_type,reviewer_note
UPSC-CSE-MAINS-GS-2026-GS2,3ddd2bde0c82c5015baf9651b8fcbf069ba4bdbdfb7319d41588b7c50b773902,2026,GS2,8,,Analyse the advantages and limitations of the generalist structure of the Indian Civil Services in contemporary governance.,topic,upsc-cse-mains-gs2,MAPPED,gs-2-governance-government-policies-and-development-processes-role-of-civil-serv-900d4921,"Role of civil services in a democracy: concept and need for civil services, law-making role (policy formulation/implementation/evaluation), civil services as protector of minorities and promoter of inclusive growth, emerging challenges (lateral entry, capacity building, frequent transfers, cadre policy, performance appraisal, Civil Services Board)",0.4222,gs-2-governance-government-policies-and-development-processes-e-governance-intro-a7117603,"e-Governance: introduction, applications, models, successes/limitations/future prospects, dashboards/portals, democracy-and-e-governance linkage, and e-governance in the judiciary/legislature",0.282,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,ca0d8947d13374e3ddfdbc85b77a0d8341908477c5686c14f2bee884b997dd46,2026,GS2,9,,“IPMDA (Indo-Pacific Partnership for Maritime Domain Awareness) bridges the gap between India’s SAGAR (Security and Growth for All in the Region) vision and the Quad’s collective Indo-Pacific strategy.” Make a critical assessment of the statement focusing on IPMDA.,topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-major-powers-russia-strategic-cooperation-russia-ch-75e82be4,"Major powers: Russia (strategic cooperation, Russia-China impact on India), China (economic relations, water disputes, String of Pearls, Maritime Silk Route/BRI implications, border disputes, South China Sea, CBMs), USA (strategic consultations, counter-terrorism, trade, energy/climate, S&T/space, defence cooperation, IPR, Indo-Pacific/QUAD, GSP)",0.2242,gs-2-international-relations-india-and-other-regions-africa-historical-connectio-aba636d2,"India and other regions: Africa (historical connections, South-South engagement, trade/investment/security cooperation), Australia (diaspora, economic ties, nuclear cooperation), France (strategic partnership), Germany (economic relations), UK (Brexit implications)",0.1024,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,41aa0f2ad494d262434d77a7b58549c5b0a2e2c153d5a31dea33f32be6d89db8,2026,GS2,10,,"“BRICS acts as a powerful counterweight in global governance, actively amplifying the voice and influence of the Global South.” Explain the role of BRICS in projecting itself as an alternative to other groupings.",topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-global-governance-multilateral-institutions-minilat-be35869c,"Global governance & multilateral institutions: minilateralism, International Health Regulations amendment, UN peacekeeping and India, ICC and the Israel-Hamas dispute, UNSC and G4, WTO reform crises, Global South leadership, G20 and India",0.1882,gs-2-international-relations-multilateral-relations-wto-decision-making-nairobi-a57628fa,"Multilateral relations: WTO (decision-making, Nairobi Package, IPR, reforms, agriculture issues, FTAs), IMF and reforms, nuclear-security architecture (NSG, MTCR, NPT), BRICS/BIMSTEC/IBSA/SAARC, India-ASEAN economic cooperation",0.1566,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,84ee0735b44845863919b43da1fe762b776b2617931b29f1e032ab0d53fdee2f,2026,GS2,11,,Discuss the position of the Governor in the federal polity of India. What is the nature of his power while giving assent to a bill passed by the State Legislature? Is he bound by the aid and advice of his Council of Ministers in all his functions?,topic,upsc-cse-mains-gs2,MAPPED,gs-2-union-and-state-executive-legislature-and-judiciary-the-governor-chief-mini-446b5fc5,"The Governor, Chief Minister, Advocate-General, and State Legislature: appointment, discretionary/ordinance/pardoning powers, composition of Vidhan Sabha/Parishad, legislative procedure, and inter-house relationships",0.3403,gs-2-union-and-state-executive-legislature-and-judiciary-vice-president-and-prim-51da249d,"Vice-President and Prime Minister: office, functions, appointment, and role vis-a-vis Council of Ministers/President/Lok Sabha/political party/coalition government",0.319,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,3bf3522e03efecfb40b41164669751165b99117e433ee2010155252306c24b72,2026,GS2,12,,"What is meant by judicial legislation? In this context, discuss the verdicts of the apex court allowing “passive euthanasia” and a “living will”.",topic,upsc-cse-mains-gs2,MAPPED,gs-2-union-and-state-executive-legislature-and-judiciary-the-judiciary-integrate-66f06851,"The Judiciary: integrated judicial system, Supreme Court composition/independence/jurisdiction/judicial-review/curative-petition, High Courts, lower judiciary, judicial appointments (collegium system, NJAC controversy), judicial accountability and corruption issues, PIL, judicial activism, and alternative dispute-redressal fora (Lok Adalat, family courts, Gram Nyayalayas, NALSA, arbitration)",0.3247,gs-2-union-and-state-executive-legislature-and-judiciary-judiciary-rights-rule-o-86b797d1,"Judiciary, rights & rule of law: right to personality, right to vote for undertrials, curative petition, tribunals in India, criminal law reforms, All India Judicial Services, Supreme Court case-burden, contempt of court, freedom of press, special/local laws, ED and PMLA",0.1886,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,2772c4db124c19e3a84da9d334541e159ff2e88c6609b54184ad992052149f8a,2026,GS2,13,,How far has the Indian federal framework been successful in accommodating regional and cultural diversities? Highlight the role of asymmetric federalism and suggest measures to make dispute resolution mechanisms more effective.,topic,upsc-cse-mains-gs2,MAPPED,gs-2-governance-government-policies-and-development-processes-citizens-charters-1731c27f,"Citizens' Charters: introduction, models, features, implementation issues in India, reform needs, and the Sevottam framework",0.1115,gs-2-governance-government-policies-and-development-processes-effective-implemen-336d2a48,"Effective implementation: outcome orientation, programme impact assessment, budget/zero-base-budgeting/cost-benefit analysis, and institution-building (task forces, steering/review committees)",0.083,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,f8cc0654dfbe8b1b5bee07010da44191cc4d53719f18e8d68c6ccda7e9ac99b1,2026,GS2,14,,"Examine how the separation of powers is practised in India compared to the rigid presidential model of the United States of America. In this context, compare the actual authority of the Indian Prime Minister with that of the President of the USA.",topic,upsc-cse-mains-gs2,MAPPED,gs-2-union-and-state-executive-legislature-and-judiciary-vice-president-and-prim-51da249d,"Vice-President and Prime Minister: office, functions, appointment, and role vis-a-vis Council of Ministers/President/Lok Sabha/political party/coalition government",0.3893,gs-2-indian-constitution-comparative-constitutionalism-indian-scheme-vs-usa-uk-f-a9aa42e5,"Comparative constitutionalism: Indian scheme vs USA, UK, France, and neighbouring constitutions",0.1773,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,c744d6a12244dac2257be075fc3d36bfe98eac3bba317d658d1d762f71d331d1,2026,GS2,15,,"To what extent do pressure groups, social movements and corporate lobbies deepen pluralistic democracy in India by representing excluded interests? Analyse whether the growing convergence of corporate wealth and political power poses a threat to the autonomy of formal democratic institutions.",topic,upsc-cse-mains-gs2,MAPPED,gs-2-governance-government-policies-and-development-processes-pressure-groups-an-36f5531a,"Pressure groups and formal/informal associations: types, significance, distinction from political parties, politicisation of pressure groups, and their evolving role via new media",0.2348,gs-2-union-and-state-executive-legislature-and-judiciary-political-dynamics-prov-42fe8798,"Political dynamics: provisions on political parties, rise of regional parties, electoral reforms, importance of NRI votes, and the Tenth Schedule (anti-defection)",0.2114,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,dd98fc7d6e0b77bdcec0f1dc4d41d7f01d9ef0502e2d471d37da4757ccf0770e,2026,GS2,16,,“Transparency and accountability in governance are not about controlling corruption but about creating the trust of stakeholders in the policy process by following the Rule of Law and Participatory Governance.” Comment.,topic,upsc-cse-mains-gs2,MAPPED,gs-2-governance-government-policies-and-development-processes-important-aspects-ef8735ab,"Important aspects of governance, transparency and accountability: citizen-centric governance, legislative/administrative/judicial accountability, Ombudsman, whistleblower protection, anti-corruption machinery (role of citizens/media/social audit), systemic reforms, decentralisation vs delegation, and bottom-up governance",0.3601,gs-2-governance-government-policies-and-development-processes-need-and-importanc-de5fce4c,"Need and importance of government policies: growth/development, human capital formation, equality and social justice, unity and integrity, trust between state and citizens; governance meaning/scope and the good-governance debate",0.2454,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,9d035c11bd4748bd28145dd31cd97e2bf9284f4580de23246f12a6c7ef38ace3,2026,GS2,17,,Can the constitutional mandate of rights-based welfare be effectively realised in the context of non-integrated governance and minimal public investment? Examine.,topic,upsc-cse-mains-gs2,MAPPED,gs-2-social-justice-welfare-health-education-and-poverty-marginalised-community-05174854,"Marginalised-community & rights-based welfare: forest rights, PVTG welfare, internal displacement, right-based development approaches, women's basic income proposals, workplace sexual harassment",0.2712,gs-2-social-justice-welfare-health-education-and-poverty-welfare-schemes-by-cons-7f20efbb,"Welfare schemes by constitutional arrangement: women welfare (gender technology gap, women in the political system, marriageable-age debate), child welfare, SC/ST/OBC welfare, caste census, minorities welfare, old-age welfare, and needed legislative reforms",0.1171,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,dd2670625e54f43db4fb32f0b4afbdbbbb990e2ca9e2d3ff1dab58e5e798f626,2026,GS2,18,,"Should education be treated primarily as a welfare obligation of the state or as a strategic investment for building a globally competitive, knowledge-driven nation? Critically evaluate.",topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-india-and-other-regions-africa-historical-connectio-aba636d2,"India and other regions: Africa (historical connections, South-South engagement, trade/investment/security cooperation), Australia (diaspora, economic ties, nuclear cooperation), France (strategic partnership), Germany (economic relations), UK (Brexit implications)",0.185,gs-2-international-relations-strategic-partnerships-major-power-relations-nato-s-0c0ea0a2,"Strategic partnerships & major-power relations: NATO's 75th anniversary, India-US strategic (jet-engine) partnership, Atlantic Declaration, India-EFTA deal, Raisina Dialogue, INDUS-X Summit, India-France/UAE/Netherlands/Tanzania/Argentina/Canada/Greece relations, Saudi Arabia strategic partnership",0.182,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,494bc057c6433412e847a885f2ab999331452d0246fd95099b725828319926ba,2026,GS2,19,,"“India’s global diaspora acts as a living bridge, as a critical economic factor and knowledge network in transforming cultural heritage into geopolitical influence and strategic leverage worldwide.” Critically examine this statement.",topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-india-and-other-regions-africa-historical-connectio-aba636d2,"India and other regions: Africa (historical connections, South-South engagement, trade/investment/security cooperation), Australia (diaspora, economic ties, nuclear cooperation), France (strategic partnership), Germany (economic relations), UK (Brexit implications)",0.2245,gs-2-international-relations-strategic-partnerships-major-power-relations-nato-s-0c0ea0a2,"Strategic partnerships & major-power relations: NATO's 75th anniversary, India-US strategic (jet-engine) partnership, Atlantic Declaration, India-EFTA deal, Raisina Dialogue, INDUS-X Summit, India-France/UAE/Netherlands/Tanzania/Argentina/Canada/Greece relations, Saudi Arabia strategic partnership",0.1809,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS2,ebd0051ac070e51aeae105584f5eea88b7377601d41d70bc9532a8532325b1c7,2026,GS2,20,,“China’s Belt and Road Initiative (BRI) has transformed South Asia from a regional space into a theatre of great power competition.” Analyse the strategic implications of the BRI for India’s security and regional influence in South Asia.,topic,upsc-cse-mains-gs2,MAPPED,gs-2-international-relations-major-powers-russia-strategic-cooperation-russia-ch-75e82be4,"Major powers: Russia (strategic cooperation, Russia-China impact on India), China (economic relations, water disputes, String of Pearls, Maritime Silk Route/BRI implications, border disputes, South China Sea, CBMs), USA (strategic consultations, counter-terrorism, trade, energy/climate, S&T/space, defence cooperation, IPR, Indo-Pacific/QUAD, GSP)",0.3295,gs-2-international-relations-india-and-asian-nations-central-asian-republics-tur-3b2df521,"India and Asian nations: Central Asian republics (Turkmenistan, Kazakhstan, Tajikistan; China's role; International North-South Transport Corridor; SCO), Mongolia, UAE, Iran (nuclear deal, US geo-economic considerations), Israel-Palestine and India-Israel relations, Saudi Arabia, Asia-Pacific groupings, Southeast Asia (ASEAN steps and security cooperation), Japan, South Korea, Vietnam",0.2706,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,5d9cc1c134985429bceb46bc2108235ccd24f8bf562c2be657efefc2f1724424,2026,GS3,1,,"What do you mean by Digital Rupee? In this context, explain the working and progress of India’s Central Bank Digital Currency (CBDC).",topic,upsc-cse-mains-gs3,MAPPED,gs-3-indian-economy-planning-resource-mobilization-and-inclusive-growth-banking-0a274947,"Banking: structure/functions, RBI and bank types (public/private/foreign/regional-rural/local-area/specialized/small-finance/payments banks), nationalization history, banking-sector reform committees (Narasimhan, Nachiket Mor, P J Nayak), development-finance institutions, new bank-licence criteria, financial inclusion, NPAs, neo-banks, bad-bank concept, insurance-sector reform, bank privatization, and D-SIBs",0.2098,gs-3-agriculture-land-reforms-colonial-era-ownership-patterns-zamindari-ryotwari-c4481a2d,"Land reforms: colonial-era ownership patterns (Zamindari, Ryotwari, Mahalwari), objectives and progress since Independence, ceiling-legislation progress, NITI Aayog's land-leasing report, and the SVAMITVA scheme",0.1326,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,73fac9bcf548afdc87d0c1ca77f217e5d251534bf51a136b1ca9d1b66a65f183,2026,GS3,2,,Examine the view that financial inclusion is an integral part of social and economic inclusion in a country like India. Also throw light on the usefulness of the R.B.I.’s Financial Inclusion Index.,topic,upsc-cse-mains-gs3,MAPPED,gs-3-indian-economy-planning-resource-mobilization-and-inclusive-growth-inclusiv-af5bdfb0,"Inclusive growth: meaning and concept of inclusion, India's inclusion experience, social-sector initiatives, ground reality of flagship schemes, rural-economy-based growth, sustainable agriculture/food-security linkage, PDS as a growth tool, financial inclusion, poverty-alleviation-and-employment strategy, PPP models, industrial/sectoral/regional diversification, and flagship schemes (Jan Dhan, MUDRA, SETU, Skill India, MGNREGA, Kisan Card, PMKSY, e-NAM, PMJJBY/PMSBY, Atal Pension, Digital India)",0.3539,gs-3-indian-economy-planning-resource-mobilization-and-inclusive-growth-financia-d4d90a56,"Financial system: components, financial institutions (banking and non-banking), financial assets/markets, and the financial system's pandemic-era resilience",0.3083,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,7600d4bf534d79413351b0d6956fae3b78f2f5644a95197d19dd2799f9c6c3e2,2026,GS3,3,,Describe the various Technology Missions initiated in Indian agriculture and examine their role in food security.,topic,upsc-cse-mains-gs3,MAPPED,gs-3-agriculture-technology-in-agriculture-data-revolution-ai-applications-socia-e75fd24f,"Technology in agriculture: data revolution, AI applications, social-security schemes for farmers (climate-smart agriculture, precision farming for input-wastage mitigation)",0.3904,gs-3-agriculture-subsidies-farm-fertiliser-power-irrigation-subsidies-issues-of-3b21b91f,"Subsidies: farm/fertiliser/power/irrigation subsidies, issues of direct/indirect subsidies and MSP, objectives, gainer-loser resource transfer, buffer-stock/food-security issues, and technology missions",0.3394,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,86459a2ecb02fc0a8a799b2c192476b76804821701a1ca035de198fd6d9decee,2026,GS3,4,,Explain the factors responsible for inefficiency of agri-produce marketing. How e-commerce helps to reduce inefficiency of agri-produce marketing? Explain.,topic,upsc-cse-mains-gs3,MAPPED,gs-3-agriculture-agricultural-finance-features-criteria-and-sources-problems-mea-7563b5e3,"Agricultural finance: features, criteria and sources, problems, measures to improve credit flow, co-operative credit societies, derivative trade in agri-commodities, and institutions (commercial banks, lead-bank scheme, RRBs, NABARD, RBI, KCC, SHG-bank linkage, RIDF)",0.1641,gs-3-agriculture-agriculture-marketing-process-and-structure-in-india-importance-37e81b3b,"Agriculture marketing: process and structure in India, importance, government measures (APMC Act analysis, e-NAM)",0.1314,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,0c41ecd0561334ded365d2009e3c5d5bffed7cf67408b01b9c3196663d389387,2026,GS3,5,,"Explain by giving two examples, how biotechnology has helped the Indian farmers in processing their perishable crops.",topic,upsc-cse-mains-gs3,MAPPED,gs-3-science-and-technology-biotechnology-genetic-engineering-process-applicatio-91f34ebc,"Biotechnology: genetic engineering process/applications, genomics/proteomics, RNA technologies, genome sequencing, environmental applications (bioremediation, carbon-capture tech), plant/animal biotechnology (GM crops, transgenics), food/beverage-industry applications, medical applications (gene editing/therapy, molecular diagnosis, PCR, ELISA, stem cells, biopharmaceuticals), bioethics/biopiracy, biosafety protocols, and IPR in biotechnology",0.2751,gs-3-agriculture-crop-insurance-in-india-historical-background-issues-pmfby-and-66fb7aa9,"Crop insurance in India: historical background, issues, PMFBY, and comparison with earlier schemes",0.1808,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,91aebe7af62f361424476a20f8f1abd774f3f3a75edf0329a66afa521983eac2,2026,GS3,6,,"Distinguish between a Fast Breeder Reactor (FBR) and a thermal nuclear reactor. In the context of first indigenously developed prototype FBR at Kalpakkam, explain the term ‘criticality’. What are its implications for ose energy future of our country?",topic,upsc-cse-mains-gs3,MAPPED,gs-3-science-and-technology-nuclear-energy-reaction-types-civil-military-applica-fe7dbcc0,"Nuclear energy: reaction types, civil/military applications, fuel cycle and centrifugation, reactor types, India's nuclear policy, radioactive-waste management, nuclear/radiological disaster preparedness, and institutions (DAE, AERB, BARC, IGCAR)",0.2851,gs-3-disaster-management-natural-and-man-made-disasters-india-s-vulnerability-pr-0cd3c015,"Natural and man-made disasters: India's vulnerability profile — earthquakes, tsunamis, landslides, floods, droughts, epidemics, nuclear-reactor explosions, dam collapse, gas leakage, oil spills, volcanic eruptions, forest fires, chemical spills, hazardous-material spills, explosives, chemical/biological attacks, nuclear blasts, rail/airline crashes, groundwater poisoning",0.1514,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,151b16bd66068c294df5a82e0ecf2dcba66f47d87c96cd5cd4891b794ab803f8,2026,GS3,7,,"Discuss how the contradiction between ‘rapid infrastructure development’ and ‘disaster-risk reduction’ in ecologically-sensitive areas of India can be managed, with suitable examples.",topic,upsc-cse-mains-gs3,MAPPED,gs-3-disaster-management-institutional-policy-frameworks-national-disaster-manag-0640b32c,"Institutional & policy frameworks: National Disaster Management Plan updates, PM's Ten-Point DRR Agenda, India's Atmanirbharta in disaster management, disaster-risk financing (G20), Coalition for Disaster Resilient Infrastructure (CDRI)",0.3282,gs-3-disaster-management-disaster-management-preparedness-and-mitigation-communi-20479bc5,"Disaster management, preparedness and mitigation: community-based management, government initiatives, National Disaster Management Act 2005, global DRR frameworks (Sendai vs earlier Hyogo Framework), disaster insurance, media's role, gender-sensitive disaster response, disaster-management cycle, NGO role, and pre-disaster preparation",0.309,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,c9ccdfd2514618e18ab1d594f69fa50f060d85e4ff44ec6876598330bbad0648,2026,GS3,8,,Discuss the aim and goals of Kunming-Montreal global biodiversity framework. Mention India’s commitments and initiatives to achieve the goals and targets of this framework giving suitable examples.,topic,upsc-cse-mains-gs3,MAPPED,gs-3-disaster-management-disaster-management-preparedness-and-mitigation-communi-20479bc5,"Disaster management, preparedness and mitigation: community-based management, government initiatives, National Disaster Management Act 2005, global DRR frameworks (Sendai vs earlier Hyogo Framework), disaster insurance, media's role, gender-sensitive disaster response, disaster-management cycle, NGO role, and pre-disaster preparation",0.2185,gs-3-indian-economy-planning-resource-mobilization-and-inclusive-growth-monetary-00df1bf6,"Monetary policy: instruments, pre- and post-1991-reform eras, Urjit Patel Committee, and the Monetary Policy Committee's inflation-targeting framework",0.2037,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,42f508bf92e78678374acabf487f831a3c44e2f3591996b23fbeb8442181edbc,2026,GS3,9,,"Explain how fake news and disinformation pose threat to Internal Security and Public Order in Indian context? In this regard, discuss salient features of amendments in respect of Information Technology (Intermediatory Guidelines and Digital Media Ethics Code) Rules 2021.",topic,upsc-cse-mains-gs3,MAPPED,gs-3-internal-security-internal-conflict-law-and-order-naxal-maoist-major-encoun-b60e734b,"Internal conflict & law-and-order: Naxal-Maoist major encounters, communal-tension mitigation, National Security Act applications, UAPA amendments",0.2616,gs-3-internal-security-cyber-information-security-geospatial-data-and-internal-s-1c34e247,"Cyber & information security: geospatial data and internal security, Pegasus-spyware controversy, ransomware (Akira), deepfake threats to social trust",0.2474,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,4bff20c26d8aca96d64d4676bde8a712c38dc1560d8e24c670f3dfbc1cea4d66,2026,GS3,10,,"Ladakh is strategically located between China and Pakistan. As a measure to win hearts and minds of locals, discuss the Border Area Development Programmes (BADP) by the Central Government and civic actions by the Army. Also discuss demand of promulgation of provision of the Sixth Schedule of constitution for Ladakh.",topic,upsc-cse-mains-gs3,MAPPED,gs-3-internal-security-border-territorial-security-india-china-ladakh-border-ten-79a0d177,"Border & territorial security: India-China Ladakh border tensions, India-Pakistan LoC ceasefire, demographic inversion in border areas from illegal immigration, post-Article-370 J&K developments",0.3345,gs-3-internal-security-security-challenges-in-border-areas-challenges-to-border-a90ce481,"Security challenges in border areas: challenges to border management, community-participation approaches, non-demarcated border segments, and eastern-border illegal-migration security challenges",0.1004,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,0b92502d3e3d4cd14fd29795238eb76b3c44aedfc491577318c76c0286dd0b22,2026,GS3,11,,Explain the key challenges for India’s energy security. What measures do you suggest for ensuring energy security along with economic growth and sustainability?,topic,upsc-cse-mains-gs3,MAPPED,gs-3-indian-economy-planning-resource-mobilization-and-inclusive-growth-agricult-aabb2c20,"Agriculture & resource economics: sugar production's groundwater impact, primary agricultural societies, e-technology in agriculture, energy security, clean-energy investment",0.344,gs-3-internal-security-security-challenges-in-border-areas-challenges-to-border-a90ce481,"Security challenges in border areas: challenges to border management, community-participation approaches, non-demarcated border segments, and eastern-border illegal-migration security challenges",0.2376,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,87c4363f36add48a5438be691cb23e22f7292972ae51f8c0eae81b2ac5da4e36,2026,GS3,12,,"How are startups in India promoting entrepreneurship, innovation and employment? Discuss the global and domestic challenges in their working and suggest suitable measures to overcome these challenges.",topic,upsc-cse-mains-gs3,MAPPED,gs-3-internal-security-security-challenges-in-border-areas-challenges-to-border-a90ce481,"Security challenges in border areas: challenges to border management, community-participation approaches, non-demarcated border segments, and eastern-border illegal-migration security challenges",0.2606,gs-3-indian-economy-planning-resource-mobilization-and-inclusive-growth-investme-3cb18d0b,"Investment models: need for and sources/measures of investment, domestic (public/private/PPP) and foreign (FDI/FII) investment models followed by India, and the role of the state",0.2145,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,4223de297353184da700a8b342a1f09e0c2a76960897ee01431b26848bbf109a,2026,GS3,13,,How Indian agriculture has been transformed from food scarcity to food surplus level? Explain the various government policies implemented for diversification of Indian agriculture.,topic,upsc-cse-mains-gs3,MAPPED,gs-3-agriculture-agriculture-marketing-process-and-structure-in-india-importance-37e81b3b,"Agriculture marketing: process and structure in India, importance, government measures (APMC Act analysis, e-NAM)",0.2333,gs-3-agriculture-food-processing-and-related-industries-scope-and-significance-l-8a4b092b,"Food processing and related industries: scope and significance, location, upstream/downstream requirements, supply-chain management, Mega Food Parks, FDI policy, notable sector trends, and budget/policy strategies",0.2242,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,deff5cc89fb9047387ff76016d2a9aa84ba3fa9cc555a85e90f5643be1d96dfb,2026,GS3,14,,Discuss the different types of subsidies and supports provided by the Government of India to agricultural sector. Examine the related issues pertaining to Agreement on Agriculture of World Trade Organisation (WTO).,topic,upsc-cse-mains-gs3,MAPPED,gs-3-indian-economy-planning-resource-mobilization-and-inclusive-growth-foreign-1b474061,"Foreign trade and international organisations: trade policy, India's Balance of Payments (current/capital account performance), exchange-rate determination and convertibility, the Bretton Woods twins (World Bank, IMF), WTO and India, regional development banks (ADB, NDB, BRICS Bank, AIIB), and bilateral/regional/global trade groupings",0.2785,gs-3-agriculture-agriculture-marketing-process-and-structure-in-india-importance-37e81b3b,"Agriculture marketing: process and structure in India, importance, government measures (APMC Act analysis, e-NAM)",0.2202,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,a0210f8da15ad80322d1ce6641fdc73d363f1e660c4973d46d08466cd2490ad5,2026,GS3,15,,Mention salient features of ‘Mission Drishti’. Discuss the imaging techniques used in the satellite launched on 3rd May 2026. Why it is being considered world’s first satellite of its kind?,topic,upsc-cse-mains-gs3,MAPPED,gs-3-disaster-management-early-warning-technology-in-disaster-management-ndrf-ap-815513ac,"Early-warning & technology in disaster management: NDRF App launch, early-warning-system improvements, AI/GIS in disaster prediction, satellite-based monitoring",0.1744,gs-3-science-and-technology-space-technology-orbit-types-launch-vehicle-classifi-de66f56b,"Space technology: orbit types, launch-vehicle classification, major agencies (ISRO, NASA, ESA, Roscosmos, JAXA, CNSA) and their missions, ISRO's national-development role, private-sector/PPP participation, cryogenics/nanosatellites/electric propulsion, satellite communication, remote sensing, navigation systems (GPS, Galileo, GLONASS, NavIC/IRNSS) and outer-space geopolitics",0.1492,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,ece0c91917ad1122ba3d05a512f67c09e3af5313766d7de11ee9ac3c030731f1,2026,GS3,16,,"What is agentic Artificial Intelligence (AI)? Explain its working. Describe its applications with suitable examples. Discuss the advantages, risks and challenges associated with agentic AI systems.",topic,upsc-cse-mains-gs3,MAPPED,gs-3-internal-security-terrorism-threat-to-india-changing-face-of-terrorism-thre-0f1e0ba9,"Terrorism threat to India: changing face of terrorism, threats faced, the broader counter-terrorism framework, and drawbacks in intelligence infrastructure",0.1775,gs-3-science-and-technology-robotics-and-ai-classification-of-robots-advantages-a0b9cf4b,"Robotics and AI: classification of robots, advantages/disadvantages, applications across sectors, neural networks, machine learning/deep learning, and AI-robotics convergence",0.1715,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,e0013f8e69907d6f901ef6659578f48e5ad644abd707875c9a5b0970f54e09f4,2026,GS3,17,,What are the challenges to solid waste management in India? Discuss the governmental policy framework on solid waste management. Discuss the success/ failure cases of Delhi and Indore cities highlighting the salient feature of their solid waste management initiatives.,topic,upsc-cse-mains-gs3,MAPPED,gs-3-environment-ecology-and-bio-diversity-waste-management-solid-hazardous-e-wa-a2e94ba6,"Waste management: solid/hazardous/e-waste/biomedical/plastic-waste categories, management methods, poor-disposal effects, and landfill issues",0.5492,gs-3-environment-ecology-and-bio-diversity-waste-materials-management-microplast-269a70a8,"Waste & materials management: microplastics, single-use-plastics battle, e-waste/solar-waste management, plastic-to-fuel conversion, manufactured sand, Battery Waste Management Rules",0.4044,gs-insert-tag-proposer-v1,,,,
UPSC-CSE-MAINS-GS-2026-GS3,30f7fb03200c79d9cc694860629b537b07af2b89c1ea5f50146559ef45031f2d,2026,GS3,18,,“Community participation is the cornerstone of effective disaster management”. Analyse this statement with suitable examples from India. Also discuss the challenges to community participation and measures to strengthen it.,topic,upsc-cse-mains-gs3,MAPPED,gs-3-internal-security-security-challenges-in-border-areas-challenges-to-border-a90ce481,"Security challenges in border areas: challenges to border management, community-participation approaches, non-demarcated border segments, and eastern-border illegal-migration security challenges",0.3102,gs-3-disaster-management-disaster-management-preparedness-and-mitigation-communi-20479bc5,"Disaster management, preparedness and mitigation: community-based management, government initiatives, National Disaster Management Act 2005, global DRR frameworks (Sendai vs earlier Hyogo Framework), disaster insurance, media's role, gender-sensitive disaster response, disaster-management cycle, NGO role, and pre-disaster preparation",0.3048,gs-insert-tag-proposer-v1,,,,
