paper_code,content_hash,year,paper,official_number,sub_part,section,marks,word_limit,low_confidence,flags,best_db_score,text,approved,edited_text,edited_marks,reviewer_note
UPSC-CSE-MAINS-GS-2026-GS2,ca0d8947d13374e3ddfdbc85b77a0d8341908477c5686c14f2bee884b997dd46,2026,GS2,9,,,10,150,N,,0.0,“IPMDA (Indo-Pacific Partnership for Maritime Domain Awareness) bridges the gap between India’s SAGAR (Security and Growth for All in the Region) vision and the Quad’s collective Indo-Pacific strategy.” Make a critical assessment of the statement focusing on IPMDA.,,,,
UPSC-CSE-MAINS-GS-2026-GS2,41aa0f2ad494d262434d77a7b58549c5b0a2e2c153d5a31dea33f32be6d89db8,2026,GS2,10,,,10,150,N,,0.0,"“BRICS acts as a powerful counterweight in global governance, actively amplifying the voice and influence of the Global South.” Explain the role of BRICS in projecting itself as an alternative to other groupings.",,,,
UPSC-CSE-MAINS-GS-2026-GS2,84ee0735b44845863919b43da1fe762b776b2617931b29f1e032ab0d53fdee2f,2026,GS2,11,,,15,250,N,,0.0,Discuss the position of the Governor in the federal polity of India. What is the nature of his power while giving assent to a bill passed by the State Legislature? Is he bound by the aid and advice of his Council of Ministers in all his functions?,,,,
UPSC-CSE-MAINS-GS-2026-GS2,3bf3522e03efecfb40b41164669751165b99117e433ee2010155252306c24b72,2026,GS2,12,,,15,250,N,,0.0,"What is meant by judicial legislation? In this context, discuss the verdicts of the apex court allowing “passive euthanasia” and a “living will”.",,,,
UPSC-CSE-MAINS-GS-2026-GS2,2772c4db124c19e3a84da9d334541e159ff2e88c6609b54184ad992052149f8a,2026,GS2,13,,,15,250,N,,0.0,How far has the Indian federal framework been successful in accommodating regional and cultural diversities? Highlight the role of asymmetric federalism and suggest measures to make dispute resolution mechanisms more effective.,,,,
UPSC-CSE-MAINS-GS-2026-GS2,f8cc0654dfbe8b1b5bee07010da44191cc4d53719f18e8d68c6ccda7e9ac99b1,2026,GS2,14,,,15,250,N,,0.0,"Examine how the separation of powers is practised in India compared to the rigid presidential model of the United States of America. In this context, compare the actual authority of the Indian Prime Minister with that of the President of the USA.",,,,
UPSC-CSE-MAINS-GS-2026-GS2,c744d6a12244dac2257be075fc3d36bfe98eac3bba317d658d1d762f71d331d1,2026,GS2,15,,,15,250,N,,0.0,"To what extent do pressure groups, social movements and corporate lobbies deepen pluralistic democracy in India by representing excluded interests? Analyse whether the growing convergence of corporate wealth and political power poses a threat to the autonomy of formal democratic institutions.",,,,
UPSC-CSE-MAINS-GS-2026-GS2,dd98fc7d6e0b77bdcec0f1dc4d41d7f01d9ef0502e2d471d37da4757ccf0770e,2026,GS2,16,,,15,250,N,,0.0,“Transparency and accountability in governance are not about controlling corruption but about creating the trust of stakeholders in the policy process by following the Rule of Law and Participatory Governance.” Comment.,,,,
UPSC-CSE-MAINS-GS-2026-GS2,9d035c11bd4748bd28145dd31cd97e2bf9284f4580de23246f12a6c7ef38ace3,2026,GS2,17,,,15,250,N,,0.0,Can the constitutional mandate of rights-based welfare be effectively realised in the context of non-integrated governance and minimal public investment? Examine.,,,,
UPSC-CSE-MAINS-GS-2026-GS2,dd2670625e54f43db4fb32f0b4afbdbbbb990e2ca9e2d3ff1dab58e5e798f626,2026,GS2,18,,,15,250,N,,0.0,"Should education be treated primarily as a welfare obligation of the state or as a strategic investment for building a globally competitive, knowledge-driven nation? Critically evaluate.",,,,
UPSC-CSE-MAINS-GS-2026-GS2,494bc057c6433412e847a885f2ab999331452d0246fd95099b725828319926ba,2026,GS2,19,,,15,250,N,,0.0,"“India’s global diaspora acts as a living bridge, as a critical economic factor and knowledge network in transforming cultural heritage into geopolitical influence and strategic leverage worldwide.” Critically examine this statement.",,,,
UPSC-CSE-MAINS-GS-2026-GS2,ebd0051ac070e51aeae105584f5eea88b7377601d41d70bc9532a8532325b1c7,2026,GS2,20,,,15,250,N,,0.0,“China’s Belt and Road Initiative (BRI) has transformed South Asia from a regional space into a theatre of great power competition.” Analyse the strategic implications of the BRI for India’s security and regional influence in South Asia.,,,,
UPSC-CSE-MAINS-GS-2026-GS3,5d9cc1c134985429bceb46bc2108235ccd24f8bf562c2be657efefc2f1724424,2026,GS3,1,,,10,150,N,,0.0,"What do you mean by Digital Rupee? In this context, explain the working and progress of India’s Central Bank Digital Currency (CBDC).",,,,
UPSC-CSE-MAINS-GS-2026-GS3,73fac9bcf548afdc87d0c1ca77f217e5d251534bf51a136b1ca9d1b66a65f183,2026,GS3,2,,,10,150,Y,low_confidence_ocr,0.0,Examine the view that financial inclusion is an integral part of social and economic inclusion in a country like India. Also throw light on the usefulness of the R.B.I.’s Financial Inclusion Index.,,,,
UPSC-CSE-MAINS-GS-2026-GS3,7600d4bf534d79413351b0d6956fae3b78f2f5644a95197d19dd2799f9c6c3e2,2026,GS3,3,,,10,150,N,,0.0,Describe the various Technology Missions initiated in Indian agriculture and examine their role in food security.,,,,
UPSC-CSE-MAINS-GS-2026-GS3,86459a2ecb02fc0a8a799b2c192476b76804821701a1ca035de198fd6d9decee,2026,GS3,4,,,10,150,N,,0.0,Explain the factors responsible for inefficiency of agri-produce marketing. How e-commerce helps to reduce inefficiency of agri-produce marketing? Explain.,,,,
UPSC-CSE-MAINS-GS-2026-GS3,0c41ecd0561334ded365d2009e3c5d5bffed7cf67408b01b9c3196663d389387,2026,GS3,5,,,10,150,N,,0.0,"Explain by giving two examples, how biotechnology has helped the Indian farmers in processing their perishable crops.",,,,
UPSC-CSE-MAINS-GS-2026-GS3,91aebe7af62f361424476a20f8f1abd774f3f3a75edf0329a66afa521983eac2,2026,GS3,6,,,10,150,Y,low_confidence_ocr,0.0,"Distinguish between a Fast Breeder Reactor (FBR) and a thermal nuclear reactor. In the context of first indigenously developed prototype FBR at Kalpakkam, explain the term ‘criticality’. What are its implications for ose energy future of our country?",,,,
UPSC-CSE-MAINS-GS-2026-GS3,151b16bd66068c294df5a82e0ecf2dcba66f47d87c96cd5cd4891b794ab803f8,2026,GS3,7,,,10,150,N,,0.0,"Discuss how the contradiction between ‘rapid infrastructure development’ and ‘disaster-risk reduction’ in ecologically-sensitive areas of India can be managed, with suitable examples.",,,,
UPSC-CSE-MAINS-GS-2026-GS3,c9ccdfd2514618e18ab1d594f69fa50f060d85e4ff44ec6876598330bbad0648,2026,GS3,8,,,10,150,N,,0.0,Discuss the aim and goals of Kunming-Montreal global biodiversity framework. Mention India’s commitments and initiatives to achieve the goals and targets of this framework giving suitable examples.,,,,
UPSC-CSE-MAINS-GS-2026-GS3,42f508bf92e78678374acabf487f831a3c44e2f3591996b23fbeb8442181edbc,2026,GS3,9,,,10,150,N,,0.0,"Explain how fake news and disinformation pose threat to Internal Security and Public Order in Indian context? In this regard, discuss salient features of amendments in respect of Information Technology (Intermediatory Guidelines and Digital Media Ethics Code) Rules 2021.",,,,
UPSC-CSE-MAINS-GS-2026-GS3,4bff20c26d8aca96d64d4676bde8a712c38dc1560d8e24c670f3dfbc1cea4d66,2026,GS3,10,,,10,150,Y,low_confidence_ocr,0.0,"Ladakh is strategically located between China and Pakistan. As a measure to win hearts and minds of locals, discuss the Border Area Development Programmes (BADP) by the Central Government and civic actions by the Army. Also discuss demand of promulgation of provision of the Sixth Schedule of constitution for Ladakh.",,,,
UPSC-CSE-MAINS-GS-2026-GS3,0b92502d3e3d4cd14fd29795238eb76b3c44aedfc491577318c76c0286dd0b22,2026,GS3,11,,,15,250,N,,0.0,Explain the key challenges for India’s energy security. What measures do you suggest for ensuring energy security along with economic growth and sustainability?,,,,
UPSC-CSE-MAINS-GS-2026-GS3,87c4363f36add48a5438be691cb23e22f7292972ae51f8c0eae81b2ac5da4e36,2026,GS3,12,,,,250,N,marks_unread,0.0,"How are startups in India promoting entrepreneurship, innovation and employment? Discuss the global and domestic challenges in their working and suggest suitable measures to overcome these challenges.",,,,
UPSC-CSE-MAINS-GS-2026-GS3,4223de297353184da700a8b342a1f09e0c2a76960897ee01431b26848bbf109a,2026,GS3,13,,,15,250,N,,0.0,How Indian agriculture has been transformed from food scarcity to food surplus level? Explain the various government policies implemented for diversification of Indian agriculture.,,,,
UPSC-CSE-MAINS-GS-2026-GS3,deff5cc89fb9047387ff76016d2a9aa84ba3fa9cc555a85e90f5643be1d96dfb,2026,GS3,14,,,15,250,N,,0.0,Discuss the different types of subsidies and supports provided by the Government of India to agricultural sector. Examine the related issues pertaining to Agreement on Agriculture of World Trade Organisation (WTO).,,,,
UPSC-CSE-MAINS-GS-2026-GS3,a0210f8da15ad80322d1ce6641fdc73d363f1e660c4973d46d08466cd2490ad5,2026,GS3,15,,,15,250,N,,0.0,Mention salient features of ‘Mission Drishti’. Discuss the imaging techniques used in the satellite launched on 3rd May 2026. Why it is being considered world’s first satellite of its kind?,,,,
UPSC-CSE-MAINS-GS-2026-GS3,ece0c91917ad1122ba3d05a512f67c09e3af5313766d7de11ee9ac3c030731f1,2026,GS3,16,,,15,250,N,,0.0,"What is agentic Artificial Intelligence (AI)? Explain its working. Describe its applications with suitable examples. Discuss the advantages, risks and challenges associated with agentic AI systems.",,,,
UPSC-CSE-MAINS-GS-2026-GS3,e0013f8e69907d6f901ef6659578f48e5ad644abd707875c9a5b0970f54e09f4,2026,GS3,17,,,15,250,N,,0.0,What are the challenges to solid waste management in India? Discuss the governmental policy framework on solid waste management. Discuss the success/ failure cases of Delhi and Indore cities highlighting the salient feature of their solid waste management initiatives.,,,,
UPSC-CSE-MAINS-GS-2026-GS3,30f7fb03200c79d9cc694860629b537b07af2b89c1ea5f50146559ef45031f2d,2026,GS3,18,,,15,250,N,,0.0,“Community participation is the cornerstone of effective disaster management”. Analyse this statement with suitable examples from India. Also discuss the challenges to community participation and measures to strengthen it.,,,,
UPSC-CSE-MAINS-GS-2026-GS3,dfd7322f11026b5080d99b9e58e34941a27ebfe50db325c67c4e639fc6c11eb8,2026,GS3,19,,,15,250,Y,low_confidence_ocr,0.0,Separatist movements have been one of the major factors contributing to militancy and instability in Jammu & Kashmir (J & K). Bring out actions taken by the Government to bring J&K into national mainstream. Discuss pre and post abrogation status of Articles 370 and 35A. Also bring out positive impacts of abrogation of both articles in mainstreaming the state.,,,,
UPSC-CSE-MAINS-GS-2026-GS3,f9b4043f6844a1161cfab3e25351331e67deb82c294d45e4da9221af54ba57bc,2026,GS3,20,,,15,250,N,,0.0,Discuss counterfeit currency and money laundering as major sources of terror funding in India. State the actions being taken at International level to check these menaces. Highlight the role of Financial Action Task Force (FATF) and methods of compliance by its member states in preventing terror funding.,,,,
UPSC-CSE-MAINS-GS-2026-GS4,06dd4f6e4e052b64274a98ba675eb0efa5a5ef8030d66aad52b9746f824e8908,2026,GS4,1,a,A,10,150,Y,low_confidence_ocr,0.0,"Owing to paucity of time, a university professor generates a Ph.D. evaluation report using Artificial Intelligence and submits it with some modifications. Discuss this from the perspective of accountability and integrity.",,,,
UPSC-CSE-MAINS-GS-2026-GS4,7c04f04e9ec36b9bef0730c0732a4dce30d238135f22d6baff46c32c6ee73580,2026,GS4,1,b,A,10,150,N,,0.0,"A business house is working on a project that could displace a forest community from their habitat. As the administrative officer of that district, what ethical challenges are you likely to face?",,,,
UPSC-CSE-MAINS-GS-2026-GS4,1b5a70bce86a191952b63b9c33ed9d9573a1d92530868d32d42eeb6c4ffa8ecd,2026,GS4,2,a,A,10,150,Y,low_confidence_ocr,0.0,"An endangered tribe has developed a severe skeletal deformity. A university research has identified a mineral supplement as a possible remedy, though clinical trials are yet to be conducted. Should the District Magistrate (DM) use this research on the tribe?. Discuss from the perspective of medical and administrative ethics.",,,,
UPSC-CSE-MAINS-GS-2026-GS4,c9651b3db7e408ab8f857e26dfa0632639174e1105b3896daa92f3b183554e65,2026,GS4,2,b,A,10,150,N,,0.0,Discuss how national security can be balanced with concerns of human rights.,,,,
UPSC-CSE-MAINS-GS-2026-GS4,42dc059f61c85f268801918cc0afc64fc5e4f7a3ccf19a6507f0d47cb3b48fdb,2026,GS4,3,a,A,10,150,Y,low_confidence_ocr,0.0,Dr. B. R. Ambedkar had cautioned that employing civil disobedience within a constitutional democracy equates to endorsing ‘anarchy’. How should modern democracies navigate the ethical dilemmas posed by civil disobedience movements that aim to promote social justice against policies that may raise genuine concerns?,,,,
UPSC-CSE-MAINS-GS-2026-GS4,18b859fa6731f241f3e1d8fb7a16e5f7573af40fec861e3a66c8132d37676753,2026,GS4,3,b,A,10,150,N,,0.0,In what ways can an Indian Administrative Officer apply Gandhi’s notion of ‘trusteeship’ to ensure fairness in governance?,,,,
UPSC-CSE-MAINS-GS-2026-GS4,219745b03cc21537198e6f34dced8efafc83331a06baaba77f0b717c7f7e099e,2026,GS4,3,c,A,10,150,N,,0.0,"Shakespeare in Henry IV says, “The arms are fair when the intent of bearing them is just”. What ethical implications does this have in governance?",,,,
UPSC-CSE-MAINS-GS-2026-GS4,6d276d2b7b5afc6bb02cb0605d08df0856371665cdd2e785d38d01067b863c01,2026,GS4,4,a,A,10,150,Y,low_confidence_ocr,0.0,"Citing the serious adverse effects of long-term medication, a doctor convinces the family of a female patient for surgery. This led the patient to reluctantly consent for the surgery, though her original choice was to opt for medication. Explain the concepts of paternalism and beneficence by analysing the doctor’s action.",,,,
UPSC-CSE-MAINS-GS-2026-GS4,61202d86848eee3cdf1c53a14af6f45e7c2e75dcdf49c5cb4926bf272f959763,2026,GS4,4,b,A,10,150,N,,0.0,"Efficiency is doing things right, while effectiveness is doing the right thing. How do you strike a balance between the two to enhance productivity?",,,,
UPSC-CSE-MAINS-GS-2026-GS4,0c62eb132ccfaba8785f5e3c3ffa9044d54934603e7cc465eaeb9f9408ee3887,2026,GS4,5,a,A,10,150,N,,0.0,"Usually schools, working in remote areas, do not fully comply with government regulations. However, if the rules are enforced strictly, it would lead to most schools closing down. How should an administrator strike a balance between enforcement of rules and educational rights of children?",,,,
UPSC-CSE-MAINS-GS-2026-GS4,ebe1dc9238c636907ff52004ac3975ce94c326c5ba7385bf217299996de74a0d,2026,GS4,5,b,A,10,150,N,,0.0,"In international relations, ethical considerations are often subjugated to the strategic interests of nation-states. Discuss this from an ethical perspective.",,,,
UPSC-CSE-MAINS-GS-2026-GS4,de5b35f4aefa6a4259648d8eb191a937efee9672bac05e01992b9de564fc024c,2026,GS4,6,a,A,10,150,N,,0.0,"On the request of his Personal Assistant (PA), the District Magistrate (DM) stops the transfer of a schoolteacher who takes private tuition for his daughter diagnosed with learning disability. In this context, discuss the aspects of empathy versus compliance with rules.",,,,
UPSC-CSE-MAINS-GS-2026-GS4,10563b7c3290c8a923ab6f3b70b67f1c4fee433d720ffe11d9b31364f0781923,2026,GS4,6,b,A,10,150,N,,0.0,Some moral philosophers argue that spending some of your resources— without significantly affecting your financial stability—to help other people who badly suffer is our moral duty and not merely a matter of charity. Justify this claim by explaining the distinction between duty and charity.,,,,
UPSC-CSE-MAINS-GS-2026-GS4,373683795ff2e87891abebe5c3ae8031edeb34f4bbac3587aac99eeeade3e6ef,2026,GS4,7,,B,20,250,Y,low_confidence_ocr,0.0,"Lata, a mother of two children, was admitted to a hospital for acute abdominal pain. Her sister-in-law, Sujatha, accompanied her. Dr. Mansi examined Lata and recommended a diagnostic laparoscopy. Lata’s consent was taken to conduct the medical procedure under general anesthesia. During the laparoscopy, Dr. Mansi’s team discovered a tumor in Lata’s uterus. A closer examination suggested that the tumor could be malignant. One option before Dr. Mansi was to extract a sample for biopsy. In that case, if the tumor was malignant, Lata would have to undergo another surgery for removal of the uterus. An alternative was to remove the uterus immediately. Dr. Mansi had to take a quick decision. As Lata was under general anesthesia, Dr. Mansi explained the situation to Sujatha. Sujatha agreed with Dr. Mansi’s recommendations for a hysterectomy, wherein Lata’s uterus would be removed to avoid the risk and pain of undergoing another surgery. Dr. Mansi removed Lata’s uterus after receiving Sujatha’s consent in writing. Lata was informed of this the next day. She was very upset and felt betrayed as she had not consented to the removal of her uterus. Lata complained to the police who tried to convince her that Dr. Mansi had acted with good intention to help a patient. Sujatha was of the same opinion, however Lata was not convinced and decided to approach the court. (a) Discuss the ethical issues involved in this case. (b) Discuss the moral conduct of the doctor in this situation.",,,,
UPSC-CSE-MAINS-GS-2026-GS4,c960d5bb4101a7b9103c7abc960c60efd3648bb50125d7cd46b0845e40c69e4a,2026,GS4,8,,B,20,250,Y,low_confidence_ocr,0.0,"Ravi is a senior police officer with vast experience in riot control and cyber-policing. Since one year, he has been the Superintendent of Police (SP) of a district with a history of frequent rioting. Last year, Ravi had sought installation of an AI enabled software for predictive policing. This system has been operational for approximately six months. This new system employs advanced algorithms for capturing the biometric data of persons in a crowd and swiftly relating it to a data library. This has enabled the police to identify the persons involved in various crimes. The system has identified an immigrant and low-income neighbourhood as a centre for gang violence and drug trafficking. Aided by this AI analysis, the local police has focused its patrolling, preventive detentions and establishing checkposts. Consequently, public order and law enforcement has visibly improved. Last week, some community leaders, civil rights lawyers and human rights activists visited Ravi’s office. They submitted a memorandum that the new system is faulty as it is based on incorrect historical data caused by social biases and discriminatory policing. The memorandum also alleges that the increased surveillance has created a climate of tension amongst residents. This feeling is aggravated by the fact that the residents are not aware of the data noted against their names. (a) What are the ethical issues including biases involved in the use of AI in datadriven policing? (b) Place yourself in Ravi’s role and discuss the alternatives available. Justify the action that optimises compliance with ethics.",,,,
UPSC-CSE-MAINS-GS-2026-GS4,91a0603c5571054ceeadbf3ccd7cec0b8183e9094a323534bf372c327c126124,2026,GS4,9,,B,20,250,Y,low_confidence_ocr,0.0,"Seema is a senior bureaucrat with a reputation of honesty and professional efficiency. She has recently been posted as the District Collector (DC) to Surinder Nagar, where a large industrial area is being established. The new industrial area had caused many farmers to submit applications for change of land use (CLU) to convert their farmlands into residential areas. There is an unusually large backlog of these applications awaiting processing. Seema noticed that some applications had been approved selectively with no visible chronological pattern. The case files showed a few complaints of some approvals being subject to receipt of large bribes from the applicants. On further fact-finding, Seema realized that a small group of touts was controlling this illegal activity through some subordinate officials in the Collectorate. This had created a fear in the other employees who were reluctant to process any application. The resultant backlog has been piling up thereby hindering local economic progress and causing public dissatisfaction. Seema was faced with a major moral and administrative challenge of dismantling this corruption network without hampering daily administrative operations. An aggressive internal investigation would result in institutional resistance and, possibly, a backlash from labour unions. Conversely, ignoring this situation would encourage the wrongdoers and unnecessarily continue this avoidable harassment to the populace. (a) What are the ethical issues involved in this case? (b) Discuss the options open to Seema. Identify the recommended option and justify it.",,,,
UPSC-CSE-MAINS-GS-2026-GS4,142cef075e1dc1d6c0321f57d048ed58ea0a9e4450db65a1c06e08264c1ed1c4,2026,GS4,10,,B,20,250,Y,low_confidence_ocr,0.0,"Vikas is a government officer with over a decade of service in public administration. He has recently moved as the District Collector (DC) of Nainipura, a remote hilly district bordering a forest. Due to Nainipura’s low levels of economic development, one of his major duties is to ensure proper functioning of the public distribution system (PDS) amongst the economically weaker sections (EWS). During his on-site visits, Vikas was apprised of a typical administrative challenge in operating the PDS. To prevent leakages, all distributors were required to carry out real-time biometric identification of the beneficiaries, whose fingerprints were tallied with identity card records. This was creating problems as the operating system sometimes rejected fingerprint matching in the cases of growing children, manual labourers and senior citizens. The problem was further compounded in periods of low WiFi connectivity. The distributors, in such cases, resorted to personal discretion when they could identify the recipient. Vikas had to address this problem on priority. Strictly adhering to government regulations would ensure fiscal probity but would greatly trouble the proposed beneficiary, i.e., EWS. It may even impinge on their fundamental right to life as per Article 21 of the Constitution. Conversely, leaving the resolution solely to the discretion of the distributors could lead to misuse and leakages. (a) What are the options open to Vikas? How should he balance fiscal probity with empathy towards the designated beneficiaries? (b) Discuss the ethics of using technology as a gatekeeper for welfare schemes.",,,,
UPSC-CSE-MAINS-GS-2026-GS4,2cebb6fff2ceda5e00d5ef5c5abcd02b5edc5e2cc2ee3064b3997383ab431e54,2026,GS4,11,,B,20,250,Y,low_confidence_ocr,0.0,"Rajapuram is a border district. Jhara and Biru, its two major communities are in continual conflict with each other. The social fabric is fractured and demands mending. Ethnic tensions between the two communities have erupted into violence resulting in a large number of deaths. The stated causes are conflicting land claims, uneven resource allocation and inadequate political representation in government bodies. Separate relief camps had to be created for the two communities. The situation is volatile and appears to be getting out of control. Rajan has been appointed the District Magistrate (DM) of Rajapuram and tasked to quickly get the situation under control. His immediate tasks include restoring administrative authority, reopening the highway and initiating peace talks. On taking over his appointment, Rajan realized that the inter-community rivalry had even seeped into the local administration and police. With functional neutrality being the immediate casualty, it had made both communities distrustful of the government. The neighbouring country could utilize the opportunity to spur insurgent activity and further aggravate the situation. Rajan favoured a controlled approach starting with opening the highway to restore food and medical supplies. He toyed with the idea of requisitioning CRPF units to help restore administrative control. (a) Discuss the ethical issues that need to be addressed in this case. (b) What are the options open to Rajan? Which option would ensure protection of his non-partisan image without compromising ethics?",,,,
UPSC-CSE-MAINS-GS-2026-GS4,d2f6056140e35fc6807d0fb20b2bf90a0d8a7997963e12418560ab6936927c9f,2026,GS4,12,,B,20,250,Y,low_confidence_ocr,0.0,"Ajit has been recently promoted as the Head of the Department of Weapon Sales (DWS) in the Ministry of Defence Production (MDP). His charter of duties includes international sales of weapons produced domestically by MDP. In two recent wars, MDP weapons have performed admirably, resulting in many countries showing interest in buying them, particularly long-range artillery and missiles. Country A and country B have asked for these weapons. However, production constraints restrict DWS to accept only one purchase order. Country A is a developing nation with a sound technology base. MDP is planning R&D collaboration with it for the next generation of weapons. It is not part of any security alliance and needs weapons for protection from a troublesome neighbour. It seeks a large acquisition on a long-term loan. Country B is also a developing nation. Military strength is its priority, with the military budget often ingressing into allocations for human resources and infrastructure development. It is in security alliance with a superpower who hasa large military base there and periodically allots it financial grants. It is a member of an economic bloc with which the government is currently negotiating a free trade agreement. It is not a signatory of NPT but possesses smaller nuclear weapons and delivery systems. It supports some guerrilla forces abroad. It has sought a smaller acquisition and is prepared to make some advance payment. It is currently negotiating arms purchases from another nation too. Ajit discussed this case with his counterparts in the related departments. Therein, the significant economic benefits, employment generation and stronger diplomatic relations arising from this sale were highlighted. It was also emphasized that refusing the deal could result in country B purchasing weapons from some other supplier. Ajit was aware that in arms sales, due diligence at each stage was pivotal to ensure conformity to national policy and international treaties. (a) Discuss the options available to Ajit. Which option should he select and why? (b) How can Ajit balance nation’s economic and strategic interests with ethical considerations?",,,,
UPSC-CSE-MAINS-GS-2026-ESSAY,e894814494708e505ed14fe86636aa64f9a5914a7b1d2a8fe196504de2a1ebbf,2026,ESSAY,1,,A,125,1000-1200,Y,low_confidence_ocr,0.0,Oxymorons reflect the ironies of life.,,,,
UPSC-CSE-MAINS-GS-2026-ESSAY,d3cfc7dee0cb7a5a4fc5e46eb1987c282853f977238c05b665fdc724fa2fad65,2026,ESSAY,2,,A,125,1000-1200,N,,0.0,A grateful mind is very beautiful.,,,,
UPSC-CSE-MAINS-GS-2026-ESSAY,c8f35e7b250eae6f6b723b5981ac7271677f09f4182ee0ef7355f310a18a5c3e,2026,ESSAY,3,,A,125,1000-1200,Y,low_confidence_ocr,0.0,A thorn is a changed bud.,,,,
UPSC-CSE-MAINS-GS-2026-ESSAY,98a5181c8abb32adeeb7208c6a0a7f1cff2eee405182e253ac4a6f6d56c40b8b,2026,ESSAY,4,,A,125,1000-1200,Y,low_confidence_ocr,0.0,"When two elephants fight, it is the grass that gets trampled.",,,,
UPSC-CSE-MAINS-GS-2026-ESSAY,5f274b052fecd991aca6550086f142ae42044b5e5d8052a6a7692513621b1d5f,2026,ESSAY,5,,B,125,1000-1200,N,,0.0,Nature is the symbol of the spirit.,,,,
UPSC-CSE-MAINS-GS-2026-ESSAY,be0987b1fafd8d019b2adb22e548e854acf64d3c18bd109e76e9c5c758ff62e2,2026,ESSAY,6,,B,125,1000-1200,N,,0.0,A well-educated mind will always have more questions than answers.,,,,
UPSC-CSE-MAINS-GS-2026-ESSAY,18aca00f3a163ff355aa3b3fb0b16bb3b710ae1400a26f8f0b8afe7c1326a854,2026,ESSAY,7,,B,125,1000-1200,N,,0.0,Shelving hard decisions is the least ethical course.,,,,
UPSC-CSE-MAINS-GS-2026-ESSAY,c7f9f4e5c738eb8537f1a8996e8d3bde3d832980903399b6fbcb236603000bf9,2026,ESSAY,8,,B,125,1000-1200,N,,0.0,A good leader is one who follows the followers.,,,,
