"question_id","year","question_number","current_topic_id","current_topic","question_text","tag_ok","assign_topic_id","difficulty","decision","proposal_note"
"16ebb855-d630-4b16-aa86-160abcbb225f","2026","18","a5161b93-a3a2-4368-b9a3-d7313146789c","Medieval Indian empires","Which among the following statement is not true regarding the Mughal Empire.","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"687061dd-0502-4743-90c1-808b215ebbbe","2026","21","93d15d96-99b2-489a-a9bf-56ebf8c76ae2","Ancient Indian texts and statecraft","Which ancient Indian text is primarily related to economics, polity, administration and statecraft?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"435e6157-3134-451d-a3b0-d7e169ea32a4","2026","23","ba519e51-98c4-4db7-b2da-a2e4b2835dba","Transport corridors and ports","Indiaâ€™s first underwater road-cum-rail tunnel is proposed under which State?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"731f7ea2-af59-4434-963c-ec99b77bf40e","2026","24","d1525b57-f332-4174-9f7d-b8edd11e0e8b","Biodiversity and wildlife conservation","Which of the following species is listed as Near Threatened in the International Union for Conservation of Nature (IUCN) Red List?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"96983e4c-9443-438f-ba1d-4a9622cb33a7","2026","25","8ac1aa30-49ea-459c-871b-685f98a31fc9","Landmarks and monuments","Which famous statue is located on the bank of the Narmada River?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"e31db937-4117-4543-944a-0ffa11ad37c6","2026","26","d7285f63-0e95-446a-ac3a-9b01fe376174","Defence forces, exercises and expeditions","The National Security Guard (NSG), Indiaâ€™s elite counter-terrorism force, is popularly known by which nickname?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"81ef43fd-1890-405f-9ce2-48ecb8b555ec","2026","27","32f83c7c-b513-4853-bb49-c6ffc6a19b40","Digital public platforms and e-governance technology","Digital Postal Index Number (DIGIPIN) is Indiaâ€™s geo-coded digital addressing system. How many characters are used in a DIGIPIN?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"d05258b3-b61d-47be-b1c6-752e578da1ca","2026","29","390cb8c4-537c-469c-b3d1-14d9194d8cea","NPCI systems â€” UPI, IMPS, NEFT, RTGS","In the context of Real Time Gross Settlement (RTGS) transactions in India, what is the minimum transaction amount?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"fd588fbf-d6de-4553-809b-0941ae676f05","2026","30","4db77fe0-323e-4f1f-88c3-f35a6c823427","Books and authors","Who is the author of the book M. S. Swaminathan: The Man Who Fed India?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"50a601b2-a5b1-4d35-972c-b57d1937cd63","2026","31","0734c7f5-2098-4834-9730-47626b2d2704","Civilian awards and the honours system","Which of the following personalities has not been awarded the Bharat Ratna?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"0a1a3638-6d31-46b8-b17d-2fa4af6dcdbd","2026","32","9dd02f97-b76e-4e51-95fe-cd68265df28c","Computing and artificial intelligence","The Quick Response (QR) Code originated in which of the following country?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"be6cee63-52ce-4af0-a166-65ee63ac9904","2026","33","09e4b8c2-3e2b-4633-8ec1-a58bc6867e0b","Mineral resources and mining sites","Which of the following is a diamond mine located in India?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"799413a5-0a2a-4717-a6c4-b34dde156250","2026","34","7e1e6fc8-4e40-4e18-bfb7-660c80143603","RBI Act 1934 â€” constitution, note issue, functions","Which of the following places has a currency note printing press of Government of India?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"e632c832-0d26-4c61-bb8c-abbde570ac90","2026","35","390cb8c4-537c-469c-b3d1-14d9194d8cea","NPCI systems â€” UPI, IMPS, NEFT, RTGS","According to the Immediate Payment Service (IMPS) is a real-time fund transfer system that enables instant interbank transfers. IMPS was introduced by which authority?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"c3a497a7-9821-4a3b-99c5-11961fefda9c","2026","36","75f89786-112e-4d19-ace5-a941f8fe577b","International organisations and groupings","India is a permanent member of which of the following international group?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"9d3bf2a4-fd78-4666-8562-3117423f24c7","2026","38","ebff9225-240b-4f49-8716-356e97765194","International Monetary Fund â€” quota, SDR, facilities","According to the International Monetary Fund (IMF), what does â€œGeo-economic fragmentationâ€ broadly refer to?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"978308d3-3020-45b1-bee7-e05d9a8237ab","2026","39","8e5aa145-440d-4db7-a3f4-9ee6e4aed196","Sports terminology and Indian sporting history","Indiaâ€™s Grandmaster R. Vaishali won the FIDE Womenâ€™s Candidates Tournament 2026 in Cyprus after defeating Kateryna Lagno in the final round. Kateryna Lagno belongs to which country?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"7b6e13e8-ac4c-444c-b3b6-b10f0094aa31","2026","40","8ac1aa30-49ea-459c-871b-685f98a31fc9","Landmarks and monuments","Indiaâ€™s first underwater museum is being developed in which State?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"9f00a91a-b5cd-4d75-b20f-1c91b2e71336","2026","41","84bc7a94-9656-46c9-9de1-fd3340e27473","CBDC, stablecoins and crypto policy","What is the name of Indiaâ€™s digital currency issued by the Reserve Bank of India?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"6c929b39-df7d-40a7-9df7-d26ae33bc1bd","2026","42","8ac1aa30-49ea-459c-871b-685f98a31fc9","Landmarks and monuments","Which Indian fort wall has been ranked as the second-longest surviving wall in the world after the Great Wall of China?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"977fc7d2-9209-41a9-b086-aa58f10c4ae9","2026","43","0e8e737b-8b78-48a0-b462-a09fc501039b","Mountain ranges and peaks","With reference to the Aravalli Range, consider the following statements: 1. The Luni River originates from the Aravalli Range. 2. Guru Shikhar is the highest peak of the Aravalli Range. 3. Sambhar Lake is a wetland located in the Aravalli Range. Which of the statements given above is/are correct?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"b51c3c4e-a34c-49f9-a14c-e66bb964a02d","2026","44","033fa30b-ae86-4b44-8a16-5b64de7eb0e3","Income-tax â€” assessment and rectification","Under the Income-tax Rules, 2026, Form 130 replaced which earlier form used as the Tax Deducted at Source certificate for salaried employees?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"2e6d4e64-95cf-44de-8875-01b25c1f48ba","2026","45","56f7c35d-3af0-4342-928b-b164ebbca889","Rural road connectivity schemes","__________ is a scheme launched to provide all-weather road connectivity to eligible unconnected rural habitations.","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"b8b7b526-5f4a-4e6c-a745-c7278d4d8b9c","2026","47","f779e3de-96b0-43c3-808c-ba39793625af","Per capita income","As per the World Bank Atlas, Gross National Income (GNI) per capita is calculated and expressed in which currency? 1. US Dollar 2. Euro 3. Pound Sterling","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"cbaa3783-ccfe-4e0b-a8b3-204aad07c090","2026","50","ba519e51-98c4-4db7-b2da-a2e4b2835dba","Transport corridors and ports","Chabahar Port is located in which country?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"589f35cb-b76f-42b3-9703-2da6982a1ab4","2026","52","147643da-a998-4a56-928b-961aef10a6f3","Balance of payments â€” current and capital account","Which of the following is not included as a component of Indiaâ€™s foreign exchange reserves?","no","a0b3ccef-9ea8-4bce-9a3d-1eacb5cfe165","medium","verified","components of forex reserves; -> Balance of payments and the external sector; operator bulk-accepted 2026-09-24"
"86002779-8904-4179-8b03-6ba2d7001140","2026","54","52353d37-6133-45af-89b6-767cbeded669","Major dams and river valley projects","Match the following dams with the rivers on which they are built: Dam River 1. Tehri Dam a. Mahanadi 2. Hirakud Dam b. Bhagirathi 3. Bhakra Nangal Dam c. Sutlej Select the correct answer using the code given below:","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"7105ad1e-b88f-4afa-b261-7a33a4eb90bc","2026","56","357d442c-52db-40ef-af2d-b5616e316756","Banking Regulation Act 1949 â€” licensing, s.35A, scheduled banks","Mission SAKSHAM, launched by the Reserve Bank of India, is a capacity-building initiative for which sector?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"7802b29f-d1c9-4981-a09f-a339deaa043f","2026","57","32f83c7c-b513-4853-bb49-c6ffc6a19b40","Digital public platforms and e-governance technology","The JANANI platform, launched by the Union Health Ministry to strengthen maternal and child healthcare, is a service-oriented digital platform for maintaining digital health records of women during their reproductive age. In JANANI, what does the letter â€œJâ€ stand for?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"922d1947-2b01-4243-83aa-789c7ba407c9","2026","58","0ac1a472-16a9-46ae-85f8-fff7215ee3d9","Freedom-movement leaders and their offices","Which Indian leader had the distinction of serving as the President of the Indian National Congress and later becoming the President of India?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"dd38a08c-5445-49ca-bbdb-d5fd4185aec5","2026","62","84b7579d-e136-4a6a-8b3f-d134e267ff39","World currencies","Which of the following currency-country pairs is incorrectly matched?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"d435def6-8729-4739-9750-91403668a092","2026","65","d1525b57-f332-4174-9f7d-b8edd11e0e8b","Biodiversity and wildlife conservation","Which of the following biodiversity hotspots are found in India?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"94ce286e-c5cb-447f-bc2f-65c818c4becc","2026","66","390cb8c4-537c-469c-b3d1-14d9194d8cea","NPCI systems â€” UPI, IMPS, NEFT, RTGS","To support small-value digital payments even in areas with weak or limited internet connectivity, which version of Unified Payments Interface (UPI) allows offline paymentsupto Rs 500?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"02a9bdaa-c40f-4977-876d-ed4f107251ee","2026","70","b23c3c90-d592-4f13-b63d-413f390aa7a6","Countries, capitals and territorial extent","Which of the following countries is located along the edge of the Pacific Ocean?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"acbee2a8-8961-4ffb-a443-22eeb4dc2f4b","2026","71","3fd989c1-f53a-42e5-b1f1-e18d34c21497","Fundamental Rights","Which of the following is a Fundamental Right?","yes","","easy","verified","operator bulk-accepted 2026-09-24"
"db183f8d-748a-4340-ad0e-5a44a026bf1a","2026","72","ba7bcb95-6dbb-4db1-b65b-e503f838f456","Judiciary and judicial administration","Which initiative was launched by the Supreme Court of India to integrate case data across different levels of the judicial system?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"1801d1c0-7922-4a17-adb6-374031799f1d","2026","73","ffdc4541-194f-4155-a578-d0fc9d7d4c91","Financial Inclusion Index and schemes","Which of the following is generally not a member of the State Level Bankersâ€™ Committee (SLBC)?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"41ffa638-a718-46e0-8c78-10588af603ac","2026","75","ccbfabdf-b027-428d-9267-190ccaf56498","Post-independence revolutions and their pioneers","Match the following major revolutions in India with their respective pioneers: Revolution Pioneer 1. Green Revolution a. Homi J. Bhabha 2. White Revolution b. M. S. Swaminathan 3. Nuclear Revolution c. Verghese Kurien Select the correct answer using the code given below:","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"b2e9bac9-ffee-4db3-b5cb-0737ec403527","2026","77","6b0ea750-f099-45b4-a632-5876b21840a0","Urban development and governance missions","The report titled â€œMoving Towards Effective City Government â€“ A Framework for Million-Plus Citiesâ€ is released by which of the following?","yes","","medium","verified","operator bulk-accepted 2026-09-24"
"150337ff-ae50-44a6-aabc-fc772b95a9d7","2026","79","027ddbab-051d-45f4-a7c7-b2c25673391c","Risk-free instruments and risk categories","What is the minimum amount required to open or maintain a Public Provident Fund (PPF) account in a financial year?","no","5e3f8952-3acb-45fa-8e28-b4e5ed0e3dc8","medium","verified","PPF minimum deposit; -> Non-tax sources of revenue; operator bulk-accepted 2026-09-24"
