id,verdict,fact,source,note
GKB-279,confirmed,Dholavira (2021) Gujarat; Ramappa (2021) Telangana. Santiniketan (2023) is in West Bengal.,https://whc.unesco.org/en/statesparties/in/,
GKB-280,confirmed,"GHNP—Kullu, HP; Manas—Assam; Keoladeo—Bharatpur; Valley of Flowers—Chamoli.",https://whc.unesco.org/en/statesparties/in/,
GKB-281,confirmed,Chilika (Odisha) and Keoladeo (Rajasthan) were designated in 1981.,https://whc.unesco.org/en/statesparties/in/,
GKB-282,confirmed,"Montreux Record—threatened Ramsar sites. Chilika removed in 2002. Ramsar, Iran, 1971.",https://whc.unesco.org/en/statesparties/in/,
GKB-283,confirmed,Kaziranga is known for one-horned rhinos; lions are in Gir.,https://whc.unesco.org/en/statesparties/in/,
GKB-284,confirmed,"The property includes DHR (1999), NMR (2005) and Kalka–Shimla (2008).",https://whc.unesco.org/en/statesparties/in/,
GKB-285,confirmed,"Moidams - mound-burial system of the Ahom dynasty, Charaideo, Assam; inscribed 2024 (46th session, New Delhi)",https://en.wikipedia.org/wiki/Moidams,
GKB-286,confirmed,"PM-KISAN (2019) pays ₹6,000 a year in three instalments of ₹2,000 by direct benefit transfer.",https://agriwelfare.gov.in/,
GKB-287,confirmed,"Launched on 19 February 2015 at Suratgarh, Rajasthan.",https://agriwelfare.gov.in/,
GKB-288,confirmed,"PMFBY farmer premium caps: 2% kharif, 1.5% rabi, 5% annual commercial/horticultural (unchanged in 2025-26 extension)",https://anantamias.com/pmfby/,
GKB-289,confirmed,PM-KUSUM (2019) is an MNRE scheme.,https://agriwelfare.gov.in/,
GKB-290,confirmed,Pradhan Mantri Sahaj Bijli Har Ghar Yojana targeted last-mile household connections.,https://agriwelfare.gov.in/,
GKB-291,confirmed,"PMFBY farmer premium caps: 2% kharif, 1.5% rabi, 5% commercial/horticultural; replaced NAIS/MNAIS",https://anantamias.com/pmfby/,
GKB-292,confirmed,SHC—MoA&FW; PMUY—MoPNG; DDUGJY—Power; PM-KUSUM—MNRE.,https://agriwelfare.gov.in/,
GKB-293,confirmed,PMUY aims to replace unclean cooking fuels and is women-centric.,https://agriwelfare.gov.in/,
GKB-294,confirmed,PMKSY (2015) — 'Har Khet Ko Pani' and micro-irrigation under 'Per Drop More Crop'.,https://agriwelfare.gov.in/,
GKB-295,confirmed,e-NAM was launched on 14 April 2016. SFAC implements it under MoA&FW.,https://agriwelfare.gov.in/,
GKB-296,confirmed,KCC was introduced in 1998 (NABARD model scheme).,https://agriwelfare.gov.in/,
GKB-297,confirmed,GOBARdhan (under Swachh Bharat Mission–Grameen) promotes biogas/CBG and organic manure.,https://agriwelfare.gov.in/,
GKB-298,confirmed,Both efficiency and anti-diversion benefits explain the policy.,https://agriwelfare.gov.in/,
GKB-299,confirmed,"AIF: 3% p.a. interest subvention (ROI cap 9%) on loans up to Rs 2 crore per project, up to 7 years; CGTMSE cover up to Rs 2 crore",https://agriinfra.dac.gov.in/Home/FAQs,
GKB-300,confirmed,PKVY supports organic farming through farmer clusters and PGS certification.,https://agriwelfare.gov.in/,
GKB-301,confirmed,"MNRE handles solar, wind, bioenergy, green hydrogen and related programmes.",https://mnre.gov.in/,
GKB-302,confirmed,The Ethanol Blended Petrol (EBP) programme blends ethanol in petrol.,https://mnre.gov.in/,
GKB-303,confirmed,"Bhadla is in Jodhpur district, Rajasthan.",https://mnre.gov.in/,
GKB-304,confirmed,"ISA HQ is at Gwal Pahari, Gurugram.",https://mnre.gov.in/,
GKB-305,confirmed,Jatropha curcas seeds yield non-edible oil used for biodiesel.,https://mnre.gov.in/,
GKB-306,confirmed,"2018 policy; 2022 amendment brought E20 forward from 2030. Feedstocks include B-heavy molasses, damaged grains, maize, etc.",https://mnre.gov.in/,
GKB-307,confirmed,"2G ethanol uses lignocellulosic biomass — crop residue, stalks, bagasse.",https://mnre.gov.in/,
GKB-308,confirmed,Pavagada (Tumakuru); Kurnool (AP); Rewa (MP); Muppandal (Kanyakumari).,https://mnre.gov.in/,
GKB-309,confirmed,"Both are correct definitions, but R describes a different pathway and does not explain A.",https://mnre.gov.in/,
GKB-310,confirmed,Approved in January 2023; MNRE is the nodal ministry.,https://mnre.gov.in/national-green-hydrogen-mission/,
GKB-311,confirmed,SATAT (MoPNG) invites entrepreneurs to set up CBG plants with offtake by oil companies.,https://mnre.gov.in/,
GKB-312,confirmed,Pradhan Mantri JI-VAN supports commercial and demonstration 2G ethanol plants.,https://mnre.gov.in/,
GKB-313,confirmed,The scheme gives central financial assistance for household rooftop solar (MNRE).,https://mnre.gov.in/,
GKB-314,confirmed,Launched 2015 at COP21. A 2020 amendment opened membership to all UN member states. HQ Gurugram.,https://isa.int/,
GKB-315,confirmed,Hot springs at Puga make it India's best-known geothermal site.,https://mnre.gov.in/,
GKB-316,confirmed,Enacted after the Bhopal gas tragedy.,https://parivesh.nic.in/,
GKB-317,confirmed,EIA Notification 2006 replaced the 1994 notification.,https://parivesh.nic.in/,
GKB-318,confirmed,CPCB was constituted in 1974 under the Water (Prevention and Control of Pollution) Act.,https://parivesh.nic.in/,
GKB-319,confirmed,"PARIVESH (MoEFCC, 2018) handles environment, forest, wildlife and CRZ clearances.",https://parivesh.nic.in/,
GKB-320,confirmed,"Under the NGT Act, 2010.",https://parivesh.nic.in/,
GKB-321,confirmed,Category A: MoEFCC/EAC; Category B: SEIAA/SEAC. B2 projects need neither EIA report nor public consultation.,https://parivesh.nic.in/,
GKB-322,confirmed,"Four stages in order: screening (B1/B2), scoping (ToR), public consultation, appraisal.",https://parivesh.nic.in/,
GKB-323,confirmed,"CRZ notifications (1991, 2011, 2019) are made under the EP Act.",https://parivesh.nic.in/,
GKB-324,confirmed,All three are correct.,https://parivesh.nic.in/,
GKB-325,confirmed,"Principal bench New Delhi; zonal benches Bhopal, Pune, Kolkata and Chennai.",https://parivesh.nic.in/,
GKB-326,confirmed,Section 20 of the NGT Act mandates these principles.,https://parivesh.nic.in/,
GKB-327,confirmed,SPCBs grant consents under the Water and Air Acts.,https://parivesh.nic.in/,
GKB-328,confirmed,White-category (practically non-polluting) units only need intimation.,https://parivesh.nic.in/,
GKB-329,confirmed,Water 1974; Air 1981; EP 1986; BD 2002.,https://parivesh.nic.in/,
GKB-330,confirmed,NSWS (with Invest India) is a DPIIT initiative.,https://parivesh.nic.in/,
GKB-331,confirmed,"World Bank HQ: Washington, D.C.",https://dea.gov.in/multilateral-relations,
GKB-332,confirmed,"ADB HQ: Manila, Philippines.",https://dea.gov.in/multilateral-relations,
GKB-333,confirmed,AIIB HQ: Beijing.,https://dea.gov.in/multilateral-relations,
GKB-334,confirmed,NDB HQ: Shanghai.,https://dea.gov.in/multilateral-relations,
GKB-335,confirmed,"July 1944, New Hampshire, USA.",https://dea.gov.in/multilateral-relations,
GKB-336,confirmed,IBRD market-based loans; IDA soft credits/grants; IFC private sector; MIGA guarantees.,https://dea.gov.in/multilateral-relations,
GKB-337,confirmed,India was an original IBRD member (1944–45). India is a founding ADB member (1966). India is a founding AIIB member.,https://dea.gov.in/multilateral-relations,
GKB-338,confirmed,The Fortaleza Declaration (2014) created the NDB.,https://dea.gov.in/multilateral-relations,
GKB-339,confirmed,India holds the second-largest share.,https://dea.gov.in/multilateral-relations,
GKB-340,confirmed,India graduated from IDA at end of FY2014 (World Bank IDA graduates table: FY14),https://ida.worldbank.org/en/about/borrowing-countries/ida-graduates,
GKB-341,confirmed,India has not signed the ICSID Convention on investment dispute settlement.,https://icsid.worldbank.org/about/member-states/database-of-member-states,
GKB-342,confirmed,Donor funding allows concessional terms; R explains A.,https://dea.gov.in/multilateral-relations,
GKB-343,confirmed,ADB began in 1966.,https://dea.gov.in/multilateral-relations,
GKB-344,confirmed,IFAD—Rome; EBRD—London; AfDB—Abidjan; IsDB—Jeddah.,https://dea.gov.in/multilateral-relations,
GKB-345,confirmed,"JICA finance is bilateral (Japan–India), not multilateral; R is true.",https://dea.gov.in/multilateral-relations,
GKB-346,confirmed,NRLM launched June 2011; renamed DAY-NRLM in 2015.,https://rural.gov.in/,
GKB-347,fix_needed,MGNREGA s.3: 100 days/household/FY (repealed w.e.f. 1 Jul 2026); successor VB-G RAM G Act 2025: 125 days,"https://en.wikipedia.org/wiki/Viksit_Bharat%E2%80%93Guarantee_for_Rozgar_and_Ajeevika_Mission_(Gramin)_Act,_2025","MGNREGA stood repealed from 1 July 2026 by the Viksit Bharat-Guarantee for Rozgar and Ajeevika Mission (Gramin) (VB-G RAM G) Act, 2025 (assent 21 Dec 2025), which guarantees 125 days per rural household per FY. Key D (100) is right only for MGNREGA as it stood till 30 Jun 2026. Fix: reword stem to past tense ('guaranteed ... until its repeal in 2026') or rewrite for VB-G RAM G with 125 days as an option."
GKB-348,confirmed,PMKVY (2015) is implemented by MSDE through NSDC.,https://rural.gov.in/,
GKB-349,confirmed,"DDU-GKY: rural poor youth aged 15-35 (upper limit 45 for women, SC/ST, PwD, PVTG etc.)",https://static.pib.gov.in/WriteReadData/specificdocs/documents/2022/jan/doc2022163601.pdf,
GKB-350,confirmed,"RSETIs are bank-led, one per district, with MoRD support.",https://rural.gov.in/,
GKB-351,fix_needed,MGNREGA: 5 km -> 10% extra wages; allowance if no work in 15 days; 1/3 women (Act repealed 1 Jul 2026),https://upstox.com/news/business-news/latest-updates/vb-g-ram-g-act-to-replace-mgnrega-from-july-1-what-changes-for-rural-workers/article-193471/,"Statements describe MGNREGA Schedule II provisions (5 km/10% extra wage, 15-day unemployment allowance, one-third women), and key A is correct for MGNREGA; but MGNREGA was repealed w.e.f. 1 Jul 2026 by the VB-G RAM G Act 2025. Fix: stem should read 'Consider the following statements about MGNREGA (as in force until 30 June 2026)'. VB-G RAM G retains the 15-day unemployment-allowance trigger."
GKB-352,confirmed,SGSY (1999) was restructured as NRLM in 2011.,https://rural.gov.in/,
GKB-353,confirmed,Skill India was launched on 15 July 2015.,https://rural.gov.in/,
GKB-354,confirmed,"NSDC is a PPP company under the Finance Ministry's initiative, now under MSDE.",https://rural.gov.in/,
GKB-355,confirmed,Start-up Village Entrepreneurship Programme; Mahila Kisan Sashaktikaran Pariyojana; DDU-GKY; RSETI.,https://rural.gov.in/,
GKB-356,fix_needed,MGNREGA 2005 demand-driven legal entitlement; replaced 1 Jul 2026 by VB-G RAM G (normative allocation),"https://en.wikipedia.org/wiki/Viksit_Bharat%E2%80%93Guarantee_for_Rozgar_and_Ajeevika_Mission_(Gramin)_Act,_2025","A/R true of MGNREGA and key A correct historically, but MGNREGA was repealed w.e.f. 1 Jul 2026; its successor VB-G RAM G Act 2025 moves to normative (Centre-fixed) state allocations, so 'demand-driven' present-tense framing is dated. Fix: put A and R in past tense ('MGNREGA was a demand-driven programme ...') or specify 'under MGNREGA, 2005'."
GKB-357,confirmed,"PM Vishwakarma offers recognition, toolkit incentive, skilling and collateral-free credit.",https://rural.gov.in/,
GKB-358,confirmed,Craftsmen Training Scheme through ITIs is administered by DGT under MSDE.,https://rural.gov.in/,
GKB-359,confirmed,"The Apprentices Act, 1961; NAPS (2016) promotes apprenticeships.",https://rural.gov.in/,
GKB-360,confirmed,It is centrally sponsored (typically 60:40; 90:10 for NE/Himalayan states). MoRD; SHG → VO → CLF.,https://rural.gov.in/,
GKB-361,confirmed,PMGSY was launched on 25 December 2000.,https://pmgsy.nic.in/,
GKB-362,confirmed,PMGSY gives all-weather road connectivity to eligible unconnected habitations.,https://pmgsy.nic.in/,
GKB-363,confirmed,MoRD runs PMGSY through NRIDA.,https://pmgsy.nic.in/,
GKB-364,confirmed,"500+ in plains; 250+ in hill, desert, tribal and NE areas.",https://pmgsy.nic.in/,
GKB-365,confirmed,"Online Management, Monitoring and Accounting System.",https://pmgsy.nic.in/,
GKB-366,confirmed,Fully central at launch; later 60:40 (90:10 NE/Himalayan). NHs are outside PMGSY. Five-year maintenance contract.,https://pmgsy.nic.in/,
GKB-367,confirmed,NRIDA (formerly NRRDA) under MoRD.,https://pmgsy.nic.in/,
GKB-368,confirmed,I—new connectivity; II—upgradation; III—through routes/major rural links; RCPLWEA—LWE areas.,https://pmgsy.nic.in/,
GKB-369,confirmed,Road Connectivity Project for Left Wing Extremism Affected Areas.,https://pmgsy.nic.in/,
GKB-370,confirmed,Habitation-based planning reaches scattered clusters within villages.,https://pmgsy.nic.in/,
GKB-371,confirmed,"PMGSY 3-tier QC: Tier I PIU/in-house (contractor lab), Tier II State Quality Monitors, Tier III National Quality Monitors (NRIDA)",https://rural.nic.in/en/press-release/quality-control-pradhan-mantri-gram-sadak-yojana-pmgsy-roads,
GKB-372,confirmed,Meri Sadak lets citizens report complaints on PMGSY roads.,https://pmgsy.nic.in/,
GKB-373,confirmed,"Bharatmala (MoRTH, 2017) is a highways programme.",https://pmgsy.nic.in/,
GKB-374,confirmed,The Core Network is the least network needed for one all-weather link to each eligible habitation.,https://pmgsy.nic.in/,
GKB-375,confirmed,"State List Entry 13 covers roads, bridges and ferries other than those in the Union List.",https://pmgsy.nic.in/,
GKB-376,confirmed,NABARD piloted SHG-BLP in 1992.,https://aajeevika.gov.in/,
GKB-377,confirmed,SHGs usually have 10–20 members (5 for special groups).,https://aajeevika.gov.in/,
GKB-378,confirmed,Launched in 1998 by the Kerala government.,https://aajeevika.gov.in/,
GKB-379,confirmed,Yunus founded Grameen Bank in Bangladesh (Nobel Peace Prize 2006).,https://aajeevika.gov.in/,
GKB-380,confirmed,RMK was set up in 1993 under the Ministry of Women and Child Development.,https://aajeevika.gov.in/,
GKB-381,confirmed,Pilot 1992. Members are from different households with similar socio-economic background. Collateral-free group credit.,https://aajeevika.gov.in/,
GKB-382,confirmed,Kudumbashree—Kerala; Jeevika—Bihar; Mission Shakti—Odisha; Mahalir Thittam—TN.,https://aajeevika.gov.in/,
GKB-383,confirmed,The Revolving Fund is given to eligible SHGs; CIF flows through federations.,https://aajeevika.gov.in/,
GKB-384,confirmed,"Panchasutra: regular meetings, regular savings, regular inter-loaning, timely repayment, up-to-date books.",https://aajeevika.gov.in/,
GKB-385,confirmed,Joint responsibility and peer monitoring explain repayment.,https://aajeevika.gov.in/,
GKB-386,confirmed,NABARD JLG scheme (2006): informal group of preferably 4-10 members with mutual guarantee,https://en.wikipedia.org/wiki/Joint_liability_groups,
GKB-387,confirmed,"Namo Drone Didi (Cabinet Nov 2023): drones to 15,000 women SHGs for agri services on rent",https://www.pib.gov.in/PressReleasePage.aspx?PRID=1980683,
GKB-388,confirmed,At least one SC/ST and one woman borrower per bank branch (₹10 lakh–₹1 crore).,https://aajeevika.gov.in/,
GKB-389,confirmed,Ela Bhatt founded SEWA in Ahmedabad.,https://aajeevika.gov.in/,
GKB-390,confirmed,Gender Budget Statement first included in Union Budget 2005-06,https://www.indiabudget.gov.in/budget2016-2017/ub2016-17/eb/stat20.pdf,
GKB-391,confirmed,Launched on 25 June 2015 with AMRUT and PMAY-U.,https://mohua.gov.in/,
GKB-392,confirmed,Atal Mission for Rejuvenation and Urban Transformation.,https://mohua.gov.in/,
GKB-393,confirmed,MoHUA runs PMAY-U; MoRD runs PMAY-G.,https://mohua.gov.in/,
GKB-394,confirmed,"Launched on Gandhi Jayanti, 2014.",https://mohua.gov.in/,
GKB-395,confirmed,The 74th Amendment inserted Part IXA (Municipalities).,https://mohua.gov.in/,
GKB-396,confirmed,"Eleventh Schedule came with the 73rd Amendment (panchayats, 29 items). 74th: Part IXA and the Twelfth Schedule (18 items).",https://mohua.gov.in/,
GKB-397,confirmed,AMRUT—basic services; HRIDAY—heritage; PMAY-U—housing; DAY-NULM—livelihoods.,https://mohua.gov.in/,
GKB-398,confirmed,MoHUA's Swachh Survekshan ranks cities on sanitation and cleanliness.,https://mohua.gov.in/,
GKB-399,confirmed,AMRUT 2.0 targets universal water supply in all statutory towns and sewerage in AMRUT cities.,https://mohua.gov.in/,
GKB-400,confirmed,"Each city forms an SPV incorporated under the Companies Act, 2013.",https://mohua.gov.in/,
GKB-401,confirmed,"PM Street Vendor's AtmaNirbhar Nidhi, launched June 2020 by MoHUA.",https://mohua.gov.in/,
GKB-402,confirmed,Article 243Y extends the SFC's mandate to municipalities.,https://mohua.gov.in/,
GKB-403,confirmed,243Q: Nagar Panchayat — transitional area; Municipal Council — smaller urban; Corporation — larger urban.,https://mohua.gov.in/,
GKB-404,confirmed,Wards Committees are mandatory for municipalities of 3 lakh+ population.,https://mohua.gov.in/,
GKB-405,confirmed,Article 243ZA vests municipal elections in the State Election Commission (Art. 243K).,https://mohua.gov.in/,
