mention_id,paper,macro_topic,level,mention_type,text,decision,notes
a223cac2-50d1-4f18-8315-aa1251841677,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Financial system: components, financial institutions (banking and non-banking), financial assets/markets, and the financial system's pandemic-era resilience",verified,
167ee59a-2543-4cd9-bd6a-f42d057efebc,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Fiscal policy: important budgetary/fiscal terms, government revenue/spending, revenue/fiscal/primary deficits and their financing",verified,
c7871db1-b030-4b6f-aec8-ce1d0f51e11b,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Foreign trade and international organisations: trade policy, India's Balance of Payments (current/capital account performance), exchange-rate determination and convertibility, the Bretton Woods twins (World Bank, IMF), WTO and India, regional development banks (ADB, NDB, BRICS Bank, AIIB), and bilateral/regional/global trade groupings",verified,
464cbd54-7316-48fd-9b15-d9a1eeec41e5,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Government budgeting: budget/Economic Survey terminology, types of budgets, outcome budgeting, railway-general budget merger, budgeting flaws, budget analysis, and subsidy design; the FRBM Act's effectiveness in maintaining macroeconomic stability",verified,
0b4d42ac-26d2-4c59-9c2f-b8fdcd00a3cf,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Inclusive growth: meaning and concept of inclusion, India's inclusion experience, social-sector initiatives, ground reality of flagship schemes, rural-economy-based growth, sustainable agriculture/food-security linkage, PDS as a growth tool, financial inclusion, poverty-alleviation-and-employment strategy, PPP models, industrial/sectoral/regional diversification, and flagship schemes (Jan Dhan, MUDRA, SETU, Skill India, MGNREGA, Kisan Card, PMKSY, e-NAM, PMJJBY/PMSBY, Atal Pension, Digital India)",verified,
8c887335-bc38-474f-94fe-a4a1feda9d32,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Indian economy in the pre-independence period, on the eve of Independence, and post-Independence phases of economic development; Nehruvian socialist economy and the shift via economic reforms",verified,
f8181bbb-b325-488c-b9b1-5862a4785236,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Industry, infrastructure & manufacturing economics: India's manufacturing landscape, critical-mineral economic significance, power-demand growth, coastal economy, Indian Railways overhaul, steel imports",verified,
019f9dfb-2abb-4312-9a42-2660beb82e57,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Inequality, wages & welfare economics: inequality and growth, economic redistribution, low-wage impact, wealth/income gap, minimum-vs-living-wage debate, universal basic income proposals, 'greedflation', 'pink economy'",verified,
5dd2df6e-900c-4155-8873-88ae6a8dbabb,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Investment models: need for and sources/measures of investment, domestic (public/private/PPP) and foreign (FDI/FII) investment models followed by India, and the role of the state",verified,
8daabad8-8f1b-4f3b-9303-688b383b1e4b,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Monetary & financial-sector policy: stock-market factors, RBI surplus transfer/gold reserves, RBI liquidity management, bad-loans problem, disinvestment, cryptocurrency regulation, Digital Public Infrastructure",verified,
8c01ff5f-48ce-4535-a281-5c7ef699dc94,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Monetary policy: instruments, pre- and post-1991-reform eras, Urjit Patel Committee, and the Monetary Policy Committee's inflation-targeting framework",verified,
65df0986-8ac2-4f17-94f0-e118e067a03b,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Planning in India: objectives, history, Five-Year-Plan analysis, and Growth vs Development distinction (national income determination, GDP/GNP/NDP/NNP/per-capita income, HDI, gender-development index, poverty index, MDGs/SDGs)",verified,
3ffb5a1e-b249-4332-9d90-69fb808fd28a,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Resource mobilization: physical vs finance capital, public vs private sector sources, savings-investment over the plans, budgetary (tax/non-tax) resources, role of public debt, fiscal/monetary-policy roles, and foreign-investment desirability/consequences",verified,
2bdbd451-350c-4dbd-b3e2-8f653ad2f5da,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Structural growth debates: savings rate/investment pattern/capital-output ratio as growth levers, manufacturing's limited capacity to absorb agricultural surplus labour, direct-tax reform and tax-to-GDP widening, GDP's agriculture-to-services shift without a manufacturing base, and the 'jobless growth' debate",verified,
31ebda09-4606-4a94-b15a-bef6ea19f2a4,General Studies III,"Indian Economy: Planning, Resource Mobilization and Inclusive Growth",microtopic,derived,"Taxation: principles/objectives, tax system and current policy in India, GST progress, tax reforms, and retrospective taxation debates",verified,
e2bfa2a3-3385-4b58-975e-dac55c2bc1b5,General Studies III,"Industry, Infrastructure and Investment Models",topic,explicit,"Effects of liberalization on the economy, changes in industrial policy and their effects on industrial growth.",verified,
77864c96-2e6f-4da3-af58-ea83e71bf75f,General Studies III,"Industry, Infrastructure and Investment Models",microtopic,derived,"Global economic-policy linkages: G7 corporate-tax deal, virtual-currency taxation, world inequality/employment-outlook reports, gig economy",verified,
5112e661-953c-4005-beb7-59f3cb61e405,General Studies III,"Industry, Infrastructure and Investment Models",microtopic,derived,"Important infrastructure schemes: PM Gati Shakti National Master Plan, PM MITRA textile parks, NaBFID, National Industrial Corridor Development Programme",verified,
294f7126-0ff6-4402-87da-5a1f8b54c2ac,General Studies III,"Industry, Infrastructure and Investment Models",microtopic,derived,"Industrial & sectoral policy: National Mission on Edible Oil, Zero Defect Zero Effect scheme, natural-gas-marketing reforms, telecom-sector issues, fertiliser shortage, shift to green energy",verified,
046ecd02-7007-4c68-9e00-17c48d2db37d,General Studies III,"Industry, Infrastructure and Investment Models",microtopic,derived,"Industrial policy and development: Mahalanobis strategy, Industrial Policy Resolutions 1948/1956, New Economic Policy/liberalization/privatization/globalization, phases of industrial development, and effects on different sectors",verified,
a2c123e5-5ad8-49fd-8d55-36703f350354,General Studies III,"Industry, Infrastructure and Investment Models",microtopic,derived,"Infrastructure financing & monetisation: National Monetisation Pipeline, G-SAP securities-acquisition plan, e-Gram Swaraj e-financial management",verified,
fa852695-11de-4c29-b022-cfcb89877d0a,General Studies III,"Industry, Infrastructure and Investment Models",microtopic,derived,"Infrastructure: economic/social/environmental impact of infrastructure, transport (ports, inland waterways, roads, National Infrastructure Pipeline, Bharatmala, airports, railways, energy pipelines), negative externalities of transport, ownership/financing/pricing of public utilities, PPP project delays and O&M issues in roads/railways/irrigation/power",verified,
fd64b23d-8dad-4b48-984d-63b7314153e6,General Studies III,"Industry, Infrastructure and Investment Models",microtopic,derived,"Main features of industrial development: role of private/public sectors, investment/employment/productivity trends, disinvestment/privatization strategy, MSME role and government policy, New Manufacturing Policy, industrial corridors, SEZ issues (land use, relocation, tax-income loss vs export gains), industrial sickness and exit-policy mechanisms, sub-prime/sovereign-debt-crisis impact, industrial finance (development/commercial banking, venture/angel capital), Make in India achievements, and MSME-sector transformation",verified,
095a89ae-a079-4b51-82b8-93728f88a886,General Studies III,"Industry, Infrastructure and Investment Models",microtopic,derived,Venture capital's role in tech-startup growth; IP piracy's impact on creative/tech industries; biotechnology's lab-to-commercial-scale constraints; SEZs vs Chinese industrial models; PLI-scheme execution and labour absorption; stressed-asset management via bad banks,verified,
b83bd4cb-bbad-404f-8e01-a8bde44e5e86,General Studies III,Internal Security,topic,explicit,"Linkages between development and spread of extremism. Role of external state and non-state actors in creating challenges to internal security. Challenges to internal security through communication networks, role of media and social networking sites in internal security challenges, basics of cyber security; money-laundering and its prevention. Security challenges and their management in border areas- linkages of organized crime with terrorism.",verified,
062268bc-850e-402f-8826-5c6c8b64c4fe,General Studies III,Internal Security,microtopic,derived,"Basics of cyber security: types of cyber crimes, impact and required steps, ransomware incidents, India's cyber-security infrastructure, and the National Cyber Security Policy 2013",verified,
701242cd-da90-4b7c-b93c-f3dfc19151c0,General Studies III,Internal Security,microtopic,derived,"Border & territorial security: India-China Ladakh border tensions, India-Pakistan LoC ceasefire, demographic inversion in border areas from illegal immigration, post-Article-370 J&K developments",verified,
4d3971fa-3311-486b-a09b-09be8d011230,General Studies III,Internal Security,microtopic,derived,"Cyber & information security: geospatial data and internal security, Pegasus-spyware controversy, ransomware (Akira), deepfake threats to social trust",verified,
4c68ed96-6845-44e4-bb41-7a46afff5414,General Studies III,Internal Security,microtopic,derived,Cyber warfare: factors aggravating cyber attacks and recent initiatives to tackle cyber warfare; structural/command changes needed for urban asymmetric-warfare threats,verified,
01b50dc7-53a6-487f-a52a-1ee3801c2ff9,General Studies III,Internal Security,microtopic,derived,Data security and the Justice B.N. Srikrishna Committee Report on personal data protection; drug trafficking's linkage to gunrunning/human trafficking; NPAs as a structural drag on the credit cycle for infrastructure,verified,
b28dfe20-38f0-4709-bf42-2b847e77e408,General Studies III,Internal Security,microtopic,derived,"Defence preparedness & terror financing: FATF's role in curbing terror financing, indigenization of defence production (Atmanirbhar Bharat), induction of S-400/Tejas Mk1A/indigenous missiles, biological/chemical-warfare preparedness (post-Covid), enhancements in intelligence agencies (RAW/IB/NIA)",verified,
d4516ba6-616b-49b5-9b88-be9cfb496873,General Studies III,Internal Security,microtopic,derived,"Insurgency in the North-East: issues/conflicts, Assam insurgency, and resolving the Bodo issue",verified,
3d19a6d1-ef18-46b3-997a-8c49ce66dcab,General Studies III,Internal Security,microtopic,derived,"Internal conflict & law-and-order: Naxal-Maoist major encounters, communal-tension mitigation, National Security Act applications, UAPA amendments",verified,
7df7e90d-a8a4-4ec4-9989-f8ca8d0cc59d,General Studies III,Internal Security,microtopic,derived,"Internal security challenges: social diversity as a security issue, neighbourhood-origin threats, non-state actors, global vulnerability indices, and the law-and-order vs internal-security distinction",verified,
7d9d0b93-ff48-4b8d-8f20-f9c619dadd09,General Studies III,Internal Security,microtopic,derived,"Linkage between development and extremism: Left-Wing Extremism's stated purpose, its resonance with common people, Covid-19's effect on Naxalism, why LWE is deemed the biggest internal-security threat, and its nexus with illegal mining in forest tracts",verified,
a4eeb743-af1c-494a-8572-f6435b2acb0b,General Studies III,Internal Security,microtopic,derived,"Maritime & space security: anti-maritime-piracy law, maritime-security developments in the IOR, drone attacks on merchant vessels, Gaganyaan-linked space security, Indo-Pacific/QUAD developments",verified,
9d75daf3-e1c5-4f8d-a044-176a907d8570,General Studies III,Internal Security,microtopic,derived,"Money laundering and black money: meaning and harmful effects of money laundering, PMLA 2002 provisions as a check on organized crime/terror-financing, parallel economy dimensions, demonetisation's impact on black money, and cross-border money-laundering coordination challenges",verified,
03645b52-f171-45f1-9819-8a993e0723c7,General Studies III,Internal Security,microtopic,derived,"Organized crime: types, control challenges, drug trafficking in India, combating strategies, and the terrorism-organized-crime linkage",verified,
194a921e-5b12-4395-9069-72140759ea7d,General Studies III,Internal Security,microtopic,derived,"Police reforms in India: organisational structure, duties/responsibilities, Centre's role in policing, traditional vs non-traditional security challenges, and reform recommendations for '21st-century policing'",verified,
07a8c81c-5a30-49c5-a21a-4275f0cca548,General Studies III,Internal Security,microtopic,derived,"Security challenges in border areas: challenges to border management, community-participation approaches, non-demarcated border segments, and eastern-border illegal-migration security challenges",verified,
ca811cd6-d8f9-440c-89f6-14f3f152f17b,General Studies III,Internal Security,microtopic,derived,"Social media and internal-security threats: regulation challenges, AI's dual role, and monitoring difficulties",verified,
ac442223-5b4a-4064-8930-70c583385fea,General Studies III,Internal Security,microtopic,derived,"Terrorism threat to India: changing face of terrorism, threats faced, the broader counter-terrorism framework, and drawbacks in intelligence infrastructure",verified,
002c3095-2fc5-4f75-afac-87ab21ec9a62,General Studies III,Internal Security,microtopic,derived,"Various security forces and their mandate: Assam Rifles, BSF, ITBP, CISF, CRPF, NSG, integrated theatre commands, National Maritime Security Coordinator, and paramilitary-force issues; CAPF deployment-related Centre-State tension and modernization funding gaps",verified,
00150753-62c2-41dc-98be-da028a2a144e,General Studies III,Science and Technology,topic,explicit,"Science and Technology- developments and their applications and effects in everyday life. Achievements of Indians in science & technology; indigenization of technology and developing new technology. Awareness in the fields of IT, Space, Computers, robotics, nano-technology, bio-technology and issues relating to intellectual property rights.",verified,
10348173-6bbc-4d53-bdcf-56eebbd390f1,General Studies III,Science and Technology,microtopic,derived,"AI, digital technology & recognition: AI safety/law developments, deepfakes, facial-recognition tech, recent Indian achievements in international science awards (Nobel, Shaw Prize, Blavatnik Awards, National Medal of Science)",verified,
d86ef13c-34f4-4b67-805b-cfe7406a41e9,General Studies III,Science and Technology,microtopic,derived,"Biotechnology & medical science: nano-urea, CAR T-cell therapy, gene therapy for Hemophilia A, metagenome sequencing, human pan-genome map, mitochondrial-donation treatment",verified,
c1350a96-56ed-44ac-a76d-03d2177c517d,General Studies III,Science and Technology,microtopic,derived,"Biotechnology: genetic engineering process/applications, genomics/proteomics, RNA technologies, genome sequencing, environmental applications (bioremediation, carbon-capture tech), plant/animal biotechnology (GM crops, transgenics), food/beverage-industry applications, medical applications (gene editing/therapy, molecular diagnosis, PCR, ELISA, stem cells, biopharmaceuticals), bioethics/biopiracy, biosafety protocols, and IPR in biotechnology",verified,
5f6c4e8a-4057-40ac-8758-560a1cc6a609,General Studies III,Science and Technology,microtopic,derived,"Defence technology: missile classification (ballistic/cruise), India's missile programme, Integrated Guided Missile Programme, robotics/AI in defence, cyber warfare preparedness, drone/UAV and stealth technology, hypersonic glide vehicles/cruise missiles, weapons of mass destruction, defence reforms (CDS), defence platforms (submarines, aircraft carriers, combat aircraft), and defence organisations/exercises",verified,
c1a68aec-d6ce-42bc-aeb6-656907133717,General Studies III,Science and Technology,microtopic,derived,"Electronics and telecommunications: computer generations and cloud computing, IT-enabled services, display technologies (LCD/LED/OLED/AMOLED), mobile generations, net neutrality, IoT, big-data/privacy issues, cyber-crime and security, and government digital-governance initiatives",verified,
65b5c5cb-97fc-4cb2-b3a9-d2c8b1018ba7,General Studies III,Science and Technology,microtopic,derived,"Foundational science: chemistry basics (atomic structure, bonding, metallurgy, acids/bases, electro-chemistry, polymers, pharmaceuticals, biomolecules), physics basics (fundamental forces/particles, energy types, optics, EM spectrum, relativity, thermodynamics, waves), and biology basics (cell biology, genetics, evolution, human physiology/organ systems, nutrition, plant physiology, economic zoology/botany)",verified,
88557f37-16cf-4833-97cb-dd3e871c8ec6,General Studies III,Science and Technology,microtopic,derived,"Frontier physics & materials science: LIGO/dark-matter search, National Quantum Mission, graphene applications, nuclear-fusion breakthroughs, 50 years of Pokhran-I, MIRV technology",verified,
b2ac4fdb-cd44-4ba5-843c-1f3e87a29271,General Studies III,Science and Technology,microtopic,derived,"Human health and diseases: causative agents and classification (nutrient-deficiency, molecular/chromosomal, vector/water-borne, lifestyle diseases), immunity types, vaccination programmes, antibiotics/antivirals, drug pricing, pharmacogenetics, antimicrobial resistance",verified,
158b4c6d-63c6-485c-b521-471dc77c4259,General Studies III,Science and Technology,microtopic,derived,"Institutions and S&T policy: India's S&T policy framework, DST, CSIR, Science and Engineering Research Board, Technology Development Board, NABL accreditation, and the Technology Vision Document 2035",verified,
fc96bcb9-6f03-46e8-8008-34fbfc8d0a26,General Studies III,Science and Technology,microtopic,derived,"Intellectual Property Rights: concept, types, international agreements/institutions, IPR regime in India, and the National IPR Policy",verified,
4504da29-e568-4fa0-8778-09e1d74e2ac8,General Studies III,Science and Technology,microtopic,derived,"Nanoscience and nanotechnology: basics, nanomaterials, applications (medicine, semiconductors, food, textiles, sustainable energy, environment, transport, space, agriculture) and adverse health/environmental/ethical impacts",verified,
13d5abea-30b6-4d18-af57-e39dea776a52,General Studies III,Science and Technology,microtopic,derived,"Nuclear energy: reaction types, civil/military applications, fuel cycle and centrifugation, reactor types, India's nuclear policy, radioactive-waste management, nuclear/radiological disaster preparedness, and institutions (DAE, AERB, BARC, IGCAR)",verified,
2a7de8f4-47ea-4dec-ba1f-4275b0c159e3,General Studies III,Science and Technology,microtopic,derived,"Robotics and AI: classification of robots, advantages/disadvantages, applications across sectors, neural networks, machine learning/deep learning, and AI-robotics convergence",verified,
3b58709c-e0ac-4b8d-b926-5f9a57ac95df,General Studies III,Science and Technology,microtopic,derived,"Space missions & policy: PRATUSH lunar telescope, NISAR mission, Aditya-L1, Chandrayaan-3, Indian Space Policy 2023, SSLV-D2, Artemis mission, ILMT, POEM-3 and space debris",verified,
bb551de3-404b-42d0-959b-93467d662949,General Studies III,Science and Technology,microtopic,derived,"Space technology: orbit types, launch-vehicle classification, major agencies (ISRO, NASA, ESA, Roscosmos, JAXA, CNSA) and their missions, ISRO's national-development role, private-sector/PPP participation, cryogenics/nanosatellites/electric propulsion, satellite communication, remote sensing, navigation systems (GPS, Galileo, GLONASS, NavIC/IRNSS) and outer-space geopolitics",verified,
f63a0866-c76f-4aaa-9e1a-a5cdf73af17b,General Studies IV,Applied Ethics and Case Studies,topic,explicit,Case Studies on above issues.,verified,
e7d1da72-cf3a-4e01-8158-e6500544b4d5,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Animal ethics: research on animals, keeping animals as pets, cruelty against animals",verified,
ba13938c-c3ec-4d9f-9724-ab85d16e10b1,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Business ethics: principles, dimensions within organisations, business ethics and corporate governance, philanthropy-to-CSR journey, and implementation issues",verified,
4868610a-dd9c-49db-9b6b-8a06efda3aab,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Case studies: crisis & resource-allocation dilemmas: drought-relief tanker capture by a 'tanker mafia', disaster resource-allocation triage (elite vs marginalised site), law-and-order vs root-cause balancing (illicit liquor), government-doctor private-practice neglect with union-strike threat",verified,
3321a40d-16d9-454b-b80f-fd3c4be9d175,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Case studies: development vs displacement/environment trade-offs: environmental clearance vs displacement/pollution trade-offs, court-ordered demolition vs livelihood/political pressure, factory-closure aftermath (unemployment vs environmental enforcement)",verified,
6fd9d43b-ec32-4da3-9ea3-223a962ab9cc,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Case studies: public-safety & procurement dilemmas under pressure: infrastructure-safety cover-up under election-timeline pressure, defence-procurement L1-vs-clean-bidder dilemma, clinical-trial consent violations vs public-health urgency",verified,
054d8e8b-d04e-476e-a3af-6d6501be210a,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Case studies: public-service integrity & corruption dilemmas: welfare-scheme 'ghost beneficiary' fraud amid caste sensitivities, law-enforcement bribery from an illegal-mining network, superior's personal-gain conflict-of-interest request, tax officer's technical-vs-substantial-compliance discretion, food/drug-safety-regulator cover-up offer",verified,
344d0904-b379-4eb5-a2a6-f9b43acd9eda,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Case studies: welfare-access & exclusion dilemmas: digital/biometric exclusion of a genuine welfare beneficiary, biometric-mandate exclusion of poor/labour children, eligibility-criteria strict-rule-vs-humane-exception dilemmas",verified,
2d6e5d0f-e080-4e67-8f27-fbf7c7189996,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Case studies: whistleblowing, disclosure & confidentiality dilemmas: whistleblower/suspect pleading humanitarian delay, workplace-harassment complaint with a confidentiality request, industrial-pollution complaint against a politically-connected employer",verified,
dd91bda7-5c3c-4a7d-b369-3c2edcddcc9f,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Environmental ethics: linkage between ethics and environment, relevant theories, and the role of the individual",verified,
e5b4f633-1789-4815-a325-4c3a8703b607,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Ethical dilemmas of globalization: free trade, criticism of the global regime, and the way forward",verified,
d582c78d-3d83-43ac-98a0-61a851b2e8bf,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Ethical issues in biotechnology: stem cells, cloning, designer babies",verified,
9b5e7803-d1be-46cc-baf6-e453a4a810ee,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Ethics in sports: need for sportsmanship, doping, discrimination and sexual harassment, sport-as-business ethics",verified,
64a2fca2-75eb-4793-89fc-c7615d06ee8c,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,Ethics of war: war theories and the evils of war,verified,
3d05b9c7-61cc-463e-927a-627f81f99cea,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,Ethics related to economic sanctions: why sanctions are placed and the ethics of imposing them,verified,
9a54ce85-7e14-4852-a74f-2744bc5cec99,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Euthanasia: social/ethical dimensions, arguments for and against",verified,
fccf0195-99c2-4027-9e15-b3289068bc0c,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Food adulteration and ethics; abortion (legal status in India, recent Supreme Court verdict, women's-health-vs-fetus dilemma, justification/argument-against, women's/father's rights)",verified,
1bf6396b-1d8d-4e29-ae3f-fb342019d807,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Governance & institutional ethics (case studies): ethics of elections, parliamentary-privilege ethics, judicial ethics (recusal, majoritarianism), political conflict-of-interest, paper-leak and examination-malpractice ethics",verified,
72223b76-c733-4b72-b941-b4e02d843acb,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Health & bio-ethics (case studies): medical ethics (organ transplant, clinical trials), student suicides, stray-dog-management ethics",verified,
4c55422a-a3dd-4c6e-87e8-4576b47d2900,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Honour killing (why it is unethical, role of khap panchayats); marital rape (arguments for/against criminalization and the hurdles); child labour (children's rights, corporate role, solutions, consumer's role)",verified,
7ce9bf87-59cb-4eae-9a70-9d4605ea74fc,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"International & security ethics (case studies): ethics in international relations (trade, war, climate finance), arbitration ethics, peacekeeping and humanitarian intervention, ethics of grey-zone warfare",verified,
430bf4be-d272-4cff-943f-cbc3d1d57c89,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Labour & social-welfare ethics (case studies): manual-scavenging as societal ethics, labour/worker ethics (working hours), live-in-relationship ethics, food-service safety ethics, consumerism, individual social responsibility, nudge ethics",verified,
71359404-ea0d-48c2-bd2e-394315267dd4,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Media ethics: role of media, ethical issues faced by reporters, trial by media, media prejudice, ethical dilemmas of photo-journalists, digital-media ethics, paid news",verified,
270e8340-71aa-4d51-9566-0867ed755fef,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Public discourse & rights ethics (case studies): internet-shutdown ethics, free speech on social media, social-media influencing, moral policing, identity politics and gender justice, sex-workers'/LGBTQIA+ rights, reproductive rights, 'wokeism' debates",verified,
9b1a3dfa-a010-4cd2-a24b-3cb6775fdbef,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Refugees and ethics: why migration occurs, the Syria case study, dilemmas of the refugee crisis, and steps needed",verified,
07a88b53-e436-44a0-aa5a-58670a9e10a0,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,Surrogacy: ethical issues and the concept of ethical surrogacy,verified,
b85444b2-e285-40c1-9b70-6f5e47f2d328,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Technology & AI ethics (case studies): drone ethics, AI ethics (in healthcare, creativity, human rights), technological ethics (facial recognition, crypto-mining, brain-computer interfaces), ethics in Digital Public Infrastructure, online-gaming/mining ethics",verified,
040b065c-e958-4b93-916d-cc7184d34e1a,General Studies IV,Applied Ethics and Case Studies,microtopic,derived,"Treating juveniles as adults: juvenile-justice-system implications; ethics and old age (issues faced, importance of autonomy); ethics in public vs private relationships and their linkage",verified,
03d0382b-f868-4f88-8a62-cfbd7e92151c,General Studies IV,Aptitude and Foundational Values for Civil Service,topic,explicit,"Aptitude and foundational values for Civil Service, integrity, impartiality and non-partisanship, objectivity, dedication to public service, empathy, tolerance and compassion towards the weaker-sections.",verified,
4c5708d6-89a7-4613-b795-9c2dbb0b16d8,General Studies IV,Aptitude and Foundational Values for Civil Service,microtopic,derived,"Can an administrator succeed on aptitude alone, without integrity? — the integrity-vs-competence debate; impartiality maintenance under political transfer-posting pressures",verified,
a80629e6-20b5-4464-976c-93a2a81d1ddc,General Studies IV,Aptitude and Foundational Values for Civil Service,microtopic,derived,Empathy and compassion as values distinguishing a pro-poor administrator from a status-quoist one; consequences of political alignment by bureaucrats,verified,
f042be79-ec2f-4784-8d27-0a5630ccf137,General Studies IV,Aptitude and Foundational Values for Civil Service,microtopic,derived,"Essential aptitude for civil servants; foundational values of civil services: neutrality, anonymity, accountability, integrity, humility, adaptability, magnanimity, perseverance, impartiality/non-partisanship, tolerance and compassion for the weaker sections, and contribution to society",verified,
ab73f526-f645-4c4b-b104-89c954c48739,General Studies IV,Attitude,topic,explicit,"Attitude: content, structure, function; its influence and relation with thought and behaviour; moral and political attitudes; social influence and persuasion.",verified,
965ebfde-5f3e-4c57-a471-803515b2ccc5,General Studies IV,Attitude,microtopic,derived,Attitude-behaviour gap in civil-servant decision-making under political pressure; persuasion techniques in public communication and citizen behaviour-change campaigns,verified,
c3336d25-eb76-4db4-9ef6-46024a68af3a,General Studies IV,Attitude,microtopic,derived,"Attitude-formation model, impact of beliefs and values, group and social influences, persuasion tactics and tools",verified,
e4ad6919-535f-4416-8eaa-c12555703430,General Studies IV,Attitude,microtopic,derived,"Components of attitude: affective, cognitive, and behavioural components",verified,
8ce55c29-f47b-41c5-be95-5e795e72da41,General Studies IV,Attitude,microtopic,derived,"Functions of attitude: adjustive, ego-defensive, value-expressive, and knowledge functions",verified,
9f032e0b-d54b-4387-8001-7e4d75f56f0a,General Studies IV,Attitude,microtopic,derived,Moral and political attitude formation; distinguishing 'attitude' from 'belief' and how cognitive dissonance affects internal alignment,verified,
b303720f-8722-4ae6-9f39-8476bf807933,General Studies IV,Emotional Intelligence,topic,explicit,"Emotional intelligence-concepts, and their utilities and application in administration and governance.",verified,
7dcfe53e-c345-401c-b5fe-d7b5182939e3,General Studies IV,Emotional Intelligence,microtopic,derived,Importance of EI at the workplace and in civil services; components of EI applied to conflict resolution and crisis-time administrative communication,verified,
a16d180b-dcd6-4872-a380-98ccb99ab7cb,General Studies IV,Emotional Intelligence,microtopic,derived,"The self-awareness cluster (understanding feelings, accurate self-assessment) and self-management cluster (managing internal states/impulses/resources)",verified,
f90e3d73-c258-4e00-bc8a-e316dc97e662,General Studies IV,Emotional Intelligence,microtopic,derived,The social-awareness cluster (reading people/groups accurately) and relationship-management cluster (inducing desirable responses in others),verified,
19e4e905-7ad2-4c84-a773-5441e03946a4,General Studies IV,Emotional Intelligence,microtopic,derived,Theories associated with emotional intelligence and whether EI can be developed; components of emotional competence,verified,
06380aef-a19b-4eb6-ab41-21a4e7c2f99c,General Studies IV,Ethics and Human Interface,topic,explicit,"Essence, determinants and consequences of Ethics in-human actions; dimensions of ethics; ethics in private and public relationships. Human Values — lessons from the lives and teachings of great leaders, reformers and administrators; role of family, society and educational institutions in inculcating values.",verified,
c047419f-6e24-452c-8cfb-39e5a7262a0b,General Studies IV,Ethics and Human Interface,microtopic,derived,Consequentialist vs Deontological (Kantian) moral boundaries in public-administration execution; Utilitarianism's concept and its critique when applied to minority protection,verified,
da0b9681-067a-4167-b113-6297044b7845,General Studies IV,Ethics and Human Interface,microtopic,derived,"Essence, determinants and consequences of ethics in human actions; approaches to ethical study (Indian vs Western perspectives); basic concepts of morality and value",verified,
19fd7233-d0e8-4b85-85d6-fa1bed1a5a20,General Studies IV,Ethics and Human Interface,microtopic,derived,Ethics in public life vs economic life; freedom and discipline; duties and rights; virtue ethics; consequences of ethics in human actions,verified,
06626637-c9d6-4c9b-8ac1-959d0c39dbc8,General Studies IV,Ethics and Human Interface,microtopic,derived,Human values: socialization and individual personality/value formation; values and skill; fundamental vs instrumental values; democratic values,verified,
