"row_type","row_id","paper_year","question_number_or_topic_id","text_preview","flags","sample_reason","decision","notes"
"question","183516a2-ca37-4a69-8e32-4d8200ff18a7","2025","29","India???Africa digital partnership is achieving mutual respect, co-development and long-term institutional partnerships. Elaborate. (Answer ","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","d804ee06-1aa0-4837-a7f1-3e8b7a206572","2025","30","???With the waning of globalization, post-Cold War world is becoming a site of sovereign nationalism.??? Elucidate. (Answer in 150 words) 10","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","adf2beb0-985c-430c-af5e-9f2ded5b17b7","2025","31","???Constitutional morality is the fulcrum which acts as an essential check upon the high functionaries and citizens alike?????? In view of t","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","4d3c176a-493f-439d-9853-4135199fd9fc","2025","32","Indian Constitution has conferred the amending power on the ordinary legislative institutions with a few procedural hurdles. In view of this","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","ef9d9cfb-35cf-4caf-8aa4-ea6a9c828d9e","2025","33","Discuss the evolution of collegium system in India. Critically examine the advantages and disadvantages of the system of appointment of the ","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","8ba1f251-b7d7-4ad3-8db8-dfcbb5d3aa69","2025","34","Examine the evolving pattern of Centre-State financial relations in the context of planned development in India. How far have the recent ref","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","a6f2986b-5c59-4710-a312-a6c4e24f51d8","2025","35","What are environmental pressure groups? Discuss their role in raising awareness, influencing policies and advocating for environmental prote","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","941087f9-f4b0-49de-b536-08765be3fa2b","2025","36","Inequality in the ownership pattern of resources is one of the major causes of poverty. Discuss in the context of ???paradox of poverty???. ","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","e967aaeb-c986-48d0-8e52-a91dc647fe9b","2025","37","???In contemporary development models, decision-making and problem-solving responsibilities are not located close to the source of informati","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","d12d9b38-14eb-45df-b915-4e80f9d83aa6","2025","38","The National Commission for Protection of Child Rights has to address the challenges faced by children in the digital era. Examine the exist","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","359d3c3f-6c96-4344-b679-44e1c8890363","2025","39","???Energy security constitutes the dominant kingpin of India???s foreign policy, and is linked with India???s overarching influence in Middl","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","e58eef23-ef31-40c0-aeb6-ee14a323ffca","2025","40","???The reform process in the United Nations remains unresolved, because of the delicate imbalance of East and West and entanglement of the U","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","6adaf0f9-ab4d-422a-a6c4-06258518eb68","2025","41","Distinguish between the Human Development Index (HDI) and the Inequality-adjusted Human Development Index (IHDI) with special reference to I","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","6fac0a60-834e-41d4-90c8-88ab27fb9998","2025","42","What are the challenges before the Indian economy when the world is moving away from free trade and multilateralism to protectionism and bil","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","14d06dd1-c1a5-413c-9c29-2de435c43a0c","2025","43","Explain the factors influencing the decision of the farmers on the selection of high value crops in India. (Answer in 150 words) 10 [Hindi] ","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","5b97f842-3506-4a62-abb3-38a86f176204","2025","44","Elaborate the scope and significance of supply chain management of agricultural commodities in India. (Answer in 150 words) 10 [Hindi] ?????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","4b53832f-4860-4a17-8340-8ef756223fa3","2025","45","The fusion energy programme in India has steadily evolved over the past few decades. Mention India???s contributions to the international fu","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","a9c096d9-c309-45b9-a792-0cb9b362207e","2025","46","How can India achieve energy independence through clean technology by 2047? How can biotechnology play a crucial role in this endeavour? (An","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","bbeac196-4369-48d9-ae29-3d3fd8891f9b","2025","47","What is Carbon Capture, Utilization and Storage (CCUS)? What is the potential role of CCUS in tackling climate change? (Answer in 150 words)","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","b4ca1eac-67fe-4159-9c8d-a7c160b7bbb1","2025","48","Seawater intrusion in the coastal aquifers is a major concern in India. What are the causes of seawater intrusion and the remedial measures ","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","49dfa8b4-83b3-4749-9c0f-77d77fc8edaf","2025","49","Terrorism is a global scourge. How has it manifested in India? Elaborate with contemporary examples. What are the counter measures adopted b","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","150fa258-99ff-4faa-9945-aa1a9fe92184","2025","50","The Government of India recently stated that Left Wing Extremism (LWE) will be eliminated by 2026. What do you understand by LWE and how are","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","16bd003b-6f63-483d-a21b-f3b4f8f8beca","2025","51","Explain how the Fiscal Health Index (FHI) can be used as a tool for assessing the fiscal performance of states in India. In what way would i","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","131578c0-030f-4541-8f69-10b0ea2a0034","2025","52","Discuss the rationale of the Production Linked Incentive (PLI) scheme. What are its achievements? In what way can the functioning and outcom","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","17b28cc5-dbe7-4157-b83b-f7b889355564","2025","53","Examine the factors responsible for depleting groundwater in India. What are the steps taken by the government to mitigate such depletion of","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","3f48a554-e1f7-4003-8e47-4b811e4ab4ad","2025","54","Examine the scope of the food processing industries in India. Elaborate the measures taken by the government in the food processing industri","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","bc03e1bc-2c8e-4d5e-9ffc-a0b0509138bb","2025","55","How does nanotechnology offer significant advancements in the field of agriculture? How can this technology help to uplift the socio-economi","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","d61effe6-3d77-4262-acdf-3f6ea99e63b7","2025","56","India aims to become a semiconductor manufacturing hub. What are the challenges faced by the semiconductor industry in India? Mention the sa","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","283795e8-a69a-4bd8-a2d4-d4bb9d685206","2025","57","Mineral resources are fundamental to the country???s economy and these are exploited by mining. Why is mining considered an environmental ha","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","0c66a604-8d30-465c-82fe-3ac3075037d6","2025","58","Write a review on India???s climate commitments under the Paris Agreement (2015) and mention how these have been further strengthened in COP","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","87cd383e-2427-465b-ae7b-62378a42e98e","2025","59","What are the major challenges to internal security and peace process in the North-Eastern States? Map the various peace accords and agreemen","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","b99ba02b-dedd-4f1e-bc69-8e0c21d20afe","2025","60","Why is maritime security vital to protect India???s sea trade? Discuss maritime and coastal security challenges and the way forward. (Answer","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","db2f075b-5ccf-46b5-aef2-f9e41f96b1cf","2025","61","?????????????????? ?????????????????? ????????? ????????? ???????????? ?????????????????? ?????? ??????????????? ?????? ?????????????????? ?","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","6d2d0a4b-c90a-4c22-a8fc-c8ef86eb5143","2025","62","""??????????????????????????? ????????????????????? ????????? ??????????????????????????? ?????????????????? ???????????? ??????, ???????????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","8694711f-9834-4171-a2b0-06333acfada4","2025","63","??????????????? ????????? ????????????????????????????????? ?????? ?????? ????????? ????????? ??????, ""??????????????? ??????????????? ?????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","5c9070df-eb33-4ff6-aee8-333b912d8f7e","2025","64","??????????????????????????? ????????????????????? ?????? ??????????????? ????????? ???????????? ????????? ????????? ????????? ??????????????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","0c857bec-e959-45b1-8f6e-3a18c276a8c2","2025","65","???????????? ???????????????????????? ?????? ????????? ?????????????????? ???????????? ????????? ?????? ???????????? ????????????????????? ?","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","524dcf13-d53a-4d8b-a56a-80853e315f34","2025","66","???????????? ???????????????????????? ?????? ????????? ?????????????????? ???????????? ????????? ?????? ???????????? ????????????????????? ?","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","7fb630db-1053-432a-b7c1-48dff09c969b","2025","67","???????????? ???????????????????????? ?????? ????????? ?????????????????? ???????????? ????????? ?????? ???????????? ????????????????????? ?","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","96a64e2d-902b-48ce-908e-3903256ec409","2025","68","???????????? ?????? ?????????????????? ?????? ????????????????????? ??????????????????????????? ?????? ????????? ???????????????????????????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","9dc89766-683e-46ff-b66a-594bac406d0d","2025","69","?????????????????? ?????? ?????????????????? ???????????????????????? ???????????? ?????????? ????????????????????? ??????????????? ????????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","7f757a15-cbd7-49d8-b966-60205da476d4","2025","70","""?????? ????????????????????? ???????????? ????????????????????? ?????? ??????????????? ????????????????????? ???????????? ??????, ?????? ??","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","e4abfdb7-44c6-405a-b8c8-d19e2d528690","2025","71","??????????????? ??????????????? ?????????????????? ?????? ????????????????????? ???????????? ?????? ?????????, ?????? ??????????????? ??????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","f7c72ffe-70ad-45df-89f1-1483848cedbd","2025","72","????????? ????????? ???????????? ?????? ?????? ??????????????? ??????????????? ???????????????????????? ?????? ????????? ???????????????????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","e0742fd1-0554-4933-9d4f-9d00a2533a48","2025","73","???????????? ??????????????? ?????? ??????????????? ????????? ?????????????????? ??????????????? ?????? ????????????????????? ??????.??????.","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","862a4f59-27b0-44d7-9720-5a49821550a8","2025","74","???????????? ??????????????? ?????? ?????????????????? ?????? ????????? ?????? ?????????????????? ?????????????????? ??????????????? ?????? ","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","96f0fd60-1b72-4f80-aa77-af5d823b550b","2025","75","?????????????????? ????????????????????? ????????? ??????????????? ??????????????? ?????? ???????????? ???????????????????????? ????????????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","a69ffaf8-4b56-4fce-94df-ed11459e0965","2025","76","??????????????? ??????????????? ??????????????? ????????? ?????????????????????????????? ??????????????? ?????? ???????????? ???????????? ??","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","0af0856f-4685-4875-b79f-2443cf3d705d","2025","77","??????????????? ???????????? ?????? ????????? ?????? ???????????? ?????? ????????? ??????????????? ??? ????????????????????? ???????????? ??","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","e07a329f-f5ea-48f3-a771-b89cf90bab6c","2025","78","????????????????????? ??????????????? ??????????????????????????? ????????????????????? ?????????????????? ?????????????????? ??????????????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","b52edeb0-4788-4e5e-b512-bdc16186d390","2025","79","???????????? ?????????????????????????????? ??????????????? ?????? ?????? ??????????????????????????? ???????????? ?????? ???????????? ?????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","99fff66a-876c-43fe-82dc-aee4a984e0df","2025","80","???????????? ????????? ????????? ???????????? ??????????????? ????????? ??? Truth knows no color.","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","943df5a7-e6e1-42c4-833c-2ee162e9e968","2025","81","???????????? ???????????? ????????? ??????????????? ?????? ?????? ????????? ???????????? ??????????????? ?????? ???????????????????????? ???","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","b5cf4e39-34c7-4c38-be49-1e4efc21ca29","2025","82","??????????????? ?????? ?????????????????? ??????????????? ?????? ?????? ?????? ?????? ??????????????? ?????? ????????? ??? Thought finds a w","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","b5673eac-4d36-4b1c-9afc-3298c1c8f0ed","2025","83","???????????? ??????????????? ????????? ??????????????? ????????????????????? ?????? ???????????? ???????????? ???????????? ??? Best lessons ","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","5e74cb13-a773-4374-92b2-997482380958","2025","84","???????????? ???????????? ?????? ??????????????? ???????????? ???????????? ?????? ?????? ????????? ???????????? ??????????????? ????????? ??","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","8618c3ea-2643-4252-b771-563e88061d62","2025","85","???????????? ???????????? ????????? ?????????????????? ?????????, ?????? ????????? ????????? ???????????? ?????????????????? ??? The years t","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","c53e93dc-885a-4231-b668-89b25da9e2ae","2025","86","???????????? ?????? ?????????????????? ?????? ????????? ????????? ??????????????? ??????????????????????????? ??????, ??? ?????? ?????? ????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"question","97691f97-f120-4c28-b0c1-ca6ad9269167","2025","87","??????????????? ??????????????????????????? ???????????????????????? ??????; ???????????????????????? ????????????????????? ????????????????","non_ascii_suspect","flagged","needs_correction","Mojibake-corrupted punctuation (em/en-dash), confirmed 2026-08-26. Content otherwise genuine - re-type from official PDF in follow-up pass."
"tag","501d358d-65a9-43af-ba6b-31c6d88b67b9","2025","028918a2-4769-4d8c-9dab-1e42fcb46b1c","French Revolution: causes, course, France under Napoleon, impact and significance for the modern world","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","86cdb99d-c493-409c-89d3-84c4c546acce","2025","12162135-681a-4e58-87f3-31cf403b3cfb","Pressure groups and formal/informal associations: types, significance, distinction from political parties, politicisation of pressure groups","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","cc1d7932-f1b4-4e95-8048-ad82573cc611","2025","168c3918-75a9-4941-8be8-38afce9e706f","Frontier physics & materials science: LIGO/dark-matter search, National Quantum Mission, graphene applications, nuclear-fusion breakthroughs","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","ed3cf1b2-1996-47ca-b0b6-b8abdc70886d","2025","1a9b4adf-04a4-421a-895a-b97bdf52104c","Insurgency in the North-East: issues/conflicts, Assam insurgency, and resolving the Bodo issue","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","a2a241f9-5394-4bec-a316-98abdc6152a9","2025","1e70ab73-4d51-4f6f-98a8-d7aa2e70070d","Foreign trade and international organisations: trade policy, India's Balance of Payments (current/capital account performance), exchange-rat","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","5918fb5d-f37f-45bf-94ba-5dced992659d","2025","1f074352-90a9-460f-9ec8-dcf193c6198b","Effects of globalization on Indian society: kinds of impact (economic, political, developmental, socio-cultural) and whether the impact is s","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","16507552-cf0c-4da0-9d48-9b83235c879a","2025","2ad0a29e-043e-4c11-b5e2-6ea63cd67426","The President: importance, qualification, election procedure, powers (executive/legislative/emergency/financial/judicial), ordinance-making ","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","813ab33c-20cb-462f-960c-52b8f801a64f","2025","3162e4b3-2e3b-4032-9aae-fd72895470f2","Poverty and hunger: definitional debates across committees, poverty data, causes, urban vs rural vs feminized poverty, poverty-alleviation m","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","85b75ad7-915e-4bcc-9659-2b8362c21ff1","2025","350fa181-f113-4dd3-9404-7bd1e1a8d16c","Consolidation and expansion under Akbar: conflict with the nobility, relations with Rajputs, state/government structure (mansabdari, land re","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","2723c636-819f-496b-a2f9-2d6e7b5b251a","2025","3bfce028-bfe2-49e2-bb57-5d11a8330332","Post-Independence Consolidation","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","c8a36572-20d0-40d1-a090-64a42c100ca1","2025","3cd771d3-9640-46ca-92ef-8c8122a5d18b","Ocean & seabed mineral geography: Antarctica's mineral resources, mid-oceanic-ridge minerals, EEZ mineral deposits, hydrocarbon extraction p","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","77eb442e-f970-48f7-8104-7ce9a0a274db","2025","3eb08a5b-0910-493b-bf1d-07f0b7468836","Indian moral/spiritual exemplars used as case anchors: Mahatma Gandhi, Dr S. Radhakrishnan, Rabindranath Tagore, Swami Dayanand Saraswati, M","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","4a970410-8047-43f2-ade2-951cf83b158e","2025","3eb08a5b-0910-493b-bf1d-07f0b7468836","Indian moral/spiritual exemplars used as case anchors: Mahatma Gandhi, Dr S. Radhakrishnan, Rabindranath Tagore, Swami Dayanand Saraswati, M","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","6bc731b9-c469-4da7-ab37-be5a765aeb48","2025","40dbd68f-420d-4f75-85cc-fa5107f64783","Empathy and compassion as values distinguishing a pro-poor administrator from a status-quoist one; consequences of political alignment by bu","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","c932bac7-c6b9-421a-b857-670dfd72a093","2025","41ad5c1f-7129-4d6e-b241-5c67f84cfb99","Frequently cited quotation-anchors for ethics answer-writing: Gandhi's 'Seven Sins' and 'the weak can never forgive'; Socrates' 'an unexamin","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","28c983f7-c7ae-431d-8bf9-ab41943f6d38","2025","42676e0a-cfef-4a7d-99eb-106cdc037eea","Local government and governance: issues of funds/functions/functionaries, local government's interface with vulnerable sections and emerging","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","5aedff9f-3877-4cac-9165-e4764d30e3bc","2025","4556998f-c48b-4404-b469-d8693d65a100","Fiscal policy: important budgetary/fiscal terms, government revenue/spending, revenue/fiscal/primary deficits and their financing","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","3330c80c-aa93-41e1-a5fa-57a3c5129d15","2025","486d9558-b45c-4b18-bd76-313104277b4a","Welfare schemes by constitutional arrangement: women welfare (gender technology gap, women in the political system, marriageable-age debate)","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","a1825ee9-35dd-41a0-8ab1-3d42ab2b0292","2025","486d9558-b45c-4b18-bd76-313104277b4a","Welfare schemes by constitutional arrangement: women welfare (gender technology gap, women in the political system, marriageable-age debate)","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","fa762221-6e75-4fc6-972e-0b651f0f9d84","2025","4ae26f49-1b68-4366-b3a3-becbe93c9abb","Case studies: development vs displacement/environment trade-offs: environmental clearance vs displacement/pollution trade-offs, court-ordere","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","17552375-0167-47c4-8989-b0fb8f123fb4","2025","4ae26f49-1b68-4366-b3a3-becbe93c9abb","Case studies: development vs displacement/environment trade-offs: environmental clearance vs displacement/pollution trade-offs, court-ordere","","spot_check","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","7e24035d-502f-4237-894f-f1f2190ee37c","2025","50f567a0-1935-4a77-be6f-edbc18a9800f","Agriculture & resource economics: sugar production's groundwater impact, primary agricultural societies, e-technology in agriculture, energy","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","2face052-96de-4cdc-9931-157ef8c98e74","2025","537f74e9-41ab-45b2-947b-de8daec9a50b","Architecture in ancient India: Harappan, Mauryan, post-Mauryan/Gupta periods","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","ea3c0b49-9b5a-4aef-8278-83abe1bd269c","2025","5988fe67-d79a-4c02-8588-232fbf3619b9","Maritime & space security: anti-maritime-piracy law, maritime-security developments in the IOR, drone attacks on merchant vessels, Gaganyaan","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","af902350-7334-4ddc-9644-0c8163c013a0","2025","5b289bd3-2e90-4b04-80fd-5d9598524631","Amendment process: the Constitution's dynamic/'living document' nature (Article 368), Basic Structure Doctrine as a judicial 'safety valve',","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","42cf86ed-245c-4b79-9ccf-81ca9944fe46","2025","5b9d10c3-2e41-4dfb-858c-87fcc8003436","e-Governance: introduction, applications, models, successes/limitations/future prospects, dashboards/portals, democracy-and-e-governance lin","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","b151abc0-5872-4c27-98a9-19fbeaca3787","2025","60628fbc-bf5f-410e-86c8-2857389d9826","Public discourse & rights ethics (case studies): internet-shutdown ethics, free speech on social media, social-media influencing, moral poli","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
"tag","af66a81c-b90e-4139-bd84-74b6efeeb190","2025","612af828-a8fa-41fb-8b98-deed0f04b758","Resource & energy geography: wind-energy potential, petroleum-production challenges, critical-mineral distribution, rare-earth-metal prospec","","","verified","Clean sweep + spot-check sample confirmed sound - bulk pass 2026-08-26"
