question_id,pyq_paper_id,year,question_number,stored_key_label,stored_key_text,upsc_key_label,upsc_key_text,solved_answer,solvable,current_correct_option_id,new_correct_option_id,applies,verdict,confidence,note
e83d03f7-40a5-57bc-8d46-d48eb99d4ded,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,51,a,Corporate capitalism is important for economic growth of a State and also for democracy.,a,Corporate capitalism is important for economic growth of a State and also for democracy.,not solvable: missing passage,no,802c67c8-0545-56a4-b9d8-95b45cee0d92,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
8f9c1e10-dd32-5dc9-ac21-5e266f903082,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,52,c,Both I and II,c,Both I and II,not solvable: missing passage,no,f99811cb-fbd2-55c1-a5ff-d644fc46c43b,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
7606b3e0-722d-5ed1-8471-84da1ed3489a,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,53,c,It takes individuals out of a state of isolation and gives them a chance to participate in the common endeavour.,c,It takes individuals out of a state of isolation and gives them a chance to participate in the common endeavour.,not solvable: missing passage,no,8d77844b-a077-5c26-9040-939212ad9c2d,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
8f89546d-0ced-53bc-aa9b-3ea1bd4e075a,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,54,c,Both I and II,c,Both I and II,Both I and II,yes,fa03bab6-910d-55ad-8deb-ee5a21c7bc58,,no,MATCH,high,"working: I: n=2 -> 3, both have 2 factors. II: n=2 -> 5 (2.5x), both have 2 factors. Both true."
45909f5c-f1d9-5649-92f5-0b6e6e4873c7,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,55,c,31 km,c,31 km,31 km,yes,b2a1a5af-5c03-5932-8f4f-a0a2fc2b27fc,,no,MATCH,high,"working: Coords B(0,0) A(0,-6) C(10,-6) D(10,-12) E(5,-12) F(-9,0) G(-9,-12). D-E-G-F = 5+14+12=31; D-C-A-B-F = 6+10+6+9=31. Either route 31 km."
8f67701d-a80a-5f2f-a20c-d87fa7565477,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,56,b,1331,b,1331,1331,yes,b7806809-4ad1-503f-8967-9fa6ad631c5b,,no,MATCH,high,working: 64=4^3 -> 343=7^3; 216=6^3 -> 729=9^3 (cube root +3). 512=8^3 -> 11^3=1331.
7b2cbc06-c889-5205-a669-c5d2c72cc426,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,57,a,0,a,0,0,yes,c9a9c0e1-476f-56ee-a53e-a414578f7cc7,,no,MATCH,high,working: 9^k = 3 mod 6 for k>=1; 98 terms -> 294 = 0 mod 6. Python check: 0.
8798cdcd-a73f-5cf5-90d6-216b6a0959c6,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,58,d,The Question can be answered even without using any of the Statements.,d,The Question can be answered even without using any of the Statements.,The Question can be answered even without using any of the Statements.,yes,f084fe35-cbde-5de8-925d-e17c1da57eda,,no,MATCH,high,"working: Numbers 1-9 with exactly 4 factors: 6 (1,2,3,6) and 8 (1,2,4,8). Smallest is 6, answerable without statements."
c346db98-cdf5-5efd-96e8-a64b9cd4863c,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,59,d,The Question can be answered even without using any of the Statements.,d,The Question can be answered even without using any of the Statements.,The Question can be answered even without using any of the Statements.,yes,16a4b0b0-d27c-5420-874c-e311a0caa6f4,,no,MATCH,high,"working: Brute force distinct nonzero P,Q,R,S with P<=3,Q<=4: PP*PQ=RRSS only 33*34=1122 (P=3,Q=4,R=1,S=2). Unique without statements."
cc197b14-a56c-5188-9dcd-44be994c31a4,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,60,d,The Question cannot be answered even using any of the Statements.,d,The Question cannot be answered even using any of the Statements.,"The Question can be answered by using both the Statements together, but cannot be answered using either Statement alone.",yes,7e96530c-fd88-5770-af0a-ac4b4a93d020,,no,MATCH,medium,"SOLVE_VS_UPSC: solve -> (c) ""The Question can be answered by using both the Statements together, but cannot be answered using either Statement alone.""; UPSC final key -> (d) ""The Question cannot be answered even using any of the Statements.""; solve has more than one defensible reading; UPSC key selects the stored option; stem: ambiguous: Q's gender not given; working: Together: R is P's sister so R's father = P's father; Q is father's sibling -> Q is P's paternal uncle/aunt. Neither alone suffices. Gender of Q unknown, so if 'uncle' vs 'aunt' is required the answer is d. Chose c (relation = father's sibling determined)."
20b8d1ca-6eee-5fef-b68f-0ee65591b94d,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,61,b,Our total dependence on genetically honed crops entails possible food insecurity.,b,Our total dependence on genetically honed crops entails possible food insecurity.,not solvable: missing passage,no,ced2507f-c3a2-58e1-a63f-e924352d99a5,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
f6a87a91-85ec-5f1d-b592-1206643a6f9f,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,62,c,Both I and II,c,Both I and II,not solvable: missing passage,no,fc93857c-0451-5a54-a8fe-7d38ac6f5907,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
4e0f0a0c-8d00-54a8-9aee-fe5f0adcf4ee,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,63,d,"In a democracy, the opposition is indispensable for the balance of political power and good governance.",d,"In a democracy, the opposition is indispensable for the balance of political power and good governance.",not solvable: missing passage,no,002a3a03-921c-56ef-af8e-6445b14c8aea,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
52e3d938-1a4d-577f-a81a-aebfc1980eea,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,64,d,Neither I nor II,d,Neither I nor II,not solvable: missing passage,no,949e7421-7926-5979-930a-12d6be1e78c6,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
f1a5801c-0a79-57ac-a438-0bc3ae15c169,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,65,c,Only four,c,Only four,Only four,yes,b4b73a61-2ba2-5d70-a5fd-47ab6c6b05ed,,no,MATCH,high,"working: Assuming P,Q,R full siblings: S and T are parents of all. I true, III true, IV true, VI true (P is brother -> male). II and V need gender of Q/R (unknown). Four definitely true. If half-siblings allowed, fewer hold - interpretation dependent."
dcdfa617-1b12-58c7-a85a-51972a6b0d51,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,66,a,399000,a,399000,399000,yes,a8902e69-fbcd-5326-9547-9dc205cf0b05,,no,MATCH,high,"working: Product of alphabet positions: N14*O15=210, *T20=4200, *E5=21000, *S19=399000."
a7d893c8-bfb0-596d-b1a1-b5e6b68f7ae2,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,67,d,71813,d,71813,71813,yes,b0b3a061-279a-52d0-9e1a-1e84ed2afd76,,no,MATCH,high,working: Letter-digit map: F6 R5 A4 N3 C2 E1; G9 E1 R5 M8 A4 N3 Y7. YEMEN = 7 1 8 1 3 = 71813.
359f6a10-a8a5-5ad0-af2f-8eaf43c37be0,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,68,b,4,b,4,4,yes,88a168a3-91c4-56e7-b479-4e1abdb4be15,,no,MATCH,high,"working: Enumerated distinct digits, P=3T, T!=0, S=Q+4, Q=R+3: 35291, 63072, 64182, 94183 -> 4."
042ace89-c104-5fc9-a407-5f2519196755,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,69,b,4,b,4,4,yes,0f46976c-cb0c-575d-8dc1-a46dedde6c54,,no,MATCH,high,"working: X 18 days, Y 24, Z 16. Combined rate 23/144. Y alone 26/3 days * 1/24 = 52/144. 23n=144-52=92 -> n=4."
63e1255a-7d3d-5c1d-8bb8-2b8b4051c579,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,70,c,29,c,29,29,yes,cd0487e6-7529-55b6-aa17-5b1d7a2022da,,no,MATCH,high,"working: Differences are primes 2,3,5,7,11,13: 18+11=29, 29+13=42."
872b98f8-b23b-5e16-9e74-32d5098f8610,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,71,b,Low-carbon behaviour in people can be brought about by incentivising them.,b,Low-carbon behaviour in people can be brought about by incentivising them.,not solvable: missing passage,no,30cdda57-2be7-5cc2-aed9-54455773ccb2,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
2835c2ce-f205-5677-a6d6-23fbd0c59508,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,72,a,I only,a,I only,not solvable: missing passage,no,eea8b5f0-9aa9-5643-a336-74b8105917c0,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
cbd3ccc1-cc0a-5af0-aa52-f4dfb3e2bcef,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,73,c,Circular economy can be beneficial for sustainable growth.,c,Circular economy can be beneficial for sustainable growth.,not solvable: missing passage,no,f33ec312-a422-5b56-a257-781cafc95483,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
d883cc60-34ff-5184-b3b3-842c5361d255,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,74,b,II only,b,II only,not solvable: missing passage,no,94ffff89-1175-5f41-81c1-d3062f39ebe8,,no,MATCH,medium,stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: passage not present; reading-comprehension question cannot be answered from the stem alone
d5f0d350-7a9e-5ef8-b25e-4a68f882454c,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,75,d,16 minutes,d,16 minutes,16 minutes,yes,1118027c-8b36-5b11-8d54-a8a37d0b58b3,,no,MATCH,high,"working: Per-pipe rates (% per min): X 5/20=0.25, Y 6.25/10=0.625, Z empties 2.5 total. 10 X=2.5, 5 Y=3.125, Z=-2.5 -> net 3.125%/min; 50/3.125=16 min."
2148de4d-18db-5727-af44-9f0bad86e759,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,76,c,2,c,2,2,yes,364de508-77a7-52ec-b800-430ce3e394dd,,no,MATCH,high,"working: 1+2^n mod 4: n=1 -> 3, n>=2 -> 1. Two distinct remainders."
44b3afee-f382-5568-a948-b56b1afafb0f,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,77,c,37,c,37,37,yes,441e9f7a-d3de-5a5d-8149-d61094f797f0,,no,MATCH,high,"working: QQQ=111Q=3*37*Q, 481=13*37, Q<=9 not multiple of 13 -> HCF 37."
b5b86096-4927-54a7-a1b4-aaba46708985,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,78,d,9,d,9,9,yes,9dd58c85-b645-50f9-bfa1-84461528fa13,,no,MATCH,high,"working: 1-9: 9 digits, 10-99: 180 (total 189). 489-189=300 = 100 three-digit numbers 100..199; 489th digit is last digit of 199 = 9."
3f94d873-1512-5e63-a7fb-e62585fa9b60,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,79,d,Cannot be concluded,d,Cannot be concluded,Cannot be concluded,yes,e72f49cc-1f79-55dd-acbe-e04e864f372a,,no,MATCH,medium,"solve has more than one defensible reading; UPSC key selects the stored option; stem: truth-telling condition absent; answer depends on assumed rule; working: No truth-telling condition stated. Enumeration: P guilty -> only P's statements false; Q guilty -> P,R true, Q has one false; R guilty -> all three have a false statement. With 'innocents tell truth' both P and Q feasible -> cannot be concluded. With 'only the thief lies' (liar's statements all false) -> P uniquely."
4b10a361-2644-5719-abc8-1254acf93473,505b29a0-0d4d-5230-88aa-3bbc525a6db5,2025,80,c,Both I and II,c,Both I and II,Both I and II,yes,f27577db-9a4d-5717-b048-024d698b57f8,,no,MATCH,high,"working: Enumerated scores (each team 1 goal total) with points P3 Q2 R1: unique PQ 0-0, PR 1-0, QR 1-1. I true; R scored 1 against Q, II true."
b5a75097-c9b4-4309-a294-0325c3743816,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,1,b,II only,b,II only,II only,yes,8cdaf5a7-7a21-4271-9fee-beff66057165,,no,MATCH,high,"working: f(t)=t+1/t decreases on (0,1): x=0.5,y=0.9 gives f(x)=2.5>f(y)=2.011, so I not always. II: sqrt(1+t^2)/t=sqrt(1+1/t^2) strictly decreasing, so y>x gives smaller value: always true."
963d25b3-a1de-4873-8332-d32b430ab996,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,2,b,5,b,5,5,yes,807ce737-2f92-4b55-9b8f-17656b902756,,no,MATCH,high,"stem: ambiguous: whether removing water counts as a measurement; additions-only answer 12 matches no option; working: Additions only: DP minimum over {1,6,25,100} for 298 = 12 (e.g. 2x100+2x25+8x6), not an option. Allowing pour-back (signed measures): 298 = 3x100 - 2x1 = 5 measures (BFS min 5; 4 impossible). Chose 5 under pour-back reading."
00811a21-389f-43b0-86a6-b9f0b6a645a6,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,3,b,8,b,8,8,yes,f57a64a9-40d8-46f8-a8f0-7a444422d2c7,,no,MATCH,high,"working: Enumerated a(1kg,8..11)+2b+5c+10d=20: 8 solutions: (8,1,0,1),(8,1,2,0),(8,6,0,0),(9,3,1,0),(10,0,0,1),(10,0,2,0),(10,5,0,0),(11,2,1,0)."
b8228f34-a577-4a36-9525-98c54487ee59,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,4,a,16,a,16,16,yes,50e4f141-5789-466e-b059-e64f29e06396,,no,MATCH,high,"working: Identical pieces after 3 cuts: 4 slabs (3 parallel), 6 (2x3 grid or 3 planes through an axis), 8 (3 perpendicular central planes). 4th cut: slabs -> 5 (parallel) or 8 (across all); 8 octants -> 12 (plane parallel to one mid-plane, cutting 4) ; a plane meets at most 7 of 8 octants so max 15, never 16; from 6 pieces max 12. So 16 impossible."
05acf40f-0d64-4977-bf88-c4963ff98fdc,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,5,b,3,b,3,3,yes,bb59fa03-f3a0-415b-9c10-c37fd69e2983,,no,MATCH,high,working: 100/n=4 -> n=25. Second correction 56-81=-25 -> average -1. y=x+4-1 -> y-x=3.
a4da5ae3-f39f-486d-9758-f6ada9dc8316,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,6,b,2 only,b,2 only,not solvable: missing passage,no,cdb97d61-b23e-44c0-a157-3235afdd140d,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
3ad9ae44-e316-4074-804e-06e31a9d437a,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,7,d,None of the above,d,None of the above,not solvable: missing passage,no,196cce9b-b435-4818-91b8-1eb4158a88b7,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
1d84fb75-3ba0-4408-923c-186f9335c199,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,8,b,"1, 2 and 3",b,"1, 2 and 3",not solvable: missing passage,no,78ab0d1a-e11b-4412-a4af-e995acb7282a,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
18cbbefb-86cb-4fe0-bf8a-4441d272e69a,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,9,c,13,c,13,13,yes,5b6a9659-87cc-4332-be27-4cebf3c3e511,,no,MATCH,high,"working: Enumerated distinct x,y,z from {2,3,4,5}: M=5*4+3=23, N=2*3+4=10, M-N=13."
9fcdbfec-2e3b-4ac6-9ff6-9aca8c99209c,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,10,b,1/5,b,1/5,1/5,yes,1da85dd7-b537-4710-bbe3-e0f702c8dee7,,no,MATCH,high,working: y=kx^2: 50=25k -> k=2; y=98 -> x=7. xz=c: c=5*7/25=7/5; z=(7/5)/7=1/5.
3a9e86c8-5830-4ac8-80a6-2e137b18c9e1,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,11,d,2 and 3 only,d,2 and 3 only,not solvable: missing passage,no,e9f05bbe-2409-4efa-9f0d-9ca14ebd73e7,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
747bc0b0-6ec1-4431-b469-d41846aac229,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,12,a,1 and 3 only,a,1 and 3 only,not solvable: missing passage,no,c4fd7f01-87bc-4e94-8c17-3e132d8595af,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
aee92489-4226-4b6a-a3b6-62c0e8d471e0,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,13,d,Neither I nor II,d,Neither I nor II,Neither I nor II,yes,5f32aee1-793b-4b56-9a2a-72118be569fd,,no,MATCH,high,"working: P=4,R=1; Q,S,T in {2,3,5}, Q!=5,S!=2,T!=3. Only assignments: (Q2,S3,T5),(Q3,S5,T2). I: S=3 -> T=5 (false). II: Q=3 -> T=2 (false)."
5d5d0e36-9052-4afa-8893-e4f9316d0603,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,14,c,Both I and II,c,Both I and II,Both I and II,yes,6f6ece4b-0b50-49e0-9307-7848c45149da,,no,MATCH,high,"working: Enumerated all P/Q label permutations over 5 positions with P1=Q3 pos, P4 in {Q1,Q2}, Q4 in {P3,P5}, |Q3-Q5|=1: 384 valid; 96 have Q3 in middle, 144 have P2 at an end. Both possible."
5f374e33-5222-40da-a8bf-8719c09bffd2,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,15,b,I and III only,b,I and III only,I and III only,yes,86f8c98a-644a-4300-9d00-f34deff3a389,,no,MATCH,high,"working: A,B different cars and B not Y -> B in Z with C. E,G alone together -> Y={E,G}. X={A,D,F}, Z={B,C}. I true, II false (A also with F), III true. Unique arrangement."
744c2a5a-b985-4475-8392-28d63a6c7d45,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,16,a,I only,a,I only,I only,yes,43565997-eaba-4126-8bbf-5ac39e2d7b98,,no,MATCH,high,"working: Rules: notX->notZ, notY->W, W->notX. X -> notW -> Y, so I true. Z -> X -> Y, so Y is necessary: II false."
7592d50d-5b8f-47fb-93a9-75d5278398d3,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,17,a,35,a,35,35,yes,3b506150-dabb-4c1d-ad69-a7be9d0f430d,,no,MATCH,high,"stem: boundary: counting meeting at stop instant would give 36 (not an option); working: Speeds X=7,Y=5 rounds/unit; X finishes 21 rounds at t=3; Y turns at t=1 (both at start point). [0,1] same direction rel 2: meets t=0.5,1.0 (2). (1,3] opposite, Y=10, rel 17: 34 meetings at t=1+k/17, last at t=3 (the stop). Excluding t=0 and final stop instant: 2+33=35."
93b054e2-4520-412e-b091-ac8607b081d1,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,18,b,81,b,81,81,yes,3c9766db-caee-4a57-828c-55bd81decb3f,,no,MATCH,high,"working: 5c-2w=69, 4c-w=84 -> w=4c-84 -> c=33, w=48, total 81."
b7d69ee4-6f15-4988-8b3c-792ede620a17,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,19,b,2 only,b,2 only,not solvable: missing passage,no,a7808ded-6dfe-469c-8264-882a52f42a10,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
964793ac-f9cd-40b1-8b6b-496fef288f47,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,20,c,Both 1 and 2,c,Both 1 and 2,not solvable: missing passage,no,f569a3c7-7837-4818-9383-827e2463f9d9,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
ee7f9fa9-940e-4512-8cd0-5d49a739bfa7,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,21,c,4:58:42 PM,c,4:58:42 PM,4:58:42 PM,yes,e3251124-46f8-4aa5-a5b3-08fffc551829,,no,MATCH,high,working: Drone2 flight d/30=3 min=180 s -> d=5400 m. Sound delay 5400/300=18 s. Explosion = 5:02:00 - 180 s - 18 s = 4:58:42 PM.
19227ee6-07ab-4ad6-9306-a06026864963,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,22,c,8,c,8,8,yes,7ff7cbe5-ec2a-4f31-a11f-fd2dcf612944,,no,MATCH,high,stem: garbled symbols: exponents flattened (6^129 x 7^307 rendered as 6129 x 7307); working: Literal 6129x7307 ends in 3 (no option). Read as 6^129 x 7^307 (superscripts lost): 6 x 7^(307 mod 4=3) -> 6x3 -> 8.
e3b5b9e6-3e88-49e5-8dd1-0111aa90a86a,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,23,b,30% increase,b,30% increase,30% increase,yes,f67df1a2-2863-45ab-b770-bb70b587acfa,,no,MATCH,high,"working: Salary 100, exp 90, save 10 -> salary 112, exp 99, save 13: +30%."
72ffa11e-4017-4463-b1ed-5bf911d2ff90,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,24,d,Q is a sister of the husband of S,d,Q is a sister of the husband of S,Q is a sister of the husband of S,yes,a9faeba2-30fe-4f09-aef6-f1b89ee18124,,no,MATCH,high,"working: Q,R are P's son and daughter; S (mother of T) is R's spouse -> R is male (husband), Q is P's daughter, sister of R, husband of S."
12c33564-41b0-4727-81ff-5da227a2f65b,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,25,c,3,c,3,3,yes,6359f4b4-06fe-490e-b1c5-e927ec030bcf,,no,MATCH,high,"working: 128, 256, 512 -> 3."
a9265c56-df8e-4d31-9c64-013465e93703,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,26,c,1 and 3,c,1 and 3,not solvable: missing passage,no,54d08522-5b5b-4739-ae28-277771be4682,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
c2248ba9-6c53-46ce-a002-cd1fc7a85de9,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,27,c,2 only,c,2 only,not solvable: missing passage,no,8f06f3cb-d328-44ae-8d7e-795000a51fc6,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
540c21ca-b774-4bc6-a56e-a265ee5c5852,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,28,d,"P, Q and R",d,"P, Q and R","P, Q and R",yes,3b209b6b-040d-47cf-9345-0484f9b4b63d,,no,MATCH,high,"working: Red subset Blue subset Green subset Yellow: P, Q, R all follow."
a1e99218-be3c-44c2-80ef-ddae7a20414e,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,29,b,19,b,19,19,yes,1f74ffed-de08-4835-bc6e-2024cb33ef58,,no,MATCH,high,working: Tens digit 5: 50-59 =10; units 5: 15..95 = 9; total occurrences 19.
c2530a3b-e28d-48d4-8319-82b9ca54f6c7,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,30,d,6,d,6,6,yes,df66f34e-107b-4333-b3db-d1e7142ef2c9,,no,MATCH,high,working: X: 1/5+2/10+3/4=1.15 h; Y: 1/4+2/10+3/5=1.05 h; diff 0.1 h = 6 min.
004bb0d9-36f8-43e3-acc4-3db992536230,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,31,a,2,a,2,2,yes,80f0fe34-60bc-47f6-8697-425db84fe21c,,no,MATCH,high,"working: Weigh 3 vs 3: balance -> 7th is light (1 weighing, not certain in general); unbalanced -> 1 vs 1 from lighter trio. Worst case 2 = ceil(log3 7)."
e855e6e4-043a-494b-b4b5-b8f008204f9f,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,32,c,The value of human intervention in the workplace affected by AI might be enhanced through redirection towards more fulfilling tasks.,c,The value of human intervention in the workplace affected by AI might be enhanced through redirection towards more fulfilling tasks.,not solvable: missing passage,no,c669fd3c-0342-44e8-8b9d-06750dad9789,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
c8f1bb30-31b4-42b7-afce-db81f3ec8e97,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,33,d,1 and 2,d,1 and 2,not solvable: missing passage,no,acc41d49-2073-41b2-a7bb-48123f9d1db5,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
bf36a8ec-41c8-4735-ae94-72e188954f86,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,34,c,3 only,c,3 only,not solvable: missing passage,no,f74f49da-5fa1-4c0a-bb60-85a98f0e05b3,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
814d6f8c-b891-4d0c-b383-550f9b0cb6e6,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,35,d,"1, 2 and 3",d,"1, 2 and 3",not solvable: missing passage,no,d47a7827-ac67-41c4-ae4c-089080218692,,no,MATCH,medium,"stored key equals UPSC key by letter; not independently solvable; stem: missing passage; working: Reading-comprehension item; the passage it refers to is not in the stem, so it cannot be answered from the text alone."
e6c22bc3-3cab-445c-add0-39ef8189add2,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,36,d,"6 km, North",d,"6 km, North","6 km, North",yes,303ab23a-43eb-4b20-b5e8-e9993ad4e554,,no,MATCH,high,"working: (0,0) E4 ->(4,0); right=S3 ->(4,-3); left=E2 ->(6,-3); left=N3 ->(6,0). Distance 6 km, facing North."
741a9775-d6b4-4741-9b79-100687d898e5,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,37,d,47,d,47,47,yes,7d44da6f-509f-4549-92d8-3960de83dda1,,no,MATCH,high,"working: 4,7,11,18,29,47 -> 47."
0eab1907-4e8f-4556-a232-3385e0d5ceb5,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,38,b,23 : 24,b,23 : 24,23 : 24,yes,37316c66-a920-4e99-9bdd-3210d12c211b,,no,MATCH,high,"working: A 13:10, B 7:5=14:10; totals 23:24."
9049dba4-9f92-49e7-bfd3-ad5e6cc246ad,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,39,c,Both I and II,c,Both I and II,Both I and II,yes,c3e074c8-a6ee-43f3-84b7-2ea5c672fc71,,no,MATCH,high,"working: ab=HCF*LCM=a^3 -> b=a^2 (a>=2, distinct). b-a=a(a-1) even; b perfect square. Both."
936b2aa6-a637-41ec-981f-7e48001b0691,b06305ad-cc93-4c27-b309-1b590f0a3247,2026,40,d,7,d,7,7,yes,110b01c9-9c05-4bbc-88a2-522d248aca29,,no,MATCH,high,"working: Digits from right 0,9,7,y,5,x,4: odd-place sum 16, even-place 9+x+y. 16-9-(x+y)=7-(x+y)=0 mod 11 -> x+y in {7,18}, both remainder 7."
