source,file,year,paper,question_number,paper_local_number,global_number,en_len,verdict,best_score,best_other_score,best_other_year,best_other_paper,ocr_derived,scoring_pass
unlockias,upsc-mains-2023.json,2023,GS1,Q20,20,20,110,unverifiable,,51.4,2018,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q1,1,21,146,unverifiable,,52.1,2020,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q2,2,22,246,unverifiable,,49.4,2026,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q3,3,23,124,unverifiable,,56.9,2018,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q4,4,24,144,unverifiable,,56.6,2014,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q5,5,25,138,unverifiable,,56.6,2016,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q6,6,26,155,unverifiable,,52.3,2022,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q7,7,27,117,unverifiable,,50.4,2016,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q8,8,28,92,unverifiable,,54.5,2018,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q9,9,29,84,unverifiable,,54.2,2013,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q10,10,30,176,unverifiable,,50.9,2013,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q11,11,31,176,unverifiable,,58.0,2026,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q12,12,32,171,unverifiable,,52.1,2026,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q13,13,33,186,unverifiable,,56.7,2017,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q14,14,34,194,unverifiable,,49.7,2026,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q15,15,35,150,unverifiable,,52.3,2014,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q16,16,36,152,unverifiable,,55.4,2023,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q17,17,37,144,unverifiable,,53.3,2023,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q18,18,38,107,unverifiable,,55.2,2018,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q19,19,39,203,unverifiable,,51.5,2023,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS2,Q20,20,40,217,unverifiable,,54.2,2014,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q1,1,41,172,exact,100.0,54.4,2014,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q2,2,42,127,exact,100.0,56.0,2017,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q3,3,43,155,exact,100.0,51.6,2026,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q4,4,44,141,exact,100.0,49.6,2018,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q5,5,45,99,exact,100.0,55.7,2026,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q6,6,46,179,exact,100.0,54.9,2013,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q7,7,47,123,exact,100.0,59.0,2018,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q8,8,48,172,exact,100.0,50.6,2013,GS1,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q9,9,49,91,exact,100.0,53.3,2014,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q10,10,50,361,exact,100.0,48.0,2023,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q11,11,51,179,exact,99.4,50.6,2026,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q12,12,52,144,exact,100.0,51.1,2023,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q13,13,53,221,exact,100.0,48.9,2023,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q14,14,54,181,exact,100.0,51.7,2026,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q15,15,55,207,exact,100.0,51.2,2021,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q16,16,56,208,exact,100.0,48.8,2023,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q17,17,57,240,exact,100.0,51.3,2016,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q18,18,58,225,exact,100.0,50.7,2022,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q19,19,59,164,exact,100.0,53.1,2013,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS3,Q20,20,60,255,exact,100.0,56.0,2026,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q1,1,61,95,exact,100.0,59.1,2017,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q1,2,62,1766,exact,99.0,47.0,2022,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q2,3,63,280,exact,100.0,53.9,2015,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q2,4,64,1172,exact,98.6,47.6,2021,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q3,5,65,78,exact,100.0,63.0,2016,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q3,6,66,1525,exact,99.8,47.3,2021,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q4,7,67,157,exact,100.0,55.6,2022,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q4,8,68,1595,exact,98.9,46.5,2016,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q5,9,69,132,exact,100.0,55.0,2022,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q5,10,70,1965,exact,99.1,47.5,2021,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q6,11,71,167,exact,100.0,54.9,2020,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q6,12,72,2341,exact,99.4,46.6,2022,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q7,13,73,114,exact,100.0,57.4,2018,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q8,14,74,101,exact,100.0,56.7,2015,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q9,15,75,69,exact,100.0,59.7,2026,GS3,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q10,16,76,180,exact,100.0,52.0,2020,GS2,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q11,17,77,113,exact,100.0,51.9,2013,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q12,18,78,160,exact,100.0,56.0,2019,GS4,true,phase3
unlockias,upsc-mains-2023.json,2023,GS4,Q13,19,79,196,exact,100.0,50.3,2022,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q1,1,1,82,unverifiable,,54.3,2018,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q2,2,2,90,unverifiable,,58.4,2026,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q3,3,3,89,unverifiable,,56.5,2014,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q4,4,4,100,unverifiable,,56.1,2023,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q5,5,5,104,unverifiable,,54.0,2016,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q6,6,6,78,unverifiable,,57.1,2016,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q7,7,7,115,unverifiable,,54.1,2017,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q8,8,8,131,unverifiable,,54.3,2018,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q9,9,9,111,unverifiable,,56.0,2026,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q10,10,10,83,unverifiable,,56.8,2016,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q11,11,11,127,unverifiable,,52.0,2016,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q12,12,12,94,unverifiable,,52.2,2019,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q13,13,13,123,unverifiable,,52.1,2020,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q14,14,14,120,unverifiable,,52.1,2026,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q15,15,15,115,unverifiable,,57.9,2026,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q16,16,16,127,unverifiable,,53.7,2020,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q17,17,17,105,unverifiable,,55.8,2023,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q18,18,18,75,unverifiable,,67.1,2016,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q19,19,19,82,unverifiable,,63.0,2013,GS1,true,phase3
unlockias,upsc-mains-2026.json,2026,GS1,Q20,20,20,121,unverifiable,,55.9,2016,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q1,1,21,256,exact,100.0,53.4,2026,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q2,2,22,214,exact,100.0,50.2,2015,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q3,3,23,271,exact,100.0,49.8,2020,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q4,4,24,208,exact,100.0,51.7,2018,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q5,5,25,275,exact,100.0,53.5,2018,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q6,6,26,136,exact,100.0,53.0,2019,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q7,7,27,162,exact,100.0,50.6,2013,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q8,8,28,123,exact,100.0,55.7,2015,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q9,9,29,265,exact,100.0,48.6,2022,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q10,10,30,212,exact,100.0,50.7,2014,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q11,11,31,247,exact,100.0,50.8,2016,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q12,12,32,145,exact,100.0,55.8,2026,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q13,13,33,227,exact,100.0,49.3,2018,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q14,14,34,246,exact,100.0,51.9,2017,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q15,15,35,293,exact,100.0,48.3,2022,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q16,16,36,219,exact,100.0,50.2,2018,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q17,17,37,162,exact,100.0,54.4,2023,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q18,18,38,186,exact,100.0,52.5,2022,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q19,19,39,233,exact,100.0,50.4,2020,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS2,Q20,20,40,237,exact,100.0,50.2,2016,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q1,1,41,133,exact,100.0,53.1,2023,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q2,2,42,197,exact,100.0,50.5,2016,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q3,3,43,113,exact,100.0,54.5,2014,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q4,4,44,156,exact,100.0,52.6,2017,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q5,5,45,117,exact,100.0,53.0,2016,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q6,6,46,252,exact,98.4,48.4,2014,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q7,7,47,184,exact,100.0,51.4,2026,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q8,8,48,197,exact,100.0,49.4,2023,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q9,9,49,269,exact,99.2,49.6,2014,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q10,10,50,317,exact,100.0,48.9,2013,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q11,11,51,160,exact,100.0,55.7,2017,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q12,12,52,200,exact,100.0,51.8,2015,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q13,13,53,180,exact,100.0,50.0,2026,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q14,14,54,214,exact,100.0,51.9,2023,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q15,15,55,189,exact,100.0,49.5,2016,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q16,16,56,197,exact,100.0,51.1,2018,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q17,17,57,267,exact,100.0,49.6,2014,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q18,18,58,222,exact,100.0,50.7,2018,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q19,19,59,363,exact,100.0,47.6,2016,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS3,Q20,20,60,305,exact,100.0,52.3,2023,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q1,1,61,221,exact,100.0,49.3,2026,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q1,2,62,429,orphan,56.2,51.3,2022,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q2,3,63,195,exact,100.0,51.6,2021,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q2,4,64,511,orphan,59.1,47.6,2023,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q3,5,65,325,exact,100.0,48.4,2019,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q3,6,66,409,orphan,53.0,48.7,2023,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q4,7,67,76,exact,100.0,58.7,2013,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q4,8,68,511,orphan,58.1,47.2,2020,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q5,9,69,315,exact,100.0,49.7,2022,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q5,10,70,517,orphan,57.6,48.6,2020,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q6,11,71,122,exact,100.0,52.9,2022,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q6,12,72,542,orphan,56.3,47.3,2020,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q7,13,73,146,exact,100.0,55.3,2014,GS3,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q8,14,74,323,exact,100.0,49.4,2018,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q9,15,75,148,exact,100.0,51.0,2020,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q10,16,76,289,exact,100.0,47.9,2013,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q11,17,77,158,exact,100.0,54.2,2017,GS4,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q12,18,78,270,exact,100.0,49.6,2026,GS2,true,phase3
unlockias,upsc-mains-2026.json,2026,GS4,Q13,19,79,292,exact,100.0,47.2,2021,GS4,true,phase3
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,60,1,21,182,exact,98.3,58.4,2015,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,61,2,22,130,orphan,67.2,56.0,2016,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,62,3,23,202,exact,100.0,52.5,2016,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,63,4,24,151,variant,90.6,52.3,2018,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,64,5,25,109,exact,100.0,57.4,2014,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,65,6,26,259,variant,94.5,49.8,2020,GS4,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,66,7,27,140,orphan,71.5,63.5,2022,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,67,8,28,152,orphan,84.0,50.7,2020,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,68,9,29,205,exact,100.0,52.5,2026,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,69,10,30,144,exact,100.0,53.6,2026,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,70,11,31,232,exact,100.0,50.7,2016,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,71,12,32,118,exact,100.0,58.1,2023,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,72,13,33,218,exact,99.5,52.1,2023,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,73,14,34,211,exact,100.0,52.2,2022,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,74,15,35,171,exact,100.0,56.2,2023,GS4,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,75,16,36,187,orphan,50.5,52.2,2023,GS3,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,76,17,37,215,orphan,46.0,100.0,2015,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,77,18,38,140,orphan,51.1,92.8,2016,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,78,19,39,188,orphan,52.7,56.6,2023,GS2,true,phase3-late
db,UPSCCSEMains2017APPENDGS1GS2Essay.json,2017,GS2,79,20,40,161,orphan,49.0,57.3,2015,GS2,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,21,1,21,92,exact,100.0,54.5,2018,GS2,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,22,2,22,146,exact,100.0,52.1,2020,GS4,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,23,3,23,117,exact,100.0,50.4,2013,GS1,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,24,4,24,84,exact,100.0,54.2,2013,GS2,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,25,5,25,176,exact,100.0,50.9,2013,GS3,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,26,6,26,169,exact,98.8,52.1,2014,GS4,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,27,7,27,176,exact,100.0,59.8,2022,GS2,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,28,8,28,185,exact,100.0,56.7,2017,GS4,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,29,9,29,148,exact,97.2,55.6,2021,GS4,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,30,10,30,107,exact,100.0,59.0,2017,GS2,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,31,11,31,246,exact,100.0,49.4,2026,GS4,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,32,12,32,124,exact,100.0,56.9,2018,GS2,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,33,13,33,144,exact,100.0,56.6,2014,GS4,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,34,14,34,150,exact,100.0,52.3,2014,GS2,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,35,15,35,138,exact,100.0,56.6,2016,GS2,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,36,16,36,155,exact,99.3,52.3,2022,GS2,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,37,17,37,144,exact,99.3,53.3,2023,GS4,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,38,18,38,190,exact,97.3,50.3,2014,GS4,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,39,19,39,202,exact,98.5,51.3,2017,GS2,true,phase3-late
db,UPSCCSEMains2023ALL.json,2023,GS2,40,20,40,218,exact,100.0,54.2,2014,GS3,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,1,1,21,182,exact,98.3,58.4,2015,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,2,2,22,130,orphan,67.2,56.0,2016,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,3,3,23,202,exact,100.0,52.5,2016,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,4,4,24,151,variant,90.6,52.3,2018,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,5,5,25,109,exact,100.0,57.4,2014,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,6,6,26,259,variant,94.5,49.8,2020,GS4,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,7,7,27,140,orphan,71.5,63.5,2022,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,8,8,28,152,orphan,84.0,50.7,2020,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,9,9,29,205,exact,100.0,52.5,2026,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,10,10,30,144,exact,100.0,53.6,2026,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,11,11,31,232,exact,100.0,50.7,2016,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,12,12,32,118,exact,100.0,58.1,2023,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,13,13,33,218,exact,99.5,52.1,2023,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,14,14,34,211,exact,100.0,52.2,2022,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,15,15,35,171,exact,100.0,56.2,2023,GS4,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,16,16,36,187,orphan,50.5,52.2,2023,GS3,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,17,17,37,215,orphan,46.0,100.0,2015,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,18,18,38,140,orphan,51.1,92.8,2016,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,19,19,39,188,orphan,52.7,56.6,2023,GS2,true,phase3-late
db,UPSCCSEMainsGS2-2017.json,2017,GS2,20,20,40,161,orphan,49.0,57.3,2015,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q1,1,21,232,exact,100.0,50.7,2016,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q2,2,22,118,exact,100.0,58.1,2023,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q3,3,23,179,exact,100.0,58.3,2015,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q4,4,24,113,exact,96.4,58.9,2023,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q5,5,25,217,exact,100.0,51.9,2023,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q6,6,26,175,exact,100.0,50.9,2013,GS3,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q7,7,27,191,exact,100.0,51.3,2013,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q8,8,28,204,exact,100.0,52.5,2016,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q9,9,29,171,exact,100.0,56.2,2023,GS4,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q10,10,30,248,exact,98.4,50.2,2022,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q11,11,31,277,exact,98.5,51.3,2023,GS3,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q12,12,32,166,exact,100.0,61.3,2022,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q13,13,33,215,exact,100.0,49.8,2015,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q14,14,34,219,exact,100.0,50.0,2020,GS3,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q15,15,35,241,exact,100.0,50.4,2019,GS4,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q16,16,36,203,exact,100.0,52.5,2026,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q17,17,37,174,exact,97.7,54.4,2020,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q18,18,38,144,exact,100.0,53.6,2026,GS2,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q19,19,39,174,exact,100.0,51.7,2013,GS3,true,phase3-late
unlockias,upsc-mains-2017.json,2017,GS2,Q20,20,40,211,exact,100.0,52.2,2022,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q1,1,21,146,exact,100.0,52.1,2020,GS4,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q2,2,22,246,exact,100.0,49.4,2026,GS4,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q3,3,23,124,exact,100.0,56.9,2018,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q4,4,24,144,exact,100.0,56.6,2014,GS4,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q5,5,25,138,exact,100.0,56.6,2016,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q6,6,26,155,exact,99.3,52.3,2022,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q7,7,27,117,exact,100.0,50.4,2013,GS1,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q8,8,28,92,exact,100.0,54.5,2018,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q9,9,29,84,exact,100.0,54.2,2013,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q10,10,30,176,exact,100.0,50.9,2013,GS3,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q11,11,31,176,exact,100.0,59.8,2022,GS2,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q12,12,32,171,exact,100.0,52.1,2014,GS4,true,phase3-late
unlockias,upsc-mains-2023.json,2023,GS2,Q13,13,33,186,exact,100.0,56.7,2017,GS4,true,phase3-late
