year,paper,section_id,db_question_number,db_source_question_ref,extract_paper_local_number,extract_source_question_ref,db_text,unlockias_text,score,action,has_tag,source_confidence,phase3_db_verdict,phase3_db_score,phase3_unlockias_verdict,phase3_unlockias_score,regate_db_verdict,regate_db_score,regate_unlockias_verdict,regate_unlockias_score,gate_relaxed,apply_eligible,late_db_verdict,late_db_score,late_unlockias_verdict,late_unlockias_score,phase2_db_verdict,phase2_db_score,phase2_unlockias_verdict,phase2_unlockias_score
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,63,GS4-Q2a,,,"Public servants are the trustees of public power and financial resources. In this context, discuss the significance of 'probity in governance'.",,54.2,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,64,GS4-Q2b,6,GS4-A-Q4,What do you understand by the term 'constitutional morality'? How is it enforced in a democratic system?,"Public servants are likely to confront with the issues of 'Conflict of Interest'. What do you understand by the term 'Conflict of Interest' and how does it manifest in the decision making by public servants? If faced with the conflict of interest situation, how would you resolve it? Explain with the help of examples.",68.0,replace,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,65,GS4-Q3a,,,"""Social auditing is not just a tool for financial verification, but an instrument for ethical governance."" Elaborate.",,50.0,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,66,GS4-Q3b,,,Discuss the components of emotional intelligence. How can a public administrator leverage emotional intelligence in conflict resolution?,,51.5,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,67,GS4-Q4a,,,What are the essential elements of an effective code of conduct for public officials? Distinguish it from a code of ethics.,,48.8,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,68,GS4-Q4b,,,How does accountability differ from responsibility in public administration? Illustrate with a suitable example.,,50.0,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,69,GS4-Q5a,,,"""An unexamined life is not worth living."" - Socrates. What does this statement mean to you in your personal and professional sphere?",,55.5,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,70,GS4-Q5b,,,"""To awaken the people, it is the women who must be awakened. Once she is on the move, the family moves, the village moves, the nation moves."" - Jawaharlal Nehru. Discuss the ethical dimensions of women empowerment.",,50.0,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,71,GS4-Q6,,,Discuss the role of international aid in developmental ethics. What are the ethical concerns surrounding aid with political conditionalities?,,52.0,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,72,GS4-Q7,,,Corruption is a multi-headed monster that thrives on systemic gaps and lack of moral courage. Suggest structural and behavioral measures to minimize corruption.,,46.9,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,73,GS4-Q8,,,"A big corporate house is engaged in manufacturing industrial chemicals on a large scale. It proposes to set up the additional unit. Many states rejected its proposal due to the detrimental effect on the environment. But one state government acceded to the request and permitted the unit close to a city, brushing aside all opposition. The unit was set up 10 years ago and was functioning smoothly, adding to the growth of the region. A dynamic and high-profile officer who has a reputation of being an balanced and fair administrator is posted as District Magistrate of the rural district where the company is located. An anonymous letter reached the District Magistrate charging that the corporate unit is letting out toxic effluents into the nearby river and also injecting toxic waste into the groundwater, which has led to severe health issues like skin diseases, cancer, and neurological disorders among the residents of 20 surrounding villages. The District Magistrate ordered a preliminary inquiry, which confirmed the allegations. He confronted the Managing Director of the company, who subtly reminded the officer that the company is a major contributor to the state's economy, employs thousands of locals, and funds several welfare projects in the region. He also hinted at his close ties with high political authorities. (a) What are the ethical dilemmas faced by the District Magistrate? (b) Outline the course of action available to the District Magistrate and evaluate each option.",,52.2,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,74,GS4-Q9,,,"You are a senior executive heading the human resources department of a well-reputed multi-national consultancy firm. The firm prides itself on its diversity, gender equality, and progressive workplace policies. A brilliant young female consultant, who is considered a rising star in the company and is on track for a partnership, comes to you in absolute confidence. She states that during an out-of-town client engagement trip, a senior partner of the firm made unwanted sexual advances towards her and subtly hinted that her promotion to partnership would depend on her cooperation. The senior partner in question is the single largest revenue generator for the firm, commands immense respect among the board of directors, and is a close personal friend of the Chief Executive Officer (CEO). The consultant tells you that she has written proof in the form of text messages and emails, but she is terrified of immediate professional retaliation, character assassination, and being blacklisted in the industry if she files a formal complaint under the internal committee framework. She asks for your advice and intervention but explicitly requests that no formal investigation be initiated until she feels secure. (a) Identify the ethical conflicts in this case. (b) As the head of HR, what are your immediate responsibilities and what long-term systemic measures would you implement to resolve this situation?",,50.0,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,75,GS4-Q10,,,"A severe earthquake measuring 7.5 on the Richter scale has struck a densely populated hilly district of a state, causing widespread devastation. Hundreds of buildings have collapsed, major highways are blocked by massive landslides, and communication networks are completely down. You are the newly appointed District Magistrate of this district and are heading the disaster response management team. Within hours of the disaster, you receive reports that a remote subdivision, inhabited mostly by marginalized tribal communities, has suffered catastrophic damage, but rescue teams cannot reach it due to road blockages. Simultaneously, you receive an urgent call from the state capital conveying that a luxury resort in another part of the district has collapsed, trapping several high-profile foreign tourists, senior bureaucrats, and an influential politician's immediate family. The media has focused its entire attention on the luxury resort, and there is immense pressure from the top political leadership to divert all available specialized search-and-rescue teams, state helicopters, and heavy machinery to the resort immediately. Your resources are extremely limited, and diverting them to the resort means completely halting or delaying the rescue operations in the remote tribal subdivision for at least 48 hours, which will inevitably lead to a higher death toll among the villagers. (a) Discuss the ethical dilemmas involved in prioritizing rescue operations in this scenario. (b) How will you allocate your resources and manage the competing pressures under such extreme crisis conditions?",,50.7,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,76,GS4-Q11,,,"You are the head of a state-run primary school education board in an economically backward region. The state government has launched a highly publicized tech-driven initiative under which student attendance, continuous assessments, and benefits like scholarships and mid-day meals are linked strictly to a centralized biometric-based identification system. Within three months of implementation, data analysis reveals that in the poorest rural and tribal belts, student attendance has dropped by 35% and thousands of eligible children are being excluded from receiving mid-day meals and vital scholarships. Upon conducting field visits, you discover that the primary reasons are chronic internet connectivity failures, worn-out biometric sensors, and the fact that many poor children have eroded fingerprints due to hard manual labor helping their parents. The rules mandate that no benefits can be distributed without real-time biometric verification to prevent leakages and ghost allocations. School teachers are terrified of violating the digital mandate as the system automatically docks their salaries for manual entries. Parents are gradually withdrawing children from schools due to the stoppage of benefits. (a) Evaluate the ethical conflict between technological efficiency and social justice in this case. (b) What immediate short-term adjustments and long-term modifications would you propose to rectify this issue without compromising accountability?",,48.6,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,77,GS4-Q12,,,"You are a young, idealistic officer belonging to the state police service and have been posted as the Additional Superintendent of Police in a district notorious for illegal sand mining. The illegal mining is operated by a powerful local mafia group that enjoys open political patronage from the ruling dispensation and has heavily bribed several local police officials. One night, during a surprise check, you intercept a fleet of trucks loaded with illegally mined sand. You arrest the drivers and impound the vehicles. Within an hour, you receive a call from your immediate superior, the Superintendent of Police (SP), ordering you to release the vehicles immediately and cover up the incident, claiming it was a misunderstanding. He tells you that your action has upset the higher authorities in the government and could destabilize your career. While you are processing this, the leader of the sand mining mafia visits your office. He offers you a massive monthly financial payout if you agree to turn a blind eye to their night operations. He also subtly warns you that if you refuse, you will be falsely implicated in a corruption case, face a hostile transfer to a punishment posting, and your family's safety could be compromised. (a) Analyze the options available to you in this situation. (b) Which course of action will you choose and why?",,55.1,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,78,GS4-Q13,,,"A central government ministry has invited global tenders for a multi-billion dollar national defense communications network project. You are a senior technical advisor heading the expert committee evaluating the bids. The project is highly critical for national security and has a strict execution deadline. After rigorous evaluation, your committee narrows down the selection to two firms. Firm A is a domestic infrastructure major that has submitted the lowest bid (L1). However, during background checks, your team discovers that Firm A has a past record of severe environmental violations, corporate governance failures, and ongoing investigations regarding financial irregularities in another ministry. Firm B is an international consortium with an absolute, unblemished global record of technical excellence, transparency, and high ethical compliance. However, Firm B's financial bid is 12% higher than Firm A's, which means choosing it would put an additional heavy burden on the public exchequer. The ministry bureaucrats are pushing for Firm A to minimize costs and promote domestic manufacturing under government guidelines, arguing that past corporate governance issues should not disqualify an L1 bidder. (a) What are the ethical and national security dimensions involved in choosing between the two firms? (b) As the head of the evaluation committee, what recommendation would you submit to the ministry and how would you justify it?",,48.6,review,true,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,,,2,GS4-B-Q1,,"You are recently posted as district development officer of a district. Shortly thereafter you found that there is considerable tension in the rural areas of your district on the issue of sending girls to schools. The elders of the village feel that many problems have come up because girls are being educated and they are stepping out of the safe environment of the household. They are of the view that the girls should be quickly married off with minimum education. The girls are also competing for jobs after education, which have traditionally remained in boys' exclusive domain, adding to unemployment amongst male population. The younger generation feels that in the present era, girls should have equal opportunities for education and employment, and other means of livelihood. The entire locality is divided between the elders and the younger lot and further sub-divided between sexes in both generations. You come to know that in Panchayat or in other local bodies or even in busy crossroads, the issue is being acrimoniously debated. One day you are informed that an unpleasant incident has taken place. Some girls were molested, when they were en route to schools. The incident led to clashes between several groups and a law and order problem has arisen. The elders after heated discussion have taken a joint decision not to allow girls to go to school and to socially boycott all such families, which do not follow their dictate. (a) What steps would you take to ensure girls' safety without disrupting their education? (b) How would you manage and mould patriarchic attitude of the village elders to ensure harmony in the inter-generational relations?",50.0,insert,,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,,,3,GS4-A-Q2,,"You are the Sarpanch of a Panchayat. There is a primary school run by the government in your area. Midday meals are provided to the children attending the school. The Headmaster has now appointed a new cook in the school to prepare the meals. However, when it is found that the cook is from Dalit community, almost half of the children belonging to higher castes are not allowed to take meals by their parents. Consequently the attendance in the school falls sharply. This could result in the possibility of discontinuation of midday meal scheme, thereafter of teaching staff and subsequent closing down the school. (a) Discuss some feasible strategies to overcome the conflict and to create right ambience. (b) What should be the responsibilities of different social segments and agencies to create positive social ambience for accepting such changes?",49.1,insert,,aggregator,,,,,,,,,,,,,,,,,,
2015,GS4,dee30326-920a-40cf-bee0-a5b4c76760f7,,,4,GS4-A-Q3,,"""Social values are more important than economic values."" Discuss the above statement with examples in the context of inclusive growth of a nation.",49.7,insert,,aggregator,,,,,,,,,,,,,,,,,,
